"";"x"
"310";0,56
"311";0,48
"312";0,58
"313";0,78
"314";0,54
"315";0,4
"316";0,52
"317";0,54
"318";0,62
"319";0,5
"320";0,64
"321";0,54
"322";0,5
"323";0,58
"324";0,6
"325";0,74
"326";0,68
"327";0,54
"328";0,44
"329";0,54
"330";0,56
"331";0,5
"332";0,42
"333";0,64
"334";0,36
"335";0,64
"336";0,56
"337";0,6
"338";0,54
"339";0,58
"340";0,66
"341";0,52
"342";0,7
"343";0,58
"344";0,5
"345";0,52
"346";0,58
"347";0,66
"348";0,56
"349";0,56
"350";0,5
"351";0,62
"352";0,64
"353";0,62
"354";0,56
"355";0,54
"356";0,66
"357";0,62
"358";0,56
"359";0,64
"360";0,42
"361";0,5
"362";0,6
"363";0,52
"364";0,56
"365";0,56
"366";0,58
"367";0,48
"368";0,76
"369";0,5
"370";0,58
"371";0,5
"372";0,58
"373";0,5
"374";0,62
"375";0,38
"376";0,46
"377";0,58
"378";0,58
"379";0,4
"380";0,48
"381";0,6
"382";0,44
"383";0,52
"384";0,56
"385";0,46
"386";0,68
"387";0,52
"388";0,42
"389";0,38
"390";0,7
"391";0,44
"392";0,66
"393";0,68
"394";0,52
"395";0,74
"396";0,64
"397";0,6
"398";0,6
"399";0,58
"400";0,64
"401";0,6
"402";0,54
"403";0,5
"404";0,64
"405";0,7
"406";0,48
"407";0,5
"408";0,7
"409";0,42
"410";0,4
"411";0,54
"412";0,36
"413";0,56
"414";0,72
"415";0,56
"416";0,46
"417";0,58
"418";0,46
"419";0,54
"420";0,52
"421";0,62
"422";0,66
"423";0,36
"424";0,54
"425";0,5
"426";0,52
"427";0,68
"428";0,66
"429";0,62
"430";0,68
"431";0,64
"432";0,56
"433";0,44
"434";0,56
"435";0,62
"436";0,52
"437";0,72
"438";0,6
"439";0,58
"440";0,54
"441";0,5
"442";0,5
"443";0,56
"444";0,74
"445";0,68
"446";0,5
"447";0,6
"448";0,56
"449";0,58
"450";0,52
"451";0,62
"452";0,62
"453";0,54
"454";0,54
"455";0,5
"456";0,54
"457";0,46
"458";0,38
"459";0,46
"460";0,48
"461";0,58
"462";0,6
"463";0,66
"464";0,6
"465";0,42
"466";0,54
"467";0,72
"468";0,52
"469";0,5
"470";0,42
"471";0,56
"472";0,54
"473";0,56
"474";0,52
"475";0,44
"476";0,58
"477";0,64
"478";0,46
"479";0,6
"480";0,64
"481";0,42
"482";0,56
"483";0,54
"484";0,6
"485";0,46
"486";0,54
"487";0,58
"488";0,54
"489";0,56
"490";0,5
"491";0,5
"492";0,62
"493";0,54
"494";0,5
"495";0,52
"496";0,48
"497";0,58
"498";0,54
"499";0,6
"500";0,62
"501";0,48
"502";0,62
"503";0,48
"504";0,64
"505";0,5
"506";0,58
"507";0,72
"508";0,58
"509";0,56
"510";0,58
"511";0,6
"512";0,62
"513";0,66
"514";0,52
"515";0,62
"516";0,52
"517";0,5
"518";0,66
"519";0,6
"520";0,58
"521";0,58
"522";0,42
"523";0,54
"524";0,46
"525";0,54
"526";0,48
"527";0,6
"528";0,4
"529";0,48
"530";0,48
"531";0,64
"532";0,56
"533";0,52
"534";0,5
"535";0,54
"536";0,5
"537";0,56
"538";0,52
"539";0,44
"540";0,5
"541";0,48
"542";0,62
"543";0,54
"544";0,52
"545";0,56
"546";0,58
"547";0,58
"548";0,54
"549";0,62
"550";0,6
"551";0,5
"552";0,6
"553";0,56
"554";0,58
"555";0,54
"556";0,38
"557";0,56
"558";0,58
"559";0,48
"560";0,54
"561";0,74
"562";0,64
"563";0,48
"564";0,52
"565";0,58
"566";0,54
"567";0,58
"568";0,56
"569";0,54
"570";0,54
"571";0,58
"572";0,54
"573";0,66
"574";0,46
"575";0,56
"576";0,54
"577";0,44
"578";0,6
"579";0,56
"580";0,68
"581";0,64
"582";0,62
"583";0,6
"584";0,5
"585";0,62
"586";0,56
"587";0,52
"588";0,6
"589";0,54
"590";0,54
"591";0,52
"592";0,74
"593";0,66
"594";0,5
"595";0,52
"596";0,66
"597";0,46
"598";0,68
"599";0,42
"600";0,48
"601";0,54
"602";0,58
"603";0,6
"604";0,64
"605";0,68
"606";0,6
"607";0,52
"608";0,46
"609";0,56
"610";0,5
"611";0,58
"612";0,56
"613";0,52
"614";0,58
"615";0,4
"616";0,48
"617";0,44
"618";0,46
"619";0,64
"620";0,7
"621";0,7
"622";0,52
"623";0,76
"624";0,56
"625";0,44
"626";0,7
"627";0,58
"628";0,44
"629";0,58
"630";0,64
"631";0,62
"632";0,54
"633";0,52
"634";0,68
"635";0,62
"636";0,58
"637";0,48
"638";0,64
"639";0,54
"640";0,46
"641";0,52
"642";0,66
"643";0,52
"644";0,5
"645";0,48
"646";0,48
"647";0,54
"648";0,54
"649";0,48
"650";0,64
"651";0,58
"652";0,68
"653";0,64
"654";0,54
"655";0,66
"656";0,58
"657";0,5
"658";0,56
"659";0,64
"660";0,5
"661";0,6
"662";0,6
"663";0,5
"664";0,58
"665";0,42
"666";0,5
"667";0,56
"668";0,5
"669";0,5
"670";0,54
"671";0,5
"672";0,68
"673";0,44
"674";0,6
"675";0,62
"676";0,56
"677";0,68
"678";0,56
"679";0,5
"680";0,5
"681";0,64
"682";0,54
"683";0,52
"684";0,58
"685";0,52
"686";0,62
"687";0,5
"688";0,68
"689";0,6
"690";0,64
"691";0,6
"692";0,68
"693";0,5
"694";0,58
"695";0,56
"696";0,44
"697";0,6
"698";0,52
"699";0,66
"700";0,46
"701";0,46
"702";0,52
"703";0,42
"704";0,54
"705";0,62
"706";0,66
"707";0,54
"708";0,68
"709";0,72
"710";0,5
"711";0,72
"712";0,62
"713";0,72
"714";0,5
"715";0,58
"716";0,56
"717";0,36
"718";0,4
"719";0,6
"720";0,52
"721";0,5
"722";0,56
"723";0,5
"724";0,42
"725";0,58
"726";0,66
"727";0,6
"728";0,58
"729";0,64
"730";0,48
"731";0,62
"732";0,44
"733";0,54
"734";0,48
"735";0,56
"736";0,64
"737";0,54
"738";0,58
"739";0,6
"740";0,42
"741";0,64
"742";0,56
"743";0,56
"744";0,5
"745";0,58
"746";0,54
"747";0,56
"748";0,5
"749";0,54
"750";0,64
"751";0,68
"752";0,38
"753";0,62
"754";0,56
"755";0,56
"756";0,54
"757";0,56
"758";0,48
"759";0,54
"760";0,58
"761";0,6
"762";0,56
"763";0,76
"764";0,42
"765";0,46
"766";0,62
"767";0,7
"768";0,7
"769";0,46
"770";0,56
"771";0,54
"772";0,7
"773";0,54
"774";0,54
"775";0,48
"776";0,62
"777";0,52
"778";0,58
"779";0,48
"780";0,58
"781";0,6
"782";0,56
"783";0,64
"784";0,56
"785";0,74
"786";0,46
"787";0,72
"788";0,64
"789";0,54
"790";0,52
"791";0,46
"792";0,52
"793";0,6
"794";0,7
"795";0,54
"796";0,62
"797";0,6
"798";0,62
"799";0,56
"800";0,62
"801";0,58
"802";0,54
"803";0,5
"804";0,44
"805";0,58
"806";0,5
"807";0,62
"808";0,64
"809";0,56
"810";0,52
"811";0,6
"812";0,54
"813";0,56
"814";0,56
"815";0,64
"816";0,56
"817";0,42
"818";0,66
"819";0,58
"820";0,6
"821";0,44
"822";0,56
"823";0,56
"824";0,48
"825";0,56
"826";0,46
"827";0,58
"828";0,52
"829";0,44
"830";0,6
"831";0,52
"832";0,46
"833";0,58
"834";0,7
"835";0,58
"836";0,6
"837";0,54
"838";0,64
"839";0,68
"840";0,64
"841";0,58
"842";0,54
"843";0,46
"844";0,48
"845";0,42
"846";0,56
"847";0,52
"848";0,56
"849";0,46
"850";0,66
"851";0,52
"852";0,48
"853";0,56
"854";0,64
"855";0,48
"856";0,56
"857";0,48
"858";0,62
"859";0,58
"860";0,74
"861";0,56
"862";0,54
"863";0,54
"864";0,76
"865";0,78
"866";0,64
"867";0,58
"868";0,52
"869";0,54
"870";0,64
"871";0,52
"872";0,6
"873";0,62
"874";0,64
"875";0,56
"876";0,64
"877";0,66
"878";0,58
"879";0,78
"880";0,56
"881";0,52
"882";0,6
"883";0,6
"884";0,52
"885";0,62
"886";0,44
"887";0,56
"888";0,6
"889";0,6
"890";0,66
"891";0,48
"892";0,64
"893";0,56
"894";0,5
"895";0,64
"896";0,6
"897";0,58
"898";0,64
"899";0,6
"900";0,56
"901";0,5
"902";0,58
"903";0,62
"904";0,64
"905";0,68
"906";0,44
"907";0,66
"908";0,54
"909";0,62
"910";0,6
"911";0,62
"912";0,52
"913";0,48
"914";0,52
"915";0,48
"916";0,5
"917";0,64
"918";0,56
"919";0,5
"920";0,62
"921";0,52
"922";0,7
"923";0,68
"924";0,52
"925";0,48
"926";0,54
"927";0,44
"928";0,74
"929";0,42
"930";0,66
"931";0,6
"932";0,68
"933";0,54
"934";0,48
"935";0,66
"936";0,44
"937";0,56
"938";0,66
"939";0,56
"940";0,56
"941";0,58
"942";0,54
"943";0,56
"944";0,56
"945";0,58
"946";0,6
"947";0,56
"948";0,64
"949";0,68
"950";0,58
"951";0,48
"952";0,72
"953";0,54
"954";0,56
"955";0,68
"956";0,54
"957";0,5
"958";0,48
"959";0,52
"960";0,52
"961";0,68
"962";0,5
"963";0,7
"964";0,66
"965";0,46
"966";0,6
"967";0,5
"968";0,68
"969";0,58
"970";0,48
"971";0,54
"972";0,62
"973";0,52
"974";0,44
"975";0,58
"976";0,62
"977";0,6
"978";0,48
"979";0,62
"980";0,68
"981";0,54
"982";0,7
"983";0,54
"984";0,7
"985";0,68
"986";0,6
"987";0,58
"988";0,48
"989";0,58
"990";0,46
"991";0,54
"992";0,7
"993";0,6
"994";0,54
"995";0,58
"996";0,62
"997";0,34
"998";0,62
"999";0,62
"1000";0,44
