;mean;se;bias;cp;;mean;sd;bias;cp
201;4,945376867;5,542727098;0,648458956;1;;;;;
202;49,79934811;64,32331288;15,5997827;1;;;;;
203;0,025504244;0,092567527;-0,991498585;0;;;;;
204;0,025612931;0,094846916;-0,991462356;0;;;;;
205;1,170269332;4,422791647;-0,609910223;1;;;;;
206;3,968887568;11,26209524;0,322962523;1;;;;;
207;4,670142552;5,023364643;0,556714184;1;;;;;
208;0,689572379;1,616022191;-0,77014254;1;;;;;
209;26,75538467;29,25057986;7,918461556;1;;;;;
210;0,012478381;0,021173806;-0,99584054;0;;;;;
211;8,179832539;15,35735468;1,726610846;1;;;;;
212;9,834373438;13,11394864;2,278124479;1;;;;;
213;7,880201626;10,90502703;1,626733875;1;;;;;
214;0,020810156;0,066459818;-0,993063281;0;;;;;
215;42,9743916;49,71921992;13,3247972;1;;;;;
216;9,113057674;12,43412959;2,037685891;1;;;;;
217;0,16924817;2,538786361;-0,943583943;1;;;;;
218;67,12041052;103,0961357;21,37347017;1;;;;;
219;8,846544755;15,10364075;1,948848252;1;;;;;
220;2,570047599;6,489707813;-0,143317467;1;;;;;
221;0,016610923;0,040056136;-0,994463026;0;;;;;
222;32,92345855;42,3503717;9,974486182;1;;;;;
223;23,68069028;29,45587901;6,893563427;1;;;;;
224;82,83490218;87,2046155;26,61163406;1;;;;;
225;6,925821125;7,493312689;1,308607042;1;;;;;
226;11,45176572;12,42275449;2,81725524;1;;;;;
227;5,711543329;8,105027699;0,903847776;1;;;;;
228;37,8198123;50,85068854;11,6066041;1;;;;;
229;17,5384981;26,04419632;4,846166034;1;;;;;
230;4,790451398;8,828256503;0,596817133;1;;;;;
231;0,028562995;0,120462295;-0,990479002;0;;;;;
232;1,09961806;1,887425252;-0,633460647;1;;;;;
233;0,016862343;0,039458033;-0,994379219;0;;;;;
234;0,024508047;0,090397082;-0,991830651;0;;;;;
235;4,454852293;9,3907179;0,484950764;1;;;;;
236;22,79739365;30,66272771;6,599131216;1;;;;;
237;82,50276504;103,2893512;26,50092168;1;;;;;
238;18,04540789;24,34592837;5,015135962;1;;;;;
239;0,292902695;3,526677087;-0,902365768;1;;;;;
240;25,50723052;30,60313691;7,502410174;1;;;;;
241;18,05390403;24,10580956;5,017968009;1;;;;;
242;2,96003504;5,890543485;-0,013321653;1;;;;;
243;14,47919294;21,9182616;3,826397648;1;;;;;
244;1,982261447;4,319895081;-0,339246184;1;;;;;
245;11,99311587;12,54435708;2,99770529;1;;;;;
246;4,937390407;7,524005339;0,645796802;1;;;;;
247;15,9734173;19,38350054;4,324472433;1;;;;;
248;0,030013836;0,12586494;-0,989995388;0;;;;;
249;2,654903757;5,366337517;-0,115032081;1;;;;;
250;4,441839222;7,274416814;0,480613074;1;;;;;
251;0,051037484;0,269354232;-0,982987505;0;;;;;
252;35,93449461;52,53295681;10,97816487;1;;;;;
253;4,661776349;7,895571942;0,55392545;1;;;;;
254;62,45397691;86,35049887;19,8179923;1;;;;;
255;1,788806358;3,264930641;-0,403731214;1;;;;;
256;44,38556331;45,60775932;13,79518777;1;;;;;
257;0,72095902;2,810650315;-0,759680327;1;;;;;
258;6,814796644;9,04659568;1,271598881;1;;;;;
259;3,631423131;6,149518925;0,210474377;1;;;;;
260;32,892318;38,86490926;9,964106001;1;;;;;
261;3,727429892;6,155699499;0,242476631;1;;;;;
262;0,024021411;0,082529577;-0,991992863;0;;;;;
263;86,77942974;107,8648838;27,92647658;1;;;;;
264;10,10755239;14,27029763;2,369184129;1;;;;;
265;7,5807844;8,950343833;1,526928133;1;;;;;
266;0,029514948;0,099033421;-0,990161684;0;;;;;
267;14,96908096;15,99752181;3,989693655;1;;;;;
268;3,37485547;6,420228676;0,124951823;1;;;;;
269;51,17256558;72,02096035;16,05752186;1;;;;;
270;39,69323623;47,72514937;12,23107874;1;;;;;
271;6,8725336;7,786333347;1,290844533;1;;;;;
272;14,68958062;19,32913308;3,896526872;1;;;;;
273;13,12212011;16,6006925;3,374040036;1;;;;;
274;17,26821519;19,99844279;4,756071732;1;;;;;
275;19,00084221;27,43416104;5,333614069;1;;;;;
276;0,027322624;0,137858992;-0,990892459;0;;;;;
277;15,69636517;18,26172458;4,232121724;1;;;;;
278;16,68850584;24,03338035;4,56283528;1;;;;;
279;9,990318726;16,35951878;2,330106242;1;;;;;
280;0,786068784;2,574610038;-0,737977072;1;;;;;
281;7,492828859;10,66545645;1,49760962;1;;;;;
282;9,967266722;32,34138497;2,322422241;1;;;;;
283;35,37616476;52,86439873;10,79205492;1;;;;;
284;18,60920599;30,1172246;5,203068665;1;;;;;
285;8,193063881;12,40523136;1,731021294;1;;;;;
286;0,040899047;0,243746591;-0,986366984;0;;;;;
287;0,116544778;0,720504749;-0,961151741;0;;;;;
288;9,38442058;11,6843347;2,128140193;1;;;;;
289;7,396018186;10,46686593;1,465339395;1;;;;;
290;2,858824766;5,334908707;-0,047058411;1;;;;;
291;0,207504193;0,781489067;-0,930831936;0;;;;;
292;0,470104819;1,753402228;-0,843298394;1;;;;;
293;53,15887841;71,12257369;16,71962614;1;;;;;
294;0,592360364;1,521038634;-0,802546545;1;;;;;
295;0,021989712;0,075447729;-0,992670096;0;;;;;
296;12,71120261;18,81788683;3,237067538;1;;;;;
297;5,603088193;8,830720954;0,867696064;1;;;;;
298;8,648313332;12,63131073;1,882771111;1;;;;;
299;8,682701254;11,10022355;1,894233751;1;;;;;
300;16,59430248;22,33213302;4,531434158;1;;;;;
301;2,520783469;6,601039651;-0,159738844;1;;;;;
302;40,82567097;53,26641823;12,60855699;1;;;;;
303;11,32583537;12,01044912;2,775278456;1;;;;;
304;10,34140534;12,54151786;2,447135112;1;;;;;
305;1,98815957;6,298083025;-0,337280143;1;;;;;
306;5,701260474;6,913691653;0,900420158;1;;;;;
307;0,511249636;1,938645533;-0,829583455;1;;;;;
308;0,269834956;0,806365392;-0,910055015;0;;;;;
309;11,26279561;16,86531739;2,754265205;1;;;;;
310;3,663042559;7,63510981;0,221014186;1;;;;;
311;0,016971841;0,043622946;-0,99434272;0;;;;;
312;10,07250252;16,74492324;2,357500839;1;;;;;
313;0,022873981;0,10464058;-0,99237534;0;;;;;
314;7,268824887;10,78933167;1,422941629;1;;;;;
315;1,196089842;1,824617077;-0,601303386;1;;;;;
316;8,011032603;11,28081918;1,670344201;1;;;;;
317;15,30740558;20,94453846;4,102468527;1;;;;;
318;1,21003778;4,260294236;-0,596654073;1;;;;;
319;6,845948977;9,485316126;1,281982992;1;;;;;
320;59,91432647;63,74722144;18,97144216;1;;;;;
321;39,39218933;53,91437319;12,13072978;1;;;;;
322;2,687211499;5,597519287;-0,104262834;1;;;;;
323;2,895463869;8,362412303;-0,034845377;1;;;;;
324;41,35001556;54,80265617;12,78333852;1;;;;;
325;8,99265489;16,02808679;1,99755163;1;;;;;
326;5,520851453;11,22336499;0,840283818;1;;;;;
327;59,95779951;70,33052573;18,98593317;1;;;;;
328;16,51039343;18,15356939;4,503464477;1;;;;;
329;1,509174942;3,781062374;-0,496941686;1;;;;;
330;3,208362901;4,826491298;0,0694543;1;;;;;
331;2,349834004;5,258573801;-0,216721999;1;;;;;
332;14,64439436;14,51760026;3,881464788;1;;;;;
333;3,087117006;5,060271285;0,029039002;1;;;;;
334;2,667274772;3,390650727;-0,110908409;1;;;;;
335;11,10903157;17,66068508;2,703010522;1;;;;;
336;0,072627506;0,408514699;-0,975790831;0;;;;;
337;38,64080852;49,80310127;11,88026951;1;;;;;
338;9,787227018;12,416068;2,262409006;1;;;;;
339;3,015873219;5,521506456;0,005291073;1;;;;;
340;16,52614813;27,83516434;4,508716043;1;;;;;
341;13,09749911;14,84590065;3,365833036;1;;;;;
342;28,01902821;44,23522277;8,339676071;1;;;;;
343;22,41417921;31,55302309;6,471393071;1;;;;;
344;6,954251146;13,51135143;1,318083715;1;;;;;
345;0,392007699;1,4916574;-0,869330767;1;;;;;
346;25,4230115;33,79173292;7,474337165;1;;;;;
347;2,381519311;8,813763815;-0,20616023;1;;;;;
348;5,457864694;6,982524755;0,819288231;1;;;;;
349;1,92491747;2,883680609;-0,358360843;1;;;;;
350;1,858778055;4,564231855;-0,380407315;1;;;;;
351;58,8096064;67,67320242;18,60320213;1;;;;;
352;0,039928422;0,243415736;-0,986690526;0;;;;;
353;27,82103729;39,71675707;8,273679098;1;;;;;
354;5,600187052;8,382319481;0,866729017;1;;;;;
355;0,044969839;0,119756393;-0,985010054;0;;;;;
356;38,0658599;52,32224974;11,68861997;1;;;;;
357;24,83625605;40,66320186;7,278752016;1;;;;;
358;68,43133999;67,97873641;21,81044666;1;;;;;
359;6,140716477;10,32751914;1,046905492;1;;;;;
360;4,509386971;5,557261622;0,50312899;1;;;;;
361;7,400795115;10,48277535;1,466931705;1;;;;;
362;173,3453603;158,1466164;56,78178675;1;;;;;
363;0,72570211;2,850176801;-0,758099297;1;;;;;
364;7,33054877;11,55587833;1,443516257;1;;;;;
365;86,096784;99,37380808;27,698928;1;;;;;
366;7,00338952;8,44337563;1,334463173;1;;;;;
367;15,60866235;20,20943792;4,202887451;1;;;;;
368;51,13438439;52,27879983;16,0447948;1;;;;;
369;31,6426737;40,73329961;9,547557901;1;;;;;
370;34,98255261;46,35372347;10,66085087;1;;;;;
371;1,032880978;4,955673358;-0,655706341;1;;;;;
372;118,8302855;133,2966315;38,61009516;1;;;;;
373;0,671851898;1,404790368;-0,776049367;1;;;;;
374;66,68803507;95,5175205;21,22934502;1;;;;;
375;0,090375269;0,497091316;-0,96987491;0;;;;;
376;1,372779742;2,864286624;-0,542406753;1;;;;;
377;9,521206653;13,56062149;2,173735551;1;;;;;
378;0,024867271;0,094222913;-0,99171091;0;;;;;
379;20,02923128;22,18974522;5,676410425;1;;;;;
380;2,98899394;4,384001528;-0,003668687;1;;;;;
381;2,670734524;5,922372208;-0,109755159;1;;;;;
382;19,14419955;21,49427949;5,38139985;1;;;;;
383;2,926234627;5,817046091;-0,024588458;1;;;;;
384;17,30986369;23,74591597;4,769954564;1;;;;;
385;0,051273516;0,203127534;-0,982908828;0;;;;;
386;11,54180423;16,76859674;2,847268077;1;;;;;
387;96,68842294;108,1469492;31,22947431;1;;;;;
388;8,22858386;9,206902217;1,742861287;1;;;;;
389;2,405247689;3,310098914;-0,19825077;1;;;;;
390;30,86696591;49,62766101;9,288988637;1;;;;;
391;11,69858241;13,13600805;2,89952747;1;;;;;
392;24,51450705;38,4784769;7,171502348;1;;;;;
393;29,01626836;65,57119599;8,672089455;1;;;;;
394;0,023770884;0,087476496;-0,992076372;0;;;;;
395;0,355827369;1,452017262;-0,881390877;1;;;;;
396;0,151281678;2,236635367;-0,949572774;1;;;;;
397;2,634841936;5,916895156;-0,121719355;1;;;;;
398;19,53879469;27,8325056;5,512931564;1;;;;;
399;26,37462234;36,55028483;7,791540779;1;;;;;
400;27,66529041;37,60654313;8,22176347;1;;;;;
401;27,64366678;36,74996806;8,214555594;1;;;;;
402;4,36779965;6,405476044;0,455933217;1;;;;;
403;53,33918004;65,80884776;16,77972668;1;;;;;
404;0,029804599;0,14221085;-0,990065134;0;;;;;
405;0,019908654;0,065709426;-0,993363782;0;;;;;
406;8,255633738;9,431362277;1,751877913;1;;;;;
407;0,282981294;1,127006806;-0,905672902;0;;;;;
408;31,85250482;51,33627952;9,617501605;1;;;;;
409;22,85909101;28,03038242;6,619697003;1;;;;;
410;9,144552351;9,755761383;2,048184117;1;;;;;
411;4,792634074;7,52867817;0,597544691;1;;;;;
412;100,2416562;111,0841086;32,41388541;1;;;;;
413;2,718373936;4,414764658;-0,093875355;1;;;;;
414;24,45096954;41,77057575;7,150323178;1;;;;;
415;0,059285857;0,34199237;-0,980238048;0;;;;;
416;16,41243636;17,26291897;4,470812121;1;;;;;
417;22,79483097;28,4685456;6,598276991;1;;;;;
418;1,250584324;5,282035331;-0,583138559;1;;;;;
419;30,83090613;37,50468953;9,276968709;1;;;;;
420;21,83339691;29,01045137;6,27779897;1;;;;;
421;0,19566818;5,50612107;-0,934777273;1;;;;;
422;26,75250094;38,21905656;7,917500313;1;;;;;
423;3,897297295;4,352590514;0,299099098;1;;;;;
424;27,22083517;33,95789481;8,073611725;1;;;;;
425;9,415169097;11,24173298;2,138389699;1;;;;;
426;4,123711716;5,461506362;0,374570572;1;;;;;
427;0,315570297;2,270342801;-0,894809901;1;;;;;
428;3,465526316;5,874108748;0,155175439;1;;;;;
429;2,461019409;5,424696979;-0,179660197;1;;;;;
430;9,358768598;15,24013323;2,119589533;1;;;;;
431;3,950831836;7,034318985;0,316943945;1;;;;;
432;0,154191182;2,352367377;-0,948602939;1;;;;;
433;0,03105502;0,100818846;-0,989648327;0;;;;;
434;10,77293159;16,11883968;2,590977198;1;;;;;
435;34,35655269;49,07133408;10,45218423;1;;;;;
436;3,670753626;5,589304094;0,223584542;1;;;;;
437;0,292787819;1,711871991;-0,90240406;1;;;;;
438;165,853905;235,8510783;54,28463499;1;;;;;
439;3,714885756;6,385517315;0,238295252;1;;;;;
440;0,504297767;1,657253692;-0,831900744;1;;;;;
441;35,99158367;46,61373824;10,99719456;1;;;;;
442;8,042981819;11,04434586;1,68099394;1;;;;;
443;35,46050198;49,51328316;10,82016733;1;;;;;
444;0,028739992;0,138655293;-0,990420003;0;;;;;
445;25,07044694;38,43687049;7,356815646;1;;;;;
446;5,436865949;8,221676329;0,81228865;1;;;;;
447;9,273946017;13,31458873;2,091315339;1;;;;;
448;1,773208241;3,574216295;-0,408930586;1;;;;;
449;9,694956005;15,68270659;2,231652002;1;;;;;
450;1,249020006;2,572480167;-0,583659998;1;;;;;
451;5,538475056;9,619350865;0,846158352;1;;;;;
452;60,6225123;73,68249467;19,2075041;1;;;;;
453;7,878430999;11,59181087;1,626143666;1;;;;;
454;6,035631681;10,805884;1,011877227;1;;;;;
455;4,938495259;6,839338153;0,646165086;1;;;;;
456;0,021664877;0,0672808;-0,992778374;0;;;;;
457;25,9570587;29,84142812;7,652352899;1;;;;;
458;1,12122881;1,611759842;-0,626257063;1;;;;;
459;0,022785893;0,072223621;-0,992404702;0;;;;;
460;1,149355828;3,313531315;-0,616881391;1;;;;;
461;80,97021692;83,29851191;25,99007231;1;;;;;
462;23,87619707;32,39836008;6,958732358;1;;;;;
463;78,06623127;116,5666709;25,02207709;1;;;;;
464;9,295403446;15,05354474;2,098467815;1;;;;;
465;0,647759686;1,437195653;-0,784080105;1;;;;;
466;8,912487282;11,24895021;1,970829094;1;;;;;
467;59,4566022;49,66057723;18,8188674;1;;;;;
468;7,865843593;9,781935796;1,621947864;1;;;;;
469;4,264696462;6,832010562;0,421565487;1;;;;;
470;2,204069614;4,807254627;-0,265310129;1;;;;;
471;2,428336173;3,446156658;-0,190554609;1;;;;;
472;30,17368452;37,80362284;9,057894839;1;;;;;
473;0,047257514;0,241852902;-0,984247495;0;;;;;
474;0,232675106;1,168726596;-0,922441631;0;;;;;
475;8,576231915;9,87427218;1,858743972;1;;;;;
476;12,93829765;18,31441634;3,312765883;1;;;;;
477;53,10464769;70,182931;16,70154923;1;;;;;
478;7,430301026;8,271260857;1,476767009;1;;;;;
479;8,051797664;10,63858746;1,683932555;1;;;;;
480;2,850644362;7,279425442;-0,049785213;1;;;;;
481;22,9380612;26,51585151;6,646020401;1;;;;;
482;23,90015464;28,07582988;6,966718214;1;;;;;
483;23,52869244;31,70127759;6,84289748;1;;;;;
484;7,081095308;11,40349673;1,360365103;1;;;;;
485;0,025611147;0,093973086;-0,991462951;0;;;;;
486;3,362844213;5,136155029;0,120948071;1;;;;;
487;83,38634604;102,5862624;26,79544868;1;;;;;
488;5,700150336;7,955264091;0,900050112;1;;;;;
489;3,705798165;7,655034327;0,235266055;1;;;;;
490;6,962122305;8,942331578;1,320707435;1;;;;;
491;1,703559739;3,566825966;-0,432146754;1;;;;;
492;8,172051557;10,65573704;1,724017186;1;;;;;
493;0,032422873;0,15232865;-0,989192376;0;;;;;
494;7,400394226;10,94710879;1,466798075;1;;;;;
495;1,146680324;3,592943373;-0,617773225;1;;;;;
496;16,58704294;20,57223758;4,529014314;1;;;;;
497;32,6262318;42,81924975;9,875410601;1;;;;;
498;5,604953935;7,956236811;0,868317978;1;;;;;
499;7,037388041;10,73172958;1,345796014;1;;;;;
500;23,90629477;36,74397381;6,968764924;1;;;;;
501;0,746011787;2,365655721;-0,751329404;1;;;;;
502;1,789834123;4,336896915;-0,403388626;1;;;;;
503;4,755462151;6,072856132;0,58515405;1;;;;;
504;2,753974603;7,275222876;-0,082008466;1;;;;;
