;mean;se;bias;cp;mean;se;bias;cp;mean;se;bias;cp;;mean;sd;bias;cp;mean;sd;bias;cp;mean;sd;bias;cp
1;-0,387726184;1,412961216;-0,612273816;1;-1,514340081;0,995565008;0,68260009;1;0,01737768;1,730089223;-1,0868884;1;;-1,480634067;1,666026804;0,480634067;0,952905812;-1,235616111;1,620767995;0,37290679;0,954954955;-0,082614588;2,506468882;-0,586927062;0,921921922
2;-2,02211131;1,648099224;1,02211131;1;-1,276354178;1,713995962;0,418171309;1;3,628595804;2,895345802;-19,14297902;1;;;;;;;;;;;;;
3;-5,303215946;2,76581035;4,303215946;1;0,828832536;2,208391702;-1,92092504;1;3,632876621;3,453800195;-19,16438311;1;;;;;;;;;;;;;
4;-1,321106714;0,966022736;0,321106714;1;-2,154241172;1,022769598;1,393601302;1;-0,016288581;1,692880915;-0,918557095;1;;;;;;;;;;;;;
5;-3,095685202;1,282690695;2,095685202;1;-1,472985744;0,880889658;0,636650827;1;4,196472753;1,823873601;-21,98236377;0;;;;;;;;;;;;;
6;-1,363959056;0,834498052;0,363959056;1;0,202455292;0,814741331;-1,224950324;1;-0,781769921;1,402593574;2,908849607;1;;;;;;;;;;;;;
7;-3,412990161;1,737651744;2,412990161;1;2,824190394;1,47182645;-4,137989326;0;-0,997153894;1,721493046;3,985769472;1;;;;;;;;;;;;;
8;0,457240261;1,0523046;-1,457240261;1;-0,994273404;0,889044847;0,104748227;1;-1,238343594;1,317926267;5,191717969;1;;;;;;;;;;;;;
9;0,709637331;1,760081964;-1,709637331;1;-0,85272013;0,879372691;-0,052533189;1;-2,14659793;2,21225872;9,732989649;1;;;;;;;;;;;;;
10;0,636249935;1,583511512;-1,636249935;1;-1,281262554;1,222097352;0,42362506;1;-4,140490786;2,394590819;19,70245393;1;;;;;;;;;;;;;
11;-0,759066339;3,555921343;-0,240933661;1;-3,263838085;3,860656478;2,626486761;1;-6,910506526;5,633065389;33,55253263;1;;;;;;;;;;;;;
12;-2,545519632;1,593963137;1,545519632;1;-1,410099413;1,243317056;0,566777126;1;1,371421933;1,88254235;-7,857109667;1;;;;;;;;;;;;;
13;-1,535778307;1,329946031;0,535778307;1;-2,025630037;1,211753516;1,250700041;1;0,728286853;2,398975105;-4,641434263;1;;;;;;;;;;;;;
14;-0,957559336;1,444253041;-0,042440664;1;-1,052120536;1,107368541;0,169022818;1;-0,674225665;2,035657994;2,371128326;1;;;;;;;;;;;;;
15;-0,706713143;1,352154075;-0,293286857;1;-2,209657649;1,420188637;1,455175166;1;-1,473737842;1,865387981;6,368689212;1;;;;;;;;;;;;;
16;-1,700862111;1,298855705;0,700862111;1;-2,578130685;1,937815557;1,86458965;1;-1,344633155;2,459465458;5,723165774;1;;;;;;;;;;;;;
17;-0,174620611;1,086744083;-0,825379389;1;-3,032845105;1,457169202;2,369827894;1;-0,575716668;1,260043643;1,878583338;1;;;;;;;;;;;;;
18;-0,453137137;2,587378964;-0,546862863;1;-2,337657166;1,791414479;1,597396852;1;-2,982604563;3,021887365;13,91302282;1;;;;;;;;;;;;;
19;-1,770355577;2,003994933;0,770355577;1;-1,389581691;2,051543972;0,543979656;1;-2,252011096;3,082122325;10,26005548;1;;;;;;;;;;;;;
20;-2,883881527;1,282634325;1,883881527;1;-0,522671932;1,194620618;-0,419253409;1;-0,283251367;1,933577625;0,416256835;1;;;;;;;;;;;;;
21;-2,547211606;1,044936201;1,547211606;1;-0,439642034;0,798965233;-0,511508851;1;-0,027272992;1,393280983;-0,863635038;1;;;;;;;;;;;;;
22;-1,507223115;1,148071595;0,507223115;1;-0,977802946;0,857082948;0,086447717;1;1,062776146;2,079445361;-6,313880728;1;;;;;;;;;;;;;
23;-1,927931325;2,560930559;0,927931325;1;-0,010589489;1,227969612;-0,988233901;1;1,688230497;2,194341799;-9,441152486;1;;;;;;;;;;;;;
24;-1,867186424;1,365639279;0,867186424;1;-1,462197127;1,095481833;0,624663475;1;0,67339522;1,48957198;-4,3669761;1;;;;;;;;;;;;;
25;0,361714776;0,991057515;-1,361714776;1;-1,03898997;0,786245326;0,1544333;1;-2,83938063;1,425517076;13,19690315;1;;;;;;;;;;;;;
26;-1,516180146;1,426450879;0,516180146;1;-1,999373282;1,461505264;1,221525869;1;-1,823118155;2,365185189;8,115590777;1;;;;;;;;;;;;;
27;-4,283741413;1,217917373;3,283741413;0;0,302069249;0,738166486;-1,335632499;1;2,84650319;1,358507521;-15,23251595;0;;;;;;;;;;;;;
28;-0,491587243;0,52075823;-0,508412757;1;-0,868998319;0,609964872;-0,034446312;1;-1,785165001;1,090745582;7,925825007;1;;;;;;;;;;;;;
29;-1,026997628;0,91041679;0,026997628;1;-1,171654462;0,820708266;0,301838292;1;1,211500356;1,263059628;-7,057501782;1;;;;;;;;;;;;;
30;2,781648018;1,079022383;-3,781648018;0;-2,832827019;1,012051252;2,147585577;1;-3,318434699;1,924099661;15,59217349;1;;;;;;;;;;;;;
31;-2,470478245;1,410425246;1,470478245;1;-1,18220364;1,073987286;0,3135596;1;2,085016987;2,03811461;-11,42508494;1;;;;;;;;;;;;;
32;0,695116464;0,898546584;-1,695116464;1;-0,628700731;0,700571352;-0,301443632;1;-5,791863453;1,530975429;27,95931726;0;;;;;;;;;;;;;
33;-0,164779383;1,284977887;-0,835220617;1;-0,297718204;0,934178388;-0,669201996;1;-0,802584791;1,286396979;3,012923955;1;;;;;;;;;;;;;
34;-3,708142238;1,926479062;2,708142238;1;-0,653798521;1,439048607;-0,273557199;1;1,982087199;2,920960695;-10,910436;1;;;;;;;;;;;;;
35;1,116447083;1,688257557;-2,116447083;1;-1,22545844;1,860284934;0,361620488;1;-5,29848353;3,937782884;25,49241765;1;;;;;;;;;;;;;
36;0,276698431;1,343124336;-1,276698431;1;-0,804761855;1,063354914;-0,105820162;1;-0,450342974;1,597968353;1,251714872;1;;;;;;;;;;;;;
37;0,84451325;0,781866165;-1,84451325;0;-1,053590232;0,79160235;0,170655813;1;-1,451034317;1,894596612;6,255171583;1;;;;;;;;;;;;;
38;-3,201683045;1,322292005;2,201683045;1;0,14999639;1,035039034;-1,166662656;1;1,592452305;1,646351456;-8,962261524;1;;;;;;;;;;;;;
39;-2,275470404;1,25297099;1,275470404;1;-0,730183353;1,079521256;-0,188685163;1;0,041106517;1,844829466;-1,205532583;1;;;;;;;;;;;;;
40;-5,145861917;1,41628271;4,145861917;0;-1,609627757;1,103692642;0,788475286;1;6,567256163;2,650896104;-33,83628082;0;;;;;;;;;;;;;
41;-1,376595903;1,72418592;0,376595903;1;-0,800853199;1,297812537;-0,110163112;1;-0,165115196;2,284383727;-0,174424019;1;;;;;;;;;;;;;
42;-1,158410457;0,796838557;0,158410457;1;-0,981198729;0,857047142;0,09022081;1;-1,919727412;1,532953795;8,59863706;1;;;;;;;;;;;;;
43;0,591301383;1,26318394;-1,591301383;1;-2,684395679;1,362882397;1,982661865;1;1,082477986;2,69100067;-6,412389928;1;;;;;;;;;;;;;
44;-0,510401482;1,036318949;-0,489598518;1;-0,544297271;1,317018771;-0,395225255;1;0,599701189;2,113513092;-3,998505943;1;;;;;;;;;;;;;
45;-2,887089767;2,66020472;1,887089767;1;-2,987523542;2,458895984;2,319470603;1;1,98067802;3,484771737;-10,9033901;1;;;;;;;;;;;;;
46;-1,009027977;1,352116175;0,009027977;1;-1,842735738;1,252582892;1,047484154;1;0,326039186;1,953462936;-2,630195931;1;;;;;;;;;;;;;
47;-0,554339705;0,841466974;-0,445660295;1;-1,863612927;0,979665649;1,07068103;1;0,032630305;1,35501286;-1,163151525;1;;;;;;;;;;;;;
48;1,17002047;2,541651396;-2,17002047;1;-3,139222349;2,035867101;2,488024832;1;-0,355123629;3,209500783;0,775618144;1;;;;;;;;;;;;;
49;-0,152130889;0,6729058;-0,847869111;1;-1,514165416;0,995204631;0,682406017;1;-2,912712391;1,227553752;13,56356195;0;;;;;;;;;;;;;
50;0,712011752;1,888964665;-1,712011752;1;-3,171383517;1,502505361;2,523759463;1;1,689066409;2,261538937;-9,445332046;1;;;;;;;;;;;;;
51;-2,185898821;1,730652824;1,185898821;1;-0,860434489;1,348816511;-0,043961679;1;0,45642199;2,197053199;-3,282109951;1;;;;;;;;;;;;;
52;0,402403057;1,571838693;-1,402403057;1;0,406000253;1,536559668;-1,451111392;1;-2,934657987;2,701880152;13,67328993;1;;;;;;;;;;;;;
53;0,661846824;2,83518418;-1,661846824;1;-1,451578796;1,704848197;0,612865328;1;-4,021308733;3,924577175;19,10654366;1;;;;;;;;;;;;;
54;-0,995730423;1,293341662;-0,004269577;1;-1,317975416;1,053471324;0,464417128;1;0,380052479;1,876046088;-2,900262395;1;;;;;;;;;;;;;
55;-1,764604704;1,381438251;0,764604704;1;-1,143808045;1,070563211;0,270897827;1;1,146343472;1,789373366;-6,731717362;1;;;;;;;;;;;;;
56;-0,466105903;1,420937299;-0,533894097;1;-0,705882718;1,389343841;-0,215685869;1;-1,354753679;2,426720116;5,773768393;1;;;;;;;;;;;;;
57;-3,442865677;1,588307948;2,442865677;1;-2,645465204;1,253076155;1,939405782;1;3,273424343;2,255604854;-17,36712172;1;;;;;;;;;;;;;
58;-0,152528512;0,884705135;-0,847471488;1;-0,397145166;0,711816164;-0,558727594;1;-3,389827861;1,698767735;15,94913931;1;;;;;;;;;;;;;
59;-2,921154035;1,622666513;1,921154035;1;-0,981323639;1,065171128;0,090359599;1;2,19998116;1,708283675;-11,9999058;1;;;;;;;;;;;;;
