;mean;se;bias;cp;mean;se;bias;cp;mean;se;bias;cp;;mean;sd;bias;cp;mean;sd;bias;cp;mean;sd;bias;cp
1;0,673504168;0,245280086;0,347008337;1;0,39885536;0,102501281;0,329517866;1;0,444299528;0,168038874;-0,111400945;1;;0,515816081;0,288772101;0,031632162;0,932;0,299588604;0,106014592;-0,001371322;0,952;0,492448825;0,182321842;-0,01510235;0,95
2;0,622946588;0,231897675;0,245893175;1;0,497514942;0,100671902;0,658383142;0;0,558736248;0,15965871;0,117472497;1;;;;;;;;;;;;;
3;1,182546073;0,209514685;1,365092145;0;0,138504077;0,096669729;-0,538319742;1;0,358374795;0,161636092;-0,28325041;1;;;;;;;;;;;;;
4;0,538681793;0,269057804;0,077363585;1;0,346898462;0,108224586;0,156328205;1;0,43759857;0,182258507;-0,124802861;1;;;;;;;;;;;;;
5;0,740142915;0,248685611;0,48028583;1;0,277480683;0,101900423;-0,07506439;1;0,260245004;0,172268246;-0,479509991;1;;;;;;;;;;;;;
6;-0,017054116;0,339641969;-1,034108232;1;0,3351216;0,111477725;0,117072;1;0,527829664;0,193621886;0,055659329;1;;;;;;;;;;;;;
7;0,504804102;0,287537575;0,009608203;1;0,292316145;0,108041629;-0,025612851;1;0,504422809;0,182593145;0,008845619;1;;;;;;;;;;;;;
8;0,357862615;0,270181604;-0,284274771;1;0,383269921;0,103951551;0,277566404;1;0,480983624;0,178734941;-0,038032751;1;;;;;;;;;;;;;
9;1,056758612;0,217707581;1,113517225;0;0,238141573;0,096956411;-0,206194756;1;0,240604406;0,166164263;-0,518791188;1;;;;;;;;;;;;;
10;0,485575651;0,269423838;-0,028848698;1;0,299037313;0,105560433;-0,003208956;1;0,277480165;0,178098578;-0,445039669;1;;;;;;;;;;;;;
11;0,943519692;0,220335516;0,887039383;0;0,414197305;0,099254192;0,380657684;1;0,262420412;0,162178772;-0,475159176;1;;;;;;;;;;;;;
12;0,407749742;0,290951482;-0,184500516;1;0,4041611;0,106395583;0,347203665;1;0,453559924;0,178693501;-0,092880152;1;;;;;;;;;;;;;
13;0,597461318;0,28545088;0,194922636;1;0,198091369;0,106834395;-0,339695438;1;0,694530137;0,183415628;0,389060274;1;;;;;;;;;;;;;
14;0,864244875;0,210690177;0,72848975;1;0,394454657;0,093888046;0,314848858;1;0,474516021;0,15600526;-0,050967959;1;;;;;;;;;;;;;
15;0,553483735;0,272028528;0,10696747;1;0,296805568;0,108710584;-0,010648107;1;0,441969579;0,182106393;-0,116060842;1;;;;;;;;;;;;;
16;0,532954167;0,291394184;0,065908333;1;0,312804318;0,10832921;0,042681061;1;0,45390076;0,181500273;-0,09219848;1;;;;;;;;;;;;;
17;0,607668086;0,239264445;0,215336172;1;0,254993346;0,099397199;-0,150022181;1;0,646436818;0,172717896;0,292873635;1;;;;;;;;;;;;;
18;0,585451928;0,233355746;0,170903856;1;0,271591975;0,101242968;-0,094693417;1;0,432866713;0,166311694;-0,134266575;1;;;;;;;;;;;;;
19;1,295733188;0,195717038;1,591466375;0;0,433736897;0,091036474;0,445789658;1;0,291651701;0,148517549;-0,416696599;1;;;;;;;;;;;;;
20;0,720914098;0,22461262;0,441828196;1;0,455810806;0,098694872;0,519369353;1;0,403351326;0,162814067;-0,193297348;1;;;;;;;;;;;;;
21;1,042737516;0,198745157;1,085475032;0;0,331213929;0,091320539;0,104046431;1;0,371705482;0,153140114;-0,256589037;1;;;;;;;;;;;;;
22;-0,175439115;0,399352831;-1,350878231;1;0,145855127;0,118243492;-0,513816245;1;0,657843257;0,197911154;0,315686514;1;;;;;;;;;;;;;
23;0,446465608;0,272581236;-0,107068784;1;0,267999761;0,105722603;-0,106667464;1;0,692850255;0,176201733;0,385700509;1;;;;;;;;;;;;;
24;0,72763824;0,211684645;0,455276479;1;0,266710483;0,100264565;-0,110965055;1;0,32524434;0,164350935;-0,34951132;1;;;;;;;;;;;;;
25;0,237443475;0,326896508;-0,525113049;1;0,311756497;0,112266152;0,039188324;1;0,651949198;0,193685849;0,303898396;1;;;;;;;;;;;;;
26;0,936657219;0,223319954;0,873314439;1;0,299547319;0,100176631;-0,001508938;1;0,101186758;0,161207773;-0,797626484;0;;;;;;;;;;;;;
27;1,000331306;0,215141589;1,000662612;0;0,270547987;0,096519631;-0,098173375;1;0,145564405;0,164576887;-0,708871191;0;;;;;;;;;;;;;
28;0,48341985;0,300657389;-0,033160299;1;0,245645033;0,110099963;-0,181183222;1;0,602558298;0,197997105;0,205116596;1;;;;;;;;;;;;;
29;0,396175144;0,278608387;-0,207649713;1;0,394953199;0,104803887;0,316510663;1;0,337631248;0,174715434;-0,324737504;1;;;;;;;;;;;;;
30;0,504807519;0,283878596;0,009615037;1;0,332236119;0,107987924;0,107453732;1;0,32474126;0,1876049;-0,350517479;1;;;;;;;;;;;;;
31;0,552157567;0,229460133;0,104315133;1;0,298922435;0,101038165;-0,003591884;1;0,738268604;0,162405191;0,476537208;1;;;;;;;;;;;;;
32;0,317195602;0,263411351;-0,365608795;1;0,349563908;0,101294084;0,165213027;1;0,686876537;0,178164309;0,373753074;1;;;;;;;;;;;;;
33;-0,022167244;0,389516902;-1,044334487;1;0,442492302;0,121154589;0,474974342;1;0,476614881;0,202231987;-0,046770239;1;;;;;;;;;;;;;
34;0,867903176;0,228876714;0,735806352;1;0,318401903;0,099580215;0,061339677;1;0,464155522;0,167737943;-0,071688956;1;;;;;;;;;;;;;
35;0,938335554;0,227057511;0,876671109;1;0,14984547;0,101360153;-0,500515101;1;0,203161966;0,172651926;-0,593676067;1;;;;;;;;;;;;;
36;0,315944941;0,344664881;-0,368110117;1;0,270604386;0,116367494;-0,097985379;1;0,599623966;0,199217903;0,199247931;1;;;;;;;;;;;;;
37;1,320025313;0,199451864;1,640050626;0;0,282012001;0,094302396;-0,059959997;1;0,10428159;0,157356192;-0,79143682;0;;;;;;;;;;;;;
38;0,918641784;0,208743274;0,837283568;0;0,376826654;0,09303655;0,256088848;1;0,582299833;0,158295721;0,164599667;1;;;;;;;;;;;;;
39;0,283811365;0,316662574;-0,43237727;1;0,182507196;0,111733584;-0,391642678;1;0,637234319;0,192421678;0,274468638;1;;;;;;;;;;;;;
40;0,538105129;0,267075006;0,076210258;1;0,239986368;0,104297051;-0,200045438;1;0,638838199;0,178419073;0,277676398;1;;;;;;;;;;;;;
41;0,814149988;0,242559069;0,628299977;1;0,27193954;0,107231647;-0,093534866;1;0,184893067;0,172024841;-0,630213867;1;;;;;;;;;;;;;
42;0,500198078;0,261123904;0,000396157;1;0,110290453;0,111034805;-0,632365158;1;0,729636037;0,180826296;0,459272075;1;;;;;;;;;;;;;
43;0,649468015;0,254521363;0,29893603;1;0,385472359;0,106709169;0,284907864;1;0,257408911;0,17004193;-0,485182177;1;;;;;;;;;;;;;
44;0,632031712;0,251900719;0,264063424;1;0,280169285;0,102877697;-0,066102383;1;0,656880224;0,175955907;0,313760449;1;;;;;;;;;;;;;
45;0,382689817;0,28211619;-0,234620367;1;0,337763471;0,107693561;0,125878238;1;0,423771921;0,190263746;-0,152456158;1;;;;;;;;;;;;;
46;0,741593868;0,251924521;0,483187736;1;-0,028267321;0,104738689;-1,094224404;0;0,580932973;0,178563029;0,161865947;1;;;;;;;;;;;;;
47;-0,017483391;0,411396743;-1,034966782;1;0,400109352;0,120089275;0,333697841;1;0,738200604;0,208700341;0,476401208;1;;;;;;;;;;;;;
48;0,523621614;0,242537664;0,047243229;1;0,312395688;0,10161874;0,041318959;1;0,597472108;0,173907616;0,194944216;1;;;;;;;;;;;;;
49;0,05310929;0,356581687;-0,893781421;1;0,323560471;0,112380349;0,078534902;1;0,84534706;0,207171716;0,690694119;1;;;;;;;;;;;;;
50;0,701281236;0,235519242;0,402562471;1;0,437328973;0,09946102;0,457763244;1;0,391496513;0,163222549;-0,217006974;1;;;;;;;;;;;;;
51;0,280261283;0,301611767;-0,439477433;1;0,423014971;0,106535523;0,410049903;1;0,358957846;0,1859571;-0,282084308;1;;;;;;;;;;;;;
52;0,347519138;0,335916246;-0,304961723;1;0,119275863;0,114585766;-0,60241379;1;0,529048043;0,194311082;0,058096086;1;;;;;;;;;;;;;
53;0,70806532;0,228391016;0,41613064;1;0,22557124;0,099526625;-0,248095867;1;0,492580963;0,164460443;-0,014838073;1;;;;;;;;;;;;;
54;0,560797768;0,269043535;0,121595537;1;0,241907992;0,106370271;-0,193640027;1;0,497027441;0,187894361;-0,005945118;1;;;;;;;;;;;;;
55;0,458685852;0,279037417;-0,082628296;1;0,29145487;0,106882144;-0,028483767;1;0,567166242;0,179023347;0,134332483;1;;;;;;;;;;;;;
56;0,179553503;0,320020781;-0,640892995;1;0,427300832;0,111200681;0,424336107;1;0,705340741;0,187848784;0,410681482;1;;;;;;;;;;;;;
57;-0,043372992;0,351561172;-1,086745983;1;0,213141954;0,113669312;-0,289526819;1;0,502576874;0,196743885;0,005153748;1;;;;;;;;;;;;;
58;0,224819883;0,267091602;-0,550360233;1;0,469403136;0,106041785;0,56467712;1;0,616752439;0,173127128;0,233504877;1;;;;;;;;;;;;;
59;0,551463457;0,260229186;0,102926914;1;0,287560472;0,10533536;-0,041465092;1;0,362831689;0,180180264;-0,274336622;1;;;;;;;;;;;;;
60;0,542453653;0,24758243;0,084907305;1;0,179538555;0,102414348;-0,401538149;1;0,567897993;0,173134688;0,135795985;1;;;;;;;;;;;;;
61;0,512395567;0,241879489;0,024791135;1;0,311668499;0,100829989;0,038894997;1;0,610668426;0,166003922;0,221336851;1;;;;;;;;;;;;;
62;0,469354867;0,27158674;-0,061290266;1;0,29650533;0,106198332;-0,011648901;1;0,456674786;0,180362692;-0,086650427;1;;;;;;;;;;;;;
63;0,635433837;0,317828509;0,270867673;1;0,348381542;0,114690038;0,161271806;1;0,1359719;0,188718999;-0,728056201;1;;;;;;;;;;;;;
64;0,821899854;0,19796937;0,643799707;1;0,31176841;0,093910052;0,039228035;1;0,567833093;0,152330984;0,135666186;1;;;;;;;;;;;;;
65;0,070859693;0,387642021;-0,858280614;1;0,272008283;0,117623508;-0,093305724;1;0,499958707;0,20058558;-8,26E-05;1;;;;;;;;;;;;;
66;0,772686959;0,233926683;0,545373919;1;0,192776404;0,099718799;-0,357411986;1;0,615158879;0,173073001;0,230317758;1;;;;;;;;;;;;;
67;0,084824554;0,474471622;-0,830350892;1;0,20125254;0,124632767;-0,329158199;1;0,467353566;0,217925304;-0,065292867;1;;;;;;;;;;;;;
68;0,324660128;0,274703929;-0,350679744;1;0,199460426;0,107874467;-0,335131915;1;0,504799776;0,179125625;0,009599552;1;;;;;;;;;;;;;
69;0,61557179;0,240924612;0,23114358;1;0,399760676;0,103321103;0,332535586;1;0,510986279;0,175203855;0,021972557;1;;;;;;;;;;;;;
70;0,072096136;0,423756062;-0,855807728;1;0,194490329;0,120133715;-0,351698903;1;0,630013433;0,209470687;0,260026866;1;;;;;;;;;;;;;
71;0,479810472;0,302796679;-0,040379056;1;0,404264671;0,109019349;0,347548903;1;0,660505653;0,191687866;0,321011305;1;;;;;;;;;;;;;
72;0,403300469;0,302915411;-0,193399063;1;0,542858172;0,107734308;0,809527239;0;0,347940919;0,176398803;-0,304118162;1;;;;;;;;;;;;;
73;0,683436621;0,247705161;0,366873242;1;0,187278464;0,102141884;-0,375738452;1;0,368533396;0,17462213;-0,262933209;1;;;;;;;;;;;;;
74;0,648787174;0,255509156;0,297574347;1;0,263327911;0,104643288;-0,122240297;1;0,32083805;0,175786364;-0,3583239;1;;;;;;;;;;;;;
75;0,617816518;0,240717222;0,235633036;1;0,273492678;0,100777586;-0,088357741;1;0,567615826;0,169932464;0,135231651;1;;;;;;;;;;;;;
76;0,617660034;0,27164051;0,235320067;1;0,069774091;0,105939988;-0,767419697;0;0,279270551;0,183525322;-0,441458899;1;;;;;;;;;;;;;
77;0,557179555;0,26567627;0,114359109;1;0,363650153;0,106406834;0,212167175;1;0,419730392;0,180210176;-0,160539216;1;;;;;;;;;;;;;
78;0,722724003;0,257512427;0,445448006;1;0,427231075;0,108207866;0,424103584;1;0,077272112;0,177978071;-0,845455776;0;;;;;;;;;;;;;
79;0,232733769;0,362146833;-0,534532461;1;0,303041199;0,117339415;0,010137331;1;0,338012429;0,19318448;-0,323975142;1;;;;;;;;;;;;;
80;0,787624256;0,22667044;0,575248512;1;0,274636557;0,09762788;-0,084544809;1;0,482001469;0,16790685;-0,035997062;1;;;;;;;;;;;;;
81;0,834127786;0,234999044;0,668255573;1;0,345157582;0,099626576;0,150525274;1;0,403170377;0,16662577;-0,193659247;1;;;;;;;;;;;;;
82;0,426608284;0,277308028;-0,146783432;1;0,297462029;0,106930563;-0,008459902;1;0,497801946;0,180963048;-0,004396108;1;;;;;;;;;;;;;
83;0,287463588;0,25278936;-0,425072824;1;0,487368789;0,105217971;0,62456263;1;0,591924779;0,175385943;0,183849558;1;;;;;;;;;;;;;
84;0,903934152;0,234435564;0,807868304;1;0,200662013;0,103574272;-0,331126624;1;0,169338778;0,169707462;-0,661322444;1;;;;;;;;;;;;;
85;0,864093868;0,231850352;0,728187737;1;0,363488658;0,097957456;0,211628859;1;0,293991495;0,169183061;-0,41201701;1;;;;;;;;;;;;;
86;0,992254463;0,22617689;0,984508927;0;0,22666445;0,099612991;-0,244451832;1;0,390103301;0,167150777;-0,219793398;1;;;;;;;;;;;;;
87;0,493718805;0,315542575;-0,012562389;1;0,316242104;0,110102027;0,054140346;1;0,363741412;0,188251034;-0,272517176;1;;;;;;;;;;;;;
88;1,008472134;0,221915571;1,016944267;0;0,290106242;0,098509581;-0,032979194;1;0,384653646;0,167006048;-0,230692708;1;;;;;;;;;;;;;
89;0,080246317;0,335881167;-0,839507365;1;0,16870974;0,112908264;-0,437634201;1;0,695065267;0,194322321;0,390130533;1;;;;;;;;;;;;;
90;-0,407752325;0,570361385;-1,815504651;1;0,225934689;0,130981242;-0,246884371;1;0,822169773;0,22928725;0,644339546;1;;;;;;;;;;;;;
91;0,779490745;0,233815257;0,558981489;1;0,243454354;0,098984964;-0,188485486;1;0,643783797;0,168816144;0,287567595;1;;;;;;;;;;;;;
92;0,520067078;0,250760252;0,040134156;1;0,344486212;0,102472468;0,148287372;1;0,448714326;0,181054811;-0,102571348;1;;;;;;;;;;;;;
93;0,251635629;0,279169462;-0,496728743;1;0,308990418;0,108854285;0,029968059;1;0,715848838;0,185137285;0,431697676;1;;;;;;;;;;;;;
94;0,34598891;0,325259055;-0,308022179;1;0,216630723;0,115808664;-0,277897591;1;0,496408242;0,19513991;-0,007183516;1;;;;;;;;;;;;;
95;0,671190071;0,319524862;0,342380142;1;0,269942008;0,116581379;-0,100193308;1;0,118642483;0,195842583;-0,762715034;1;;;;;;;;;;;;;
96;0,535602821;0,257787792;0,071205643;1;0,265245376;0,104264102;-0,115848747;1;0,568455061;0,17955869;0,136910121;1;;;;;;;;;;;;;
97;0,594017503;0,244370442;0,188035005;1;0,172290126;0,09994428;-0,425699582;1;0,519215563;0,175879509;0,038431125;1;;;;;;;;;;;;;
98;0,951098794;0,23215151;0,902197588;1;0,314145291;0,10200388;0,047150969;1;0,314103282;0,1704726;-0,371793436;1;;;;;;;;;;;;;
99;0,319503269;0,324581206;-0,360993463;1;0,189879301;0,11371611;-0,367068998;1;0,63814273;0,195991133;0,27628546;1;;;;;;;;;;;;;
100;0,566711112;0,265597383;0,133422225;1;0,264255231;0,105691492;-0,11914923;1;0,366602697;0,180541035;-0,266794607;1;;;;;;;;;;;;;
101;0,662973257;0,248682803;0,325946514;1;0,348013892;0,10124119;0,160046306;1;0,435937371;0,166015937;-0,128125258;1;;;;;;;;;;;;;
102;0,515845305;0,264322297;0,031690611;1;0,084142569;0,106834444;-0,71952477;0;0,438862857;0,182185936;-0,122274287;1;;;;;;;;;;;;;
103;0,694854808;0,228330534;0,389709616;1;0,149090018;0,098555819;-0,503033272;1;0,658479235;0,167066238;0,316958471;1;;;;;;;;;;;;;
104;0,921550472;0,21898965;0,843100944;1;0,351844218;0,098040502;0,172814061;1;0,372322584;0,162631575;-0,255354832;1;;;;;;;;;;;;;
105;0,168430789;0,394605885;-0,663138421;1;0,447668586;0,1180577;0,49222862;1;0,020996591;0,202617928;-0,958006818;0;;;;;;;;;;;;;
106;0,92530178;0,240948787;0,85060356;1;0,227394411;0,105947666;-0,24201863;1;0,34370624;0,175722911;-0,312587519;1;;;;;;;;;;;;;
107;0,334403511;0,282195074;-0,331192978;1;0,011895767;0,110921171;-0,960347444;0;0,759916701;0,185443419;0,519833402;1;;;;;;;;;;;;;
108;0,504815336;0,28574358;0,009630672;1;0,119090579;0,111433127;-0,603031402;1;0,439521424;0,190548906;-0,120957153;1;;;;;;;;;;;;;
109;0,520012051;0,29729707;0,040024102;1;0,324575244;0,112879099;0,08191748;1;0,376446904;0,189038501;-0,247106193;1;;;;;;;;;;;;;
110;-0,287843994;0,558759554;-1,575687988;1;0,007313208;0,129531564;-0,975622639;0;0,494413731;0,2253776;-0,011172538;1;;;;;;;;;;;;;
111;0,283067725;0,31591772;-0,43386455;1;0,182103563;0,110593643;-0,392988125;1;0,8126092;0,195728286;0,625218401;1;;;;;;;;;;;;;
112;0,401009908;0,282541135;-0,197980184;1;0,33155892;0,107491564;0,105196401;1;0,509862618;0,189048028;0,019725236;1;;;;;;;;;;;;;
113;0,831283588;0,232989189;0,662567175;1;0,297572299;0,098549783;-0,008092338;1;0,356285361;0,167873616;-0,287429277;1;;;;;;;;;;;;;
114;0,805088215;0,217771712;0,610176429;1;0,240179657;0,098130914;-0,199401142;1;0,494854757;0,163091423;-0,010290486;1;;;;;;;;;;;;;
115;0,287258743;0,270448506;-0,425482514;1;0,259788039;0,106104161;-0,134039869;1;0,539214343;0,176728636;0,078428686;1;;;;;;;;;;;;;
116;0,735345105;0,231914765;0,47069021;1;0,205185707;0,099888241;-0,316047644;1;0,704474119;0,172615119;0,408948239;1;;;;;;;;;;;;;
117;0,155426327;0,314864372;-0,689147347;1;0,2102432;0,110577033;-0,299189332;1;0,745263106;0,18969867;0,490526212;1;;;;;;;;;;;;;
