;mean;se;bias;cp;;mean;sd;bias;cp
140;3,617587085;0,478812766;0,205862362;1;;;;;
141;2,572877084;0,402523886;-0,142374305;1;;;;;
142;3,448716913;0,451998393;0,149572304;1;;;;;
143;3,635130496;0,470529878;0,211710165;1;;;;;
144;2,684391872;0,393815699;-0,105202709;1;;;;;
145;4,158959474;0,579834866;0,386319825;0;;;;;
146;3,085752798;0,437083918;0,028584266;1;;;;;
147;2,746061072;0,376490955;-0,084646309;1;;;;;
148;2,649415198;0,390180286;-0,116861601;1;;;;;
149;3,122614525;0,44936038;0,040871508;1;;;;;
150;2,922409969;0,417124942;-0,025863344;1;;;;;
151;2,419329411;0,369864318;-0,193556863;1;;;;;
152;3,061215494;0,448683446;0,020405165;1;;;;;
153;2,988149477;0,410045174;-0,003950174;1;;;;;
154;3,533914841;0,485104593;0,177971614;1;;;;;
155;3,051623539;0,417848861;0,017207846;1;;;;;
156;3,150138813;0,431329241;0,050046271;1;;;;;
157;3,65118238;0,494708325;0,217060793;1;;;;;
158;2,808984201;0,402757622;-0,063671933;1;;;;;
159;3,153157618;0,451617914;0,051052539;1;;;;;
160;2,40608954;0,372350117;-0,197970153;1;;;;;
161;3,363662701;0,447053634;0,1212209;1;;;;;
162;3,906301666;0,487314882;0,302100555;1;;;;;
163;2,772689315;0,390825747;-0,075770228;1;;;;;
164;3,874454511;0,502618835;0,291484837;1;;;;;
165;2,891223538;0,413457379;-0,036258821;1;;;;;
166;3,004403383;0,417801942;0,001467794;1;;;;;
167;3,117656494;0,444723656;0,039218831;1;;;;;
168;2,840807862;0,390014015;-0,053064046;1;;;;;
169;3,039621848;0,434468618;0,013207283;1;;;;;
170;3,276039458;0,437551306;0,092013153;1;;;;;
171;2,768166956;0,404525847;-0,077277681;1;;;;;
172;3,093639961;0,40176914;0,03121332;1;;;;;
173;2,175757141;0,372558426;-0,27474762;0;;;;;
174;3,393577598;0,445571249;0,131192533;1;;;;;
175;3,248812441;0,446894308;0,08293748;1;;;;;
176;2,389996002;0,370245747;-0,203334666;1;;;;;
177;3,869182248;0,521653428;0,289727416;1;;;;;
178;3,098896157;0,407801034;0,032965386;1;;;;;
179;3,434219455;0,486756243;0,144739818;1;;;;;
180;2,928317021;0,418039544;-0,023894326;1;;;;;
181;2,958568406;0,432732648;-0,013810531;1;;;;;
182;3,014174542;0,435584114;0,004724847;1;;;;;
183;3,010530893;0,427788699;0,003510298;1;;;;;
184;3,192822509;0,421418644;0,06427417;1;;;;;
185;3,081489885;0,429206766;0,027163295;1;;;;;
186;3,774809686;0,526548316;0,258269895;1;;;;;
187;3,572392376;0,482515197;0,190797459;1;;;;;
188;2,430824187;0,365149274;-0,189725271;1;;;;;
189;2,725809229;0,40018079;-0,091396924;1;;;;;
190;3,116594653;0,415402929;0,038864884;1;;;;;
191;2,871465907;0,426940442;-0,042844698;1;;;;;
192;3,185774048;0,438090865;0,061924683;1;;;;;
193;2,882619222;0,404321741;-0,039126926;1;;;;;
194;2,495024734;0,374825994;-0,168325089;1;;;;;
195;3,178032526;0,439891787;0,059344175;1;;;;;
196;4,097070227;0,517969304;0,365690076;0;;;;;
197;2,602184852;0,383879288;-0,132605049;1;;;;;
198;2,807064813;0,414023575;-0,064311729;1;;;;;
199;3,490128665;0,46670352;0,163376222;1;;;;;
200;2,778172597;0,400687175;-0,073942468;1;;;;;
201;2,49460069;0,371074717;-0,168466437;1;;;;;
202;3,293476633;0,455296151;0,097825544;1;;;;;
203;2,913289504;0,407650254;-0,028903499;1;;;;;
204;2,933388898;0,42096221;-0,022203701;1;;;;;
205;2,414613578;0,377567846;-0,195128807;1;;;;;
206;3,44977821;0,456452354;0,14992607;1;;;;;
207;2,883581683;0,408897946;-0,038806106;1;;;;;
208;2,760490894;0,407290349;-0,079836369;1;;;;;
209;2,590821218;0,390895831;-0,136392927;1;;;;;
210;2,611089325;0,385405915;-0,129636892;1;;;;;
211;2,605436993;0,386239987;-0,131521002;1;;;;;
212;3,19808729;0,445554615;0,066029097;1;;;;;
213;3,114340048;0,433718624;0,038113349;1;;;;;
214;3,770408526;0,504790983;0,256802842;1;;;;;
215;4,105143831;0,538145512;0,368381277;0;;;;;
216;2,85425339;0,402779838;-0,048582203;1;;;;;
217;3,131020026;0,435789424;0,043673342;1;;;;;
218;3,737643357;0,485649854;0,245881119;1;;;;;
219;2,685768649;0,368976312;-0,104743784;1;;;;;
220;2,929117046;0,412257823;-0,023627651;1;;;;;
221;2,579457034;0,381497865;-0,140180989;1;;;;;
222;3,01433387;0,432801226;0,004777957;1;;;;;
223;3,292731122;0,444150711;0,097577041;1;;;;;
224;2,85314318;0,397934942;-0,048952273;1;;;;;
225;3,393894504;0,466644457;0,131298168;1;;;;;
226;3,258818035;0,463397744;0,086272678;1;;;;;
227;3,496694977;0,462688525;0,165564992;1;;;;;
228;3,17030527;0,452452085;0,056768423;1;;;;;
229;2,69527902;0,369457315;-0,10157366;1;;;;;
230;4,443041902;0,539118031;0,481013967;0;;;;;
231;2,214542263;0,339463845;-0,261819246;0;;;;;
232;3,38793933;0,457840011;0,12931311;1;;;;;
233;2,980601357;0,419073508;-0,006466214;1;;;;;
234;3,353145151;0,430863137;0,11771505;1;;;;;
235;2,947762619;0,431235617;-0,01741246;1;;;;;
236;2,750936765;0,389699553;-0,083021078;1;;;;;
237;2,454770883;0,370913274;-0,181743039;1;;;;;
238;3,084753768;0,431142961;0,028251256;1;;;;;
239;3,270576554;0,454793516;0,090192185;1;;;;;
240;2,426726711;0,366701941;-0,191091096;1;;;;;
241;3,020097508;0,428167282;0,006699169;1;;;;;
242;2,763392902;0,397310834;-0,078869033;1;;;;;
243;3,349896487;0,470141168;0,116632162;1;;;;;
244;2,43979299;0,353208081;-0,18673567;1;;;;;
245;3,635830794;0,468121596;0,211943598;1;;;;;
246;2,930358378;0,403521635;-0,023213874;1;;;;;
247;3,128244795;0,443141591;0,042748265;1;;;;;
248;3,638136955;0,511264542;0,212712318;1;;;;;
249;3,25027811;0,4576333;0,083426037;1;;;;;
250;3,855317564;0,515203795;0,285105855;1;;;;;
251;3,595593917;0,467237581;0,198531306;1;;;;;
252;3,701670344;0,478891651;0,233890115;1;;;;;
253;2,948215033;0,396815993;-0,017261656;1;;;;;
254;3,791862049;0,50616058;0,263954016;1;;;;;
255;3,076356922;0,432228107;0,025452307;1;;;;;
256;3,227237873;0,446060578;0,075745958;1;;;;;
257;2,831976335;0,38930909;-0,056007888;1;;;;;
258;3,565252803;0,47134813;0,188417601;1;;;;;
259;3,175359103;0,434525889;0,058453034;1;;;;;
260;3,457936416;0,485926338;0,152645472;1;;;;;
261;2,739396989;0,406854879;-0,08686767;1;;;;;
262;4,030448448;0,5307985;0,343482816;1;;;;;
263;2,857050976;0,390326672;-0,047649675;1;;;;;
264;3,199441278;0,439917642;0,066480426;1;;;;;
265;2,498246135;0,389800343;-0,167251288;1;;;;;
266;3,588004384;0,484517771;0,196001461;1;;;;;
267;2,099410292;0,339312386;-0,300196569;0;;;;;
268;2,802430585;0,389367038;-0,065856472;1;;;;;
269;2,823943313;0,3816447;-0,058685562;1;;;;;
270;2,721349921;0,379908125;-0,09288336;1;;;;;
271;3,07722106;0,428848328;0,025740353;1;;;;;
272;3,031649533;0,419892756;0,010549844;1;;;;;
273;3,215164969;0,434522638;0,071721656;1;;;;;
274;3,334613322;0,457387475;0,111537774;1;;;;;
275;4,387058514;0,55836865;0,462352838;0;;;;;
276;2,750998496;0,403813611;-0,083000501;1;;;;;
277;2,586745153;0,375321081;-0,137751616;1;;;;;
278;2,782285132;0,419930639;-0,072571623;1;;;;;
279;3,449351837;0,471829752;0,149783946;1;;;;;
280;2,938876107;0,421774008;-0,020374631;1;;;;;
281;3,262608111;0,45342381;0,087536037;1;;;;;
282;2,823072423;0,379760923;-0,058975859;1;;;;;
283;2,977711417;0,392537748;-0,007429528;1;;;;;
284;2,577012382;0,365166007;-0,140995873;1;;;;;
285;3,455773191;0,460624297;0,151924397;1;;;;;
286;3,276019504;0,446072591;0,092006501;1;;;;;
287;2,44003651;0,367435653;-0,186654497;1;;;;;
288;3,300199374;0,458568339;0,100066458;1;;;;;
289;2,946804376;0,410968173;-0,017731875;1;;;;;
290;2,967266149;0,393358879;-0,010911284;1;;;;;
291;2,717581093;0,389148455;-0,094139636;1;;;;;
292;3,205162339;0,451356225;0,068387446;1;;;;;
293;3,339560018;0,442739464;0,113186673;1;;;;;
294;2,554731679;0,365200973;-0,148422774;1;;;;;
295;3,419188558;0,462548629;0,139729519;1;;;;;
296;3,502038822;0,465254786;0,167346274;1;;;;;
297;3,249955839;0,433289058;0,083318613;1;;;;;
298;2,907329793;0,421074524;-0,030890069;1;;;;;
299;3,002044557;0,398960393;0,000681519;1;;;;;
300;2,882092462;0,405047858;-0,039302513;1;;;;;
301;3,006377472;0,415304734;0,002125824;1;;;;;
302;2,704432781;0,389641359;-0,098522406;1;;;;;
303;3,11790096;0,433577662;0,03930032;1;;;;;
304;3,775547577;0,484122665;0,258515859;1;;;;;
305;3,007798087;0,438349625;0,002599362;1;;;;;
306;2,522511425;0,371033829;-0,159162858;1;;;;;
307;4,302770638;0,551802068;0,434256879;0;;;;;
308;3,025742347;0,446693823;0,008580782;1;;;;;
309;3,328491187;0,443980854;0,109497062;1;;;;;
310;2,961089082;0,411408464;-0,012970306;1;;;;;
311;2,904026247;0,393882638;-0,031991251;1;;;;;
312;3,330762503;0,479967637;0,110254168;1;;;;;
313;3,199356467;0,446679094;0,066452156;1;;;;;
314;3,598049052;0,457256437;0,199349684;1;;;;;
315;3,03982162;0,40446669;0,013273873;1;;;;;
316;3,302913848;0,443299707;0,100971283;1;;;;;
317;3,084095985;0,423095049;0,028031995;1;;;;;
318;3,286002879;0,449237627;0,095334293;1;;;;;
319;2,68547843;0,401008672;-0,104840523;1;;;;;
320;2,568570985;0,389492049;-0,143809672;1;;;;;
321;3,748103287;0,500775797;0,249367762;1;;;;;
322;3,781412382;0,494279546;0,260470794;1;;;;;
323;3,232853734;0,44924277;0,077617911;1;;;;;
324;2,779246056;0,396314942;-0,073584648;1;;;;;
325;2,989793369;0,429505677;-0,00340221;1;;;;;
326;3,01367493;0,39841266;0,00455831;1;;;;;
327;3,329747154;0,472773914;0,109915718;1;;;;;
328;3,160732899;0,435612474;0,053577633;1;;;;;
329;2,356827699;0,336063416;-0,214390767;1;;;;;
330;2,576579147;0,375561548;-0,141140284;1;;;;;
331;2,859168587;0,430178452;-0,046943804;1;;;;;
332;2,942461016;0,416018999;-0,019179661;1;;;;;
333;3,935048486;0,499945166;0,311682829;1;;;;;
334;2,749941028;0,380954619;-0,083352991;1;;;;;
335;3,168634464;0,442665723;0,056211488;1;;;;;
336;3,280057205;0,431798984;0,093352402;1;;;;;
337;3,43266586;0,456261272;0,144221953;1;;;;;
338;3,247310628;0,443397555;0,082436876;1;;;;;
339;2,679367775;0,398698623;-0,106877408;1;;;;;
340;3,361115393;0,458780903;0,120371798;1;;;;;
341;3,876779974;0,517513418;0,292259991;1;;;;;
342;3,559127133;0,479844794;0,186375711;1;;;;;
343;3,062714451;0,411604119;0,020904817;1;;;;;
344;2,86441657;0,390497084;-0,045194477;1;;;;;
345;2,696367018;0,370245632;-0,101210994;1;;;;;
346;2,443591818;0,353005081;-0,185469394;1;;;;;
347;3,178918998;0,438689782;0,059639666;1;;;;;
348;2,695556132;0,388642208;-0,101481289;1;;;;;
349;2,489951721;0,380330949;-0,170016093;1;;;;;
350;3,326809008;0,434154558;0,108936336;1;;;;;
351;2,945495736;0,400582366;-0,018168088;1;;;;;
352;3,189821523;0,444982747;0,063273841;1;;;;;
353;2,627135875;0,381495696;-0,124288042;1;;;;;
354;3,31723331;0,450783616;0,105744437;1;;;;;
355;3,436328333;0,452740409;0,145442778;1;;;;;
356;2,838022474;0,404770329;-0,053992509;1;;;;;
357;2,314294562;0,3729125;-0,228568479;1;;;;;
358;3,333440155;0,445612176;0,111146718;1;;;;;
359;2,806976589;0,39281519;-0,064341137;1;;;;;
360;3,136757107;0,429407496;0,045585702;1;;;;;
361;2,975159799;0,413050935;-0,008280067;1;;;;;
362;3,506780506;0,47504017;0,168926835;1;;;;;
363;2,996746482;0,426340277;-0,001084506;1;;;;;
364;2,922169234;0,404876592;-0,025943589;1;;;;;
365;2,867009042;0,409592073;-0,044330319;1;;;;;
366;3,604819073;0,469456947;0,201606358;1;;;;;
367;2,877577759;0,420513281;-0,040807414;1;;;;;
368;2,78064379;0,383896682;-0,073118737;1;;;;;
369;3,689082263;0,492449722;0,229694088;1;;;;;
370;2,404678406;0,342212309;-0,198440531;1;;;;;
371;2,584542738;0,380256056;-0,138485754;1;;;;;
372;3,289428087;0,458761507;0,096476029;1;;;;;
373;2,652948875;0,374401009;-0,115683708;1;;;;;
374;3,431361972;0,469445383;0,143787324;1;;;;;
375;2,70504536;0,381467258;-0,098318213;1;;;;;
376;2,843811285;0,41701507;-0,052062905;1;;;;;
377;2,425080684;0,365363244;-0,191639772;1;;;;;
378;3,312429922;0,434569733;0,104143307;1;;;;;
379;2,937347133;0,443954833;-0,020884289;1;;;;;
380;3,953754623;0,515566276;0,317918208;1;;;;;
381;2,861577456;0,406625787;-0,046140848;1;;;;;
382;3,000287786;0,421291642;9,59E-05;1;;;;;
383;3,174805437;0,43467365;0,058268479;1;;;;;
384;2,768424866;0,383741117;-0,077191711;1;;;;;
385;2,865783665;0,42265638;-0,044738778;1;;;;;
386;3,161453003;0,442176936;0,053817668;1;;;;;
387;2,719283172;0,416322133;-0,093572276;1;;;;;
388;2,848312279;0,405179035;-0,050562574;1;;;;;
389;2,84431921;0,429677379;-0,051893597;1;;;;;
390;3,676872014;0,491377284;0,225624005;1;;;;;
391;3,355972004;0,4475304;0,118657335;1;;;;;
392;2,909971653;0,412352398;-0,030009449;1;;;;;
393;2,734297054;0,401960037;-0,088567649;1;;;;;
394;2,46122644;0,373076218;-0,179591187;1;;;;;
395;2,99714888;0,417414776;-0,000950373;1;;;;;
396;3,43198643;0,482542313;0,143995477;1;;;;;
397;3,258726893;0,449268893;0,086242298;1;;;;;
398;2,702652432;0,390848933;-0,099115856;1;;;;;
399;2,674714048;0,398405599;-0,108428651;1;;;;;
400;3,055094176;0,449218368;0,018364725;1;;;;;
401;3,319955624;0,446602893;0,106651875;1;;;;;
402;2,992942123;0,436625273;-0,002352626;1;;;;;
403;3,446535894;0,478075824;0,148845298;1;;;;;
404;1,899911839;0,321795959;-0,366696054;0;;;;;
405;3,066492117;0,421551413;0,022164039;1;;;;;
406;4,026157586;0,527267087;0,342052529;1;;;;;
407;3,539322669;0,45726306;0,179774223;1;;;;;
408;3,04845023;0,438398891;0,016150077;1;;;;;
409;3,226716113;0,448913516;0,075572038;1;;;;;
410;2,489900463;0,367839001;-0,170033179;1;;;;;
411;2,460482477;0,356375158;-0,179839174;1;;;;;
412;2,040910635;0,3355844;-0,319696455;0;;;;;
413;3,142351452;0,434755833;0,047450484;1;;;;;
414;2,57531457;0,389371082;-0,14156181;1;;;;;
415;2,89830966;0,405108136;-0,03389678;1;;;;;
416;3,204905475;0,443252723;0,068301825;1;;;;;
417;3,697805212;0,504850895;0,232601737;1;;;;;
418;2,95101865;0,42725712;-0,016327117;1;;;;;
419;2,786882262;0,420561116;-0,071039246;1;;;;;
420;3,338329223;0,449949573;0,112776408;1;;;;;
421;3,232983785;0,456081787;0,077661262;1;;;;;
422;3,16941028;0,429334894;0,056470093;1;;;;;
423;3,192195241;0,445204383;0,06406508;1;;;;;
424;3,468139561;0,466099321;0,15604652;1;;;;;
425;3,32140488;0,449413052;0,10713496;1;;;;;
426;3,131749847;0,417738591;0,043916616;1;;;;;
427;2,826673034;0,384092872;-0,057775655;1;;;;;
428;2,985894374;0,430957047;-0,004701875;1;;;;;
429;3,09959102;0,417599682;0,033197007;1;;;;;
430;2,562085325;0,366859781;-0,145971558;1;;;;;
431;2,97872529;0,438442466;-0,00709157;1;;;;;
432;2,971685239;0,415843817;-0,009438254;1;;;;;
433;2,979788815;0,412369;-0,006737062;1;;;;;
434;3,515749285;0,462647179;0,171916428;1;;;;;
435;2,903006446;0,407821622;-0,032331185;1;;;;;
436;2,974881897;0,421172875;-0,008372701;1;;;;;
437;3,813872862;0,502379567;0,271290954;1;;;;;
438;2,880218074;0,406191993;-0,039927309;1;;;;;
439;2,536033275;0,372807906;-0,154655575;1;;;;;
440;3,278696691;0,447997882;0,092898897;1;;;;;
441;3,079089097;0,430071804;0,026363032;1;;;;;
442;3,81025614;0,491072553;0,27008538;1;;;;;
443;2,135339942;0,340670944;-0,288220019;0;;;;;
444;2,779342369;0,398483055;-0,073552544;1;;;;;
445;3,127236329;0,435965311;0,04241211;1;;;;;
446;2,926956614;0,427213297;-0,024347795;1;;;;;
447;2,731621574;0,377895536;-0,089459475;1;;;;;
448;3,257983915;0,44125702;0,085994638;1;;;;;
449;3,146358339;0,459617987;0,048786113;1;;;;;
450;3,408165153;0,467691363;0,136055051;1;;;;;
451;3,542192842;0,469192833;0,180730947;1;;;;;
452;3,146989897;0,442278951;0,048996632;1;;;;;
453;3,324317513;0,463058772;0,108105838;1;;;;;
454;2,668071633;0,37444633;-0,110642789;1;;;;;
455;2,495373236;0,360580443;-0,168208921;1;;;;;
456;3,031192463;0,422523239;0,010397488;1;;;;;
457;3,436450592;0,466665408;0,145483531;1;;;;;
458;3,106667012;0,426820694;0,035555671;1;;;;;
459;3,101310418;0,435438064;0,033770139;1;;;;;
460;2,539907924;0,357604634;-0,153364025;1;;;;;
461;2,76850341;0,392689886;-0,07716553;1;;;;;
462;3,45801117;0,457191718;0,15267039;1;;;;;
463;3,019979718;0,411983361;0,006659906;1;;;;;
464;2,880435961;0,39164057;-0,03985468;1;;;;;
465;3,752894438;0,508157804;0,250964813;1;;;;;
466;3,706651806;0,510851083;0,235550602;1;;;;;
467;2,721528345;0,405058761;-0,092823885;1;;;;;
468;3,377833243;0,451362542;0,125944414;1;;;;;
469;3,074885403;0,455087425;0,024961801;1;;;;;
470;2,878896812;0,42405588;-0,040367729;1;;;;;
471;2,981569389;0,415878692;-0,006143537;1;;;;;
472;2,722036624;0,42367006;-0,092654459;1;;;;;
473;1,871474099;0,321498203;-0,3761753;0;;;;;
474;3,007887005;0,436175177;0,002629002;1;;;;;
475;2,478093784;0,360537313;-0,173968739;1;;;;;
476;2,915704125;0,414382912;-0,028098625;1;;;;;
477;3,610766689;0,487768421;0,203588896;1;;;;;
478;3,019654579;0,41087162;0,006551526;1;;;;;
479;2,955689818;0,433549579;-0,014770061;1;;;;;
480;3,003874736;0,443996335;0,001291579;1;;;;;
481;3,025783629;0,417199766;0,008594543;1;;;;;
482;3,102276985;0,407002661;0,034092328;1;;;;;
483;3,428169537;0,455921359;0,142723179;1;;;;;
484;3,027520934;0,419656538;0,009173645;1;;;;;
485;2,890220563;0,403746218;-0,036593146;1;;;;;
486;2,577071225;0,370919041;-0,140976258;1;;;;;
487;2,476858054;0,367294168;-0,174380649;1;;;;;
488;3,00605552;0,425596144;0,002018507;1;;;;;
489;3,289084456;0,438957989;0,096361485;1;;;;;
490;3,327173019;0,440690055;0,109057673;1;;;;;
491;2,815501077;0,409516558;-0,061499641;1;;;;;
492;3,109665246;0,445809959;0,036555082;1;;;;;
493;3,081530594;0,436541853;0,027176865;1;;;;;
494;3,11644583;0,445386299;0,038815277;1;;;;;
495;3,064548512;0,438003263;0,021516171;1;;;;;
496;2,592347623;0,389301994;-0,135884126;1;;;;;
497;2,848008501;0,415065749;-0,050663833;1;;;;;
498;3,748483933;0,510178249;0,249494644;1;;;;;
499;3,194234646;0,448214387;0,064744882;1;;;;;
500;2,966401044;0,421539931;-0,011199652;1;;;;;
501;3,086968872;0,428434831;0,028989624;1;;;;;
502;2,84350658;0,401902451;-0,052164473;1;;;;;
503;3,480926601;0,498780448;0,160308867;1;;;;;
504;3,918502768;0,497940701;0,306167589;1;;;;;
505;3,44021207;0,465841133;0,146737357;1;;;;;
506;2,466157947;0,365377961;-0,177947351;1;;;;;
507;2,88180465;0,409768927;-0,03939845;1;;;;;
