;mean;se;bias;cp;mean;se;bias;cp;mean;se;bias;cp;;mean;sd;bias;cp;mean;sd;bias;cp;mean;sd;bias;cp
1;0,836399318;0,374131902;0,672798636;1;0,221395357;0,176705475;-0,262015477;1;0,240301664;0,283445933;-0,519396672;1;;0,455449635;0,708366502;-0,08910073;0,933;0,312939152;0,209729148;0,043130508;0,948;0,491127088;0,349194428;-0,017745824;0,949
2;0,19226371;0,664378589;-0,615472579;1;0,301234301;0,206738257;0,004114335;1;0,664934134;0,347755402;0,329868268;1;;;;;;;;;;;;;
3;0,433824821;0,532552101;-0,132350359;1;0,371392432;0,187872404;0,237974772;1;1,120995718;0,319431161;1,241991436;1;;mean;sd;bias;cp;;;;;;;;
4;0,489816832;0,4849057;-0,020366335;1;0,220334326;0,19141556;-0,265552246;1;0,910735114;0,340973422;0,821470228;1;;-1,046365677;0,392249794;0,046365677;0,955;;;;;;;;
5;-0,939811177;1,591193122;-2,879622353;1;0,112075358;0,248384015;-0,626415474;1;0,453586684;0,420791782;-0,092826633;1;;-0,935317173;0,373744951;0,039241303;0,95;;;;;;;;
6;0,376188802;0,474628487;-0,247622396;1;0,405802364;0,189893095;0,352674545;1;0,711995257;0,315677237;0,423990514;1;;-0,17705229;0,56231264;-0,114738548;0,949;;;;;;;;
7;0,750066626;0,554665382;0,500133251;1;0,160886586;0,20138178;-0,463711381;1;0,553100014;0,343602777;0,106200028;1;;0,455449635;0,708366502;-0,08910073;0,933;;;;;;;;
8;-0,150003686;0,586207745;-1,300007372;1;0,248391333;0,206616282;-0,172028889;1;1,083354379;0,391432583;1,166708758;1;;0,312939152;0,209729148;0,043130508;0,948;;;;;;;;
9;0,844244296;0,449034781;0,688488592;1;0,168444508;0,190924611;-0,438518305;1;0,107951001;0,322356038;-0,784097997;1;;0,491127088;0,349194428;-0,017745824;0,949;;;;;;;;
10;0,705411061;0,506643133;0,410822122;1;0,88856586;0,202754733;1,961886198;0;-0,256556719;0,346185104;-1,513113438;0;;;;;;;;;;;;;
11;0,764622601;0,551700723;0,529245203;1;0,619436217;0,204513298;1,064787389;1;0,25076724;0,352173978;-0,498465519;1;;;;;;;;;;;;;
12;0,38158185;0,598583413;-0,236836301;1;0,650850847;0,205847375;1,169502824;1;0,157337374;0,344654535;-0,685325251;1;;;;;;;;;;;;;
13;-0,161966314;0,813662273;-1,323932627;1;0,51839849;0,228307924;0,727994965;1;0,499831802;0,40799078;-0,000336396;1;;;;;;;;;;;;;
14;0,302470609;0,530219381;-0,395058781;1;0,363969621;0,191623016;0,213232069;1;0,400889311;0,344302189;-0,198221379;1;;;;;;;;;;;;;
15;1,355504626;0,398372606;1,711009253;0;0,336411797;0,17495881;0,121372656;1;-0,045939254;0,299256518;-1,091878507;1;;;;;;;;;;;;;
16;-0,526244507;1,112494117;-2,052489013;1;0,305090638;0,238569282;0,016968792;1;0,6612468;0,418759402;0,322493599;1;;;;;;;;;;;;;
17;0,707427888;0,463253451;0,414855776;1;0,563367301;0,18387407;0,877891003;1;0,263159766;0,306220481;-0,473680468;1;;;;;;;;;;;;;
18;1,377669257;0,40929591;1,755338514;0;0,128437172;0,182394907;-0,571876092;1;0,076373427;0,338699368;-0,847253147;1;;;;;;;;;;;;;
19;0,200055293;0,706874136;-0,599889413;1;-0,075819859;0,220905595;-1,252732863;1;0,8768706;0,351743606;0,753741199;1;;;;;;;;;;;;;
20;0,761603534;0,428891623;0,523207069;1;0,41437391;0,178726444;0,381246365;1;0,504647083;0,290394935;0,009294166;1;;;;;;;;;;;;;
21;0,498035296;0,519834618;-0,003929407;1;0,592567059;0,194264032;0,975223532;1;0,264263059;0,324134455;-0,471473882;1;;;;;;;;;;;;;
22;-0,164502751;1,509527406;-1,329005503;1;-0,031009432;0,244305816;-1,103364775;1;0,095907108;0,413592805;-0,808185784;1;;;;;;;;;;;;;
23;0,770334056;0,469949196;0,540668111;1;0,440644665;0,194463766;0,468815549;1;0,100641537;0,318324438;-0,798716925;1;;;;;;;;;;;;;
24;-0,250940055;1,112265115;-1,50188011;1;0,113429233;0,232503091;-0,621902557;1;0,602827365;0,469887156;0,205654731;1;;;;;;;;;;;;;
25;0,978042724;0,510883813;0,956085448;1;0,09265563;0,201077253;-0,691147899;1;-0,03716978;0,348950762;-1,07433956;1;;;;;;;;;;;;;
26;0,10114519;0,577523786;-0,79770962;1;0,412110051;0,196791182;0,373700171;1;0,884221708;0,357599312;0,768443417;1;;;;;;;;;;;;;
27;1,161187626;0,297727357;1,322375252;0;0,401485972;0,151555889;0,338286574;1;0,264266363;0,24204968;-0,471467274;1;;;;;;;;;;;;;
28;0,818004205;0,560503134;0,63600841;1;0,013549265;0,207024037;-0,954835783;1;0,585877059;0,358086836;0,171754118;1;;;;;;;;;;;;;
29;1,116073094;0,391809044;1,232146187;1;0,314045058;0,175044941;0,04681686;1;0,487169377;0,285540887;-0,025661247;1;;;;;;;;;;;;;
30;0,512172111;0,799598655;0,024344221;1;0,531042813;0,241572929;0,770142709;1;0,311577954;0,3727551;-0,376844092;1;;;;;;;;;;;;;
31;0,176721096;0,789930744;-0,646557808;1;0,426844134;0,235034701;0,422813781;1;0,349806486;0,405641201;-0,300387027;1;;;;;;;;;;;;;
32;0,742916397;0,467682839;0,485832793;1;0,46289755;0,187587433;0,542991832;1;0,73504232;0,330061462;0,470084641;1;;;;;;;;;;;;;
33;1,202192501;0,442071616;1,404385002;1;0,423049358;0,188663368;0,410164526;1;-0,009085695;0,320829019;-1,01817139;1;;;;;;;;;;;;;
34;0,585683159;0,455493389;0,171366318;1;0,412181692;0,190422446;0,373938974;1;0,550124836;0,340315536;0,100249673;1;;;;;;;;;;;;;
35;0,132640262;0,53327893;-0,734719475;1;0,157193793;0,18739765;-0,476020689;1;1,188993912;0,338124662;1,377987824;0;;;;;;;;;;;;;
36;0,423679417;0,375429389;-0,152641167;1;0,47217443;0,176796822;0,573914765;1;0,794375643;0,281240247;0,588751287;1;;;;;;;;;;;;;
37;-0,472850401;0,932794103;-1,945700802;1;0,342299425;0,235778229;0,140998085;1;1,156050311;0,41418657;1,312100622;1;;;;;;;;;;;;;
38;0,89460421;0,450020518;0,789208421;1;0,102635797;0,193690627;-0,657880677;1;0,304109704;0,322905035;-0,391780591;1;;;;;;;;;;;;;
39;0,522686187;0,562733723;0,045372375;1;0,348985869;0,198986593;0,16328623;1;0,487990447;0,335222488;-0,024019107;1;;;;;;;;;;;;;
40;0,292991099;0,637000048;-0,414017802;1;-0,100357304;0,221277568;-1,334524346;1;0,700448112;0,368832414;0,400896225;1;;;;;;;;;;;;;
41;0,836703518;0,482396228;0,673407036;1;0,603114625;0,191288734;1,010382084;1;0,189209716;0,307465444;-0,621580568;1;;;;;;;;;;;;;
42;1,184260645;0,328976442;1,36852129;0;0,436019964;0,159198511;0,453399879;1;0,565721591;0,262334618;0,131443182;1;;;;;;;;;;;;;
43;1,638039378;0,315281063;2,276078757;0;0,07568031;0,161078888;-0,747732301;1;0,3290054;0,2677051;-0,341989201;1;;;;;;;;;;;;;
44;0,669169117;0,356147843;0,338338235;1;0,467413171;0,165863229;0,558043903;1;0,943758067;0,282912271;0,887516134;1;;;;;;;;;;;;;
45;0,570466943;0,500704134;0,140933886;1;0,058647046;0,191294218;-0,804509846;1;0,676221759;0,335002547;0,352443518;1;;;;;;;;;;;;;
46;0,560387059;0,460387804;0,120774119;1;0,443979336;0,187457869;0,479931121;1;0,515734339;0,295835285;0,031468677;1;;;;;;;;;;;;;
47;-1,697283496;2,472900473;-4,394566993;1;0,238367116;0,263703506;-0,205442947;1;1,139043805;0,48017354;1,278087611;1;;;;;;;;;;;;;
48;0,313975289;0,476826819;-0,372049421;1;0,494068315;0,18560205;0,646894385;1;0,736042346;0,314237702;0,472084693;1;;;;;;;;;;;;;
49;0,121359823;0,850713568;-0,757280355;1;0,116815078;0,238977254;-0,610616407;1;0,172843814;0,415625008;-0,654312371;1;;;;;;;;;;;;;
50;-0,433127604;1,033169374;-1,866255208;1;0,05248889;0,250344681;-0,825037032;1;1,015711996;0,393699625;1,031423992;1;;;;;;;;;;;;;
51;0,229024738;0,8422435;-0,541950524;1;0,475896914;0,217073434;0,586323048;1;-0,243011467;0,403638023;-1,486022934;1;;;;;;;;;;;;;
52;0,777028553;0,488338066;0,554057107;1;0,453504048;0,197024687;0,511680161;1;0,878579999;0,334168658;0,757159998;1;;;;;;;;;;;;;
53;0,814430951;0,503335242;0,628861901;1;0,606437886;0,195643985;1,021459621;1;0,036140447;0,335050574;-0,927719107;1;;;;;;;;;;;;;
54;0,591854104;0,607051059;0,183708208;1;0,353638952;0,216665371;0,178796506;1;0,081874254;0,39218183;-0,836251492;1;;;;;;;;;;;;;
55;-0,439589541;0,821101997;-1,879179081;1;0,560925417;0,222622856;0,869751389;1;1,384907093;0,437098507;1,769814185;0;;;;;;;;;;;;;
56;0,144400701;0,654035444;-0,711198599;1;0,32177291;0,204487086;0,072576367;1;1,286319912;0,366289732;1,572639823;0;;;;;;;;;;;;;
57;1,282284092;0,373038034;1,564568183;0;0,304835716;0,184109156;0,016119053;1;0,145205168;0,297713599;-0,709589664;1;;;;;;;;;;;;;
58;0,914710417;0,460175571;0,829420834;1;0,310205764;0,190394312;0,034019213;1;0,375528837;0,32258537;-0,248942327;1;;;;;;;;;;;;;
59;0,360599115;0,548675157;-0,278801769;1;0,407538615;0,192222671;0,35846205;1;0,310401614;0,339192264;-0,379196772;1;;;;;;;;;;;;;
60;0,624758987;0,748777101;0,249517974;1;0,081420025;0,228007696;-0,728599918;1;0,658824237;0,423520495;0,317648473;1;;;;;;;;;;;;;
61;-0,00930995;0,827436029;-1,018619901;1;0,651622583;0,223400813;1,172075276;1;0,276775674;0,361187553;-0,446448652;1;;;;;;;;;;;;;
62;1,451932271;0,38207208;1,903864542;0;0,271264148;0,171155878;-0,095786174;1;0,340575207;0,291025776;-0,318849586;1;;;;;;;;;;;;;
63;0,789803353;0,388509763;0,579606707;1;0,224500454;0,176712193;-0,251665152;1;0,662031036;0,29700861;0,324062072;1;;;;;;;;;;;;;
64;0,796263104;0,434739614;0,592526207;1;0,242263844;0,185441536;-0,192453855;1;0,436034388;0,309848862;-0,127931224;1;;;;;;;;;;;;;
65;0,63340444;0,599824553;0,266808881;1;-0,079487739;0,210106876;-1,26495913;1;0,683034647;0,388677866;0,366069294;1;;;;;;;;;;;;;
66;0,855952747;0,426650304;0,711905494;1;0,445884649;0,189663544;0,486282165;1;-0,136046966;0,310383476;-1,272093931;0;;;;;;;;;;;;;
67;1,182436563;0,44310123;1,364873126;1;0,09070536;0,183375621;-0,697648801;1;0,125609744;0,315244902;-0,748780512;1;;;;;;;;;;;;;
68;0,525110487;0,62615349;0,050220974;1;0,294082523;0,208224903;-0,019724925;1;0,20914622;0,358784515;-0,581707559;1;;;;;;;;;;;;;
69;0,811406381;0,430754213;0,622812762;1;0,069748998;0,17568913;-0,767503342;1;1,01663983;0,320851183;1,03327966;1;;;;;;;;;;;;;
70;0,563117644;0,513743462;0,126235289;1;0,204149192;0,192584064;-0,319502692;1;0,774969147;0,343344092;0,549938295;1;;;;;;;;;;;;;
71;-1,799405612;4,56411432;-4,598811225;1;-0,325992032;0,276145213;-2,086640107;0;0,726287023;0,460601983;0,452574046;1;;;;;;;;;;;;;
72;1,128155213;0,359321363;1,256310427;1;-0,159554823;0,183995214;-1,531849411;0;0,487313822;0,299278562;-0,025372357;1;;;;;;;;;;;;;
73;0,903269242;0,407750035;0,806538485;1;0,368399457;0,182404982;0,22799819;1;0,582576335;0,296267806;0,16515267;1;;;;;;;;;;;;;
74;0,819335088;0,531746414;0,638670176;1;0,131634341;0,198708935;-0,561218864;1;0,398938475;0,356296862;-0,202123051;1;;;;;;;;;;;;;
75;0,45432348;0,570765462;-0,091353039;1;0,101762959;0,20393084;-0,660790137;1;0,739576895;0,359897161;0,479153791;1;;;;;;;;;;;;;
76;1,424593003;0,30397434;1,849186006;0;0,473523865;0,150936592;0,578412883;1;-0,271238346;0,246801214;-1,542476692;0;;;;;;;;;;;;;
77;0,283792796;0,462860341;-0,432414408;1;0,609436821;0,181709455;1,031456069;1;0,714917702;0,28800699;0,429835403;1;;;;;;;;;;;;;
78;0,830670412;0,465515682;0,661340825;1;0,235797215;0,190454073;-0,214009283;1;-0,17349252;0,335480979;-1,34698504;0;;;;;;;;;;;;;
79;0,269629601;0,538628146;-0,460740798;1;0,70050379;0,196968719;1,335012632;0;0,708931016;0,307669962;0,417862032;1;;;;;;;;;;;;;
80;0,561843086;0,434455788;0,123686172;1;0,148913154;0,183238074;-0,50362282;1;1,051082569;0,308976519;1,102165137;1;;;;;;;;;;;;;
81;1,204850299;0,426707385;1,409700599;1;0,339782116;0,181631828;0,132607053;1;0,269344351;0,32250496;-0,461311299;1;;;;;;;;;;;;;
82;0,524465985;0,494502288;0,04893197;1;0,446039191;0,194125994;0,486797302;1;0,754671284;0,330756847;0,509342567;1;;;;;;;;;;;;;
83;0,527363571;0,549009261;0,054727142;1;0,196863521;0,199647583;-0,343788262;1;0,345205926;0,338215286;-0,309588149;1;;;;;;;;;;;;;
84;0,943080726;0,303124665;0,886161451;1;0,512476432;0,151404437;0,708254773;1;0,643714944;0,24682446;0,287429888;1;;;;;;;;;;;;;
85;0,391728571;0,495659327;-0,216542858;1;0,278235951;0,188842624;-0,072546829;1;1,067886225;0,318199455;1,135772449;1;;;;;;;;;;;;;
86;1,04433181;0,491739632;1,08866362;1;0,137977188;0,197291074;-0,540076041;1;-0,163517591;0,362030271;-1,327035182;1;;;;;;;;;;;;;
87;0,446709027;0,504937715;-0,106581946;1;0,574871254;0,191801078;0,916237515;1;0,413656826;0,319061575;-0,172686347;1;;;;;;;;;;;;;
88;0,912615942;0,451269057;0,825231885;1;0,479887361;0,188769819;0,599624536;1;0,255234588;0,315120892;-0,489530824;1;;;;;;;;;;;;;
89;0,871707923;0,466992082;0,743415846;1;0,422627748;0,194903368;0,408759159;1;-0,248348809;0,30789764;-1,496697619;0;;;;;;;;;;;;;
90;0,509595043;0,529998398;0,019190085;1;0,685457096;0,203914834;1,284856986;1;0,495661789;0,310503115;-0,008676423;1;;;;;;;;;;;;;
91;0,528152245;0,542027921;0,056304491;1;0,417015816;0,2061594;0,39005272;1;0,545458652;0,371039018;0,090917304;1;;;;;;;;;;;;;
92;1,210357747;0,315298365;1,420715493;0;0,502442921;0,163950595;0,674809738;1;0,194151017;0,259537615;-0,611697967;1;;;;;;;;;;;;;
93;-0,069916241;0,670820008;-1,139832482;1;0,381953535;0,219856003;0,273178451;1;1,390538916;0,394310982;1,781077832;0;;;;;;;;;;;;;
94;0,927767882;0,41323732;0,855535765;1;0,177053761;0,189238356;-0,409820795;1;0,099615789;0,318695058;-0,800768423;1;;;;;;;;;;;;;
95;-0,27651607;1,089008008;-1,55303214;1;0,474264994;0,239888084;0,580883314;1;0,011569352;0,404795918;-0,976861295;1;;;;;;;;;;;;;
96;0,862381371;0,516789269;0,724762742;1;0,002807957;0,195669647;-0,990640142;1;-0,082077047;0,347274841;-1,164154093;1;;;;;;;;;;;;;
97;0,533811748;0,50156485;0,067623496;1;0,031006004;0,206924633;-0,896646654;1;0,757073352;0,323977481;0,514146703;1;;;;;;;;;;;;;
98;0,679429568;0,524107039;0,358859136;1;0,269082415;0,203355045;-0,103058616;1;0,722462072;0,350964704;0,444924144;1;;;;;;;;;;;;;
