;mean;se;bias;cp;mean;se;bias;cp;mean;se;bias;cp;;mean;sd;bias;cp;mean;sd;bias;cp;mean;sd;bias;cp
1;0,58149344;1,725423864;0,16298688;1;0,921799787;0,627199514;2,072665955;1;-0,365495607;0,969642956;-1,730991213;1;;0,502038829;1,918958714;0,004077658;0,830491474;0,3059132;0,566659435;0,019710667;0,943943944;0,453107256;1,002114894;-0,093785488;0,935
2;-1,373259719;2,576426339;-3,746519439;1;-0,409533973;0,764044846;-2,365113243;1;0,721989124;1,304712619;0,443978247;1;;;;;;;;;;;;;
3;1,666442776;1,439072519;2,332885553;1;-0,476564838;0,573662268;-2,588549461;1;0,393630642;0,863306902;-0,212738715;1;;;;;;;;;;;;;
4;1,727899843;0,665020438;2,455799686;1;0,858261052;0,345610544;1,860870172;1;0,205141163;0,702265877;-0,589717674;1;;;;;;;;;;;;;
5;1,187863308;1,140969221;1,375726617;1;0,833825014;0,517472717;1,779416714;1;-1,397362139;0,961413718;-3,794724278;0;;;;;;;;;;;;;
6;0,869014273;1,015187696;0,738028546;1;-0,401481849;0,479918652;-2,338272831;1;1,402700255;0,916442834;1,80540051;1;;;;;;;;;;;;;
7;1,498917698;1,140080754;1,997835396;1;-1,075728706;0,552369259;-4,585762354;0;0,791233634;0,933591068;0,582467268;1;;;;;;;;;;;;;
8;-2,095428864;5,8512413;-5,190857727;1;-0,098049691;0,707531316;-1,326832302;1;0,809184271;1,313237111;0,618368543;1;;;;;;;;;;;;;
9;-0,397024202;2,748249302;-1,794048405;1;0,162312885;0,581350145;-0,458957049;1;1,026667916;1,313796373;1,053335832;1;;;;;;;;;;;;;
10;-0,120086088;1,8145527;-1,240172177;1;0,191436674;0,50888009;-0,361877754;1;2,425959481;1,188260801;3,851918962;1;;;;;;;;;;;;;
11;2,207496538;0,918967003;3,414993076;1;-0,074936375;0,557064406;-1,249787918;1;1,206766664;0,924674252;1,413533329;1;;;;;;;;;;;;;
12;0,984350062;1,21768201;0,968700124;1;0,444879194;0,513676259;0,482930647;1;0,234972781;0,857415674;-0,530054437;1;;;;;;;;;;;;;
13;-0,518859187;1,715522007;-2,037718374;1;1,0562289;0,592048475;2,520762999;1;1,447769301;1,086949021;1,895538601;1;;;;;;;;;;;;;
14;0,832460226;1,331158156;0,664920453;1;0,081194372;0,545061787;-0,729352093;1;0,276458885;0,926836849;-0,447082231;1;;;;;;;;;;;;;
15;0,45665598;1,483684482;-0,086688041;1;1,111823544;0,5835876;2,706078481;1;0,922516993;0,815642187;0,845033986;1;;;;;;;;;;;;;
16;1,523473962;0,861158264;2,046947924;1;0,149284489;0,439828819;-0,502385038;1;1,126497897;0,734418904;1,252995794;1;;;;;;;;;;;;;
17;0,799923716;1,13013111;0,599847432;1;1,11198563;0,572184891;2,706618768;1;-0,144609579;0,727317402;-1,289219159;1;;;;;;;;;;;;;
18;2,002871776;0,943471498;3,005743552;1;0,49342946;0,435767527;0,644764867;1;0,627729256;0,685612066;0,255458513;1;;;;;;;;;;;;;
19;1,14614142;1,520035431;1,292282839;1;0,2857589;0,552387091;-0,047470332;1;0,857029305;0,936259115;0,714058611;1;;;;;;;;;;;;;
20;2,094352557;0,721134211;3,188705113;0;0,236961369;0,360521797;-0,21012877;1;0,61906113;0,602044477;0,23812226;1;;;;;;;;;;;;;
21;2,568860045;0,503296599;4,13772009;0;0,096774599;0,273847773;-0,677418003;1;-0,05758985;0,457085547;-1,1151797;1;;;;;;;;;;;;;
22;0,114260039;1,111522137;-0,771479922;1;0,343931044;0,457881179;0,146436813;1;1,172960419;0,959859269;1,345920838;1;;;;;;;;;;;;;
23;0,875936866;2,409668367;0,751873733;1;0,001630039;0,612556096;-0,994566536;1;-0,212521587;1,08705795;-1,425043174;1;;;;;;;;;;;;;
24;1,115924125;1,112143798;1,231848251;1;0,775840901;0,483186401;1,586136338;1;0,151354085;0,697660332;-0,697291831;1;;;;;;;;;;;;;
25;0,833167118;0,830500164;0,666334236;1;0,221713093;0,409612456;-0,260956356;1;1,048024164;0,666876142;1,096048328;1;;;;;;;;;;;;;
26;1,171369165;0,973644686;1,34273833;1;0,423254582;0,421304495;0,410848607;1;1,253782948;0,812366058;1,507565896;1;;;;;;;;;;;;;
27;2,677491479;0,610311101;4,354982958;0;-0,107609842;0,291868262;-1,358699474;1;-0,731819561;0,516605071;-2,463639122;0;;;;;;;;;;;;;
28;0,28751536;0,954560275;-0,424969279;1;0,76923388;0,384086674;1,564112932;1;1,356010409;0,632169625;1,712020819;1;;;;;;;;;;;;;
29;0,096951782;1,884766914;-0,806096437;1;0,000994848;0,707549337;-0,996683838;1;0,150525146;1,151338699;-0,698949708;1;;;;;;;;;;;;;
30;-5,789838272;4,394785236;-12,57967654;1;0,622830359;0,71683614;1,076101196;1;3,199942507;1,342304994;5,399885014;0;;;;;;;;;;;;;
31;1,942572153;0,86166216;2,885144305;1;0,035573115;0,459820726;-0,881422949;1;-0,43138987;0,849832201;-1,86277974;1;;;;;;;;;;;;;
32;0,547457059;0,959410224;0,094914118;1;0,141137606;0,351885114;-0,529541312;1;2,200785071;0,704325686;3,401570142;0;;;;;;;;;;;;;
