;mean;se;bias;cp;;;;;;;;;;mean;sd;bias;cp
385;3,930110916;2,204591817;0,310036972;1;;;;;;;;;;;;;
386;3,321847581;2,281059777;0,107282527;1;;;;;;;;;;;;;
387;2,553348975;1,620405731;-0,148883675;1;;;;;;;;;;;;;
388;1,870269927;1,625363753;-0,376576691;1;;;;;;;;;;;;;
389;2,251059949;1,627565345;-0,249646684;1;;;;;;;;;;;;;
390;4,155817826;2,471220646;0,385272609;1;;;;;;;;;;;;;
391;5,033260953;2,542740323;0,677753651;1;;;;;;;;;;;;;
392;4,701325302;3,006488426;0,567108434;1;;;;;;;;;;;;;
393;5,269824192;2,880329674;0,756608064;1;;;;;;;;;;;;;
394;1,534050088;1,285939831;-0,488649971;1;;;;;;;;;;;;;
395;3,374797379;1,944550174;0,12493246;1;;;;;;;;;;;;;
396;3,791646369;2,465243445;0,263882123;1;;;;;;;;;;;;;
397;14,68005767;7,675219888;3,893352556;1;;;;;;;;;;;;;
398;2,796319578;1,666045802;-0,067893474;1;;;;;;;;;;;;;
399;1,797151955;1,496580381;-0,400949348;1;;;;;;;;;;;;;
400;2,01930315;1,569975222;-0,32689895;1;;;;;;;;;;;;;
401;2,198626942;1,766353592;-0,267124353;1;;;;;;;;;;;;;
402;6,340069097;3,073427445;1,113356366;1;;;;;;;;;;;;;
403;4,541872825;2,722331157;0,513957608;1;;;;;;;;;;;;;
404;1,860825306;1,588471357;-0,379724898;1;;;;;;;;;;;;;
405;5,044944657;2,93086032;0,681648219;1;;;;;;;;;;;;;
406;2,890241511;1,662881454;-0,036586163;1;;;;;;;;;;;;;
407;8,358393253;4,015150329;1,786131084;1;;;;;;;;;;;;;
408;3,439406307;2,011765473;0,146468769;1;;;;;;;;;;;;;
409;1,926825538;1,334410318;-0,357724821;1;;;;;;;;;;;;;
410;4,673609476;2,501780069;0,557869825;1;;;;;;;;;;;;;
411;1,808469627;1,470443801;-0,397176791;1;;;;;;;;;;;;;
412;2,226438441;1,469863204;-0,257853853;1;;;;;;;;;;;;;
413;4,889613067;2,573864153;0,629871022;1;;;;;;;;;;;;;
414;1,078270851;1,418802368;-0,640576383;1;;;;;;;;;;;;;
415;2,154735628;1,621146081;-0,281754791;1;;;;;;;;;;;;;
416;3,235568231;1,853968402;0,078522744;1;;;;;;;;;;;;;
417;2,681636084;1,348987659;-0,106121305;1;;;;;;;;;;;;;
418;4,915922687;2,755375614;0,638640896;1;;;;;;;;;;;;;
419;1,751187639;1,425519499;-0,416270787;1;;;;;;;;;;;;;
420;8,233385661;4,286092893;1,744461887;1;;;;;;;;;;;;;
421;2,337425764;1,650257681;-0,220858079;1;;;;;;;;;;;;;
422;4,623121919;2,617551676;0,54104064;1;;;;;;;;;;;;;
423;2,081950095;1,646899309;-0,306016635;1;;;;;;;;;;;;;
424;2,526320256;1,907269794;-0,157893248;1;;;;;;;;;;;;;
425;4,133057567;2,294575395;0,377685856;1;;;;;;;;;;;;;
426;7,610967233;4,075622501;1,536989078;1;;;;;;;;;;;;;
427;3,285421905;1,976668635;0,095140635;1;;;;;;;;;;;;;
428;5,270570718;2,475028813;0,756856906;1;;;;;;;;;;;;;
429;4,813456202;3,025238372;0,604485401;1;;;;;;;;;;;;;
430;2,290536256;1,562725217;-0,236487915;1;;;;;;;;;;;;;
431;5,067626339;2,730938364;0,68920878;1;;;;;;;;;;;;;
432;3,65740087;2,255802058;0,219133623;1;;;;;;;;;;;;;
433;7,795345268;4,433485367;1,598448423;1;;;;;;;;;;;;;
434;1,454766132;1,255010507;-0,515077956;1;;;;;;;;;;;;;
435;2,940837099;1,82259105;-0,019720967;1;;;;;;;;;;;;;
436;1,019482645;1,107918562;-0,660172452;1;;;;;;;;;;;;;
437;4,286239265;2,167533215;0,428746422;1;;;;;;;;;;;;;
438;5,160202849;3,09962076;0,720067616;1;;;;;;;;;;;;;
439;2,664933818;1,678168384;-0,111688727;1;;;;;;;;;;;;;
440;3,895076927;2,127474625;0,298358976;1;;;;;;;;;;;;;
441;7,543957164;3,566374287;1,514652388;1;;;;;;;;;;;;;
442;7,283760008;3,485401788;1,427920003;1;;;;;;;;;;;;;
443;0,044046359;0,11174149;-0,98531788;0;;;;;;;;;;;;;
444;0,59730904;1,181167257;-0,800896987;0;;;;;;;;;;;;;
445;2,763926757;1,721195733;-0,078691081;1;;;;;;;;;;;;;
446;4,173782467;2,443496641;0,391260822;1;;;;;;;;;;;;;
447;6,681250573;3,738306256;1,227083524;1;;;;;;;;;;;;;
448;3,046422652;1,91144215;0,015474217;1;;;;;;;;;;;;;
449;1,344749262;1,440785566;-0,551750246;1;;;;;;;;;;;;;
450;2,269353279;1,557564606;-0,243548907;1;;;;;;;;;;;;;
451;2,582899377;1,775400722;-0,139033541;1;;;;;;;;;;;;;
452;1,377573395;1,26413913;-0,540808868;1;;;;;;;;;;;;;
453;3,059467152;2,049720593;0,019822384;1;;;;;;;;;;;;;
454;3,18978888;1,784321707;0,06326296;1;;;;;;;;;;;;;
455;5,437292659;2,864525167;0,812430886;1;;;;;;;;;;;;;
456;1,210233784;1,057066436;-0,596588739;1;;;;;;;;;;;;;
457;10,43482684;6,1040545;2,478275612;1;;;;;;;;;;;;;
458;4,752362789;2,827516431;0,58412093;1;;;;;;;;;;;;;
459;2,148644567;1,703212943;-0,283785144;1;;;;;;;;;;;;;
460;6,528188606;2,988737404;1,176062869;1;;;;;;;;;;;;;
461;5,696310804;3,814501575;0,898770268;1;;;;;;;;;;;;;
462;0,60185948;1,090533062;-0,799380173;0;;;;;;;;;;;;;
463;2,346909796;1,515690157;-0,217696735;1;;;;;;;;;;;;;
464;3,697540989;2,254906084;0,232513663;1;;;;;;;;;;;;;
465;3,974300731;2,323457537;0,32476691;1;;;;;;;;;;;;;
466;2,112975821;1,51510868;-0,295674726;1;;;;;;;;;;;;;
467;3,661136778;2,245951478;0,220378926;1;;;;;;;;;;;;;
468;5,030430332;2,966878596;0,676810111;1;;;;;;;;;;;;;
469;1,296985541;1,211502346;-0,567671486;1;;;;;;;;;;;;;
470;7,49766182;3,75042842;1,499220607;1;;;;;;;;;;;;;
471;11,41622369;6,773004074;2,805407897;1;;;;;;;;;;;;;
472;3,143167801;1,799930704;0,0477226;1;;;;;;;;;;;;;
473;6,176387833;3,812991913;1,058795944;1;;;;;;;;;;;;;
474;3,816418759;2,154363821;0,272139586;1;;;;;;;;;;;;;
475;4,794616751;2,521441779;0,598205584;1;;;;;;;;;;;;;
476;6,914325751;3,380855717;1,30477525;1;;;;;;;;;;;;;
477;1,824975905;1,280274593;-0,391674698;1;;;;;;;;;;;;;
478;2,204440408;1,361306658;-0,265186531;1;;;;;;;;;;;;;
479;2,069469426;1,458085174;-0,310176858;1;;;;;;;;;;;;;
480;2,771186853;1,861728981;-0,076271049;1;;;;;;;;;;;;;
481;0,487200742;0,815458261;-0,837599753;0;;;;;;;;;;;;;
482;4,749157884;3,185570526;0,583052628;1;;;;;;;;;;;;;
483;2,35610035;1,398670686;-0,214633217;1;;;;;;;;;;;;;
484;1,881745053;1,427836465;-0,372751649;1;;;;;;;;;;;;;
485;7,482131442;3,918565142;1,494043814;1;;;;;;;;;;;;;
486;6,465109695;3,944781304;1,155036565;1;;;;;;;;;;;;;
487;2,375342379;1,974723902;-0,208219207;1;;;;;;;;;;;;;
488;8,134988388;4,647462739;1,711662796;1;;;;;;;;;;;;;
489;0,915890691;1,261209831;-0,694703103;1;;;;;;;;;;;;;
490;4,607649345;2,920774577;0,535883115;1;;;;;;;;;;;;;
491;1,211556108;1,130701685;-0,596147964;1;;;;;;;;;;;;;
492;6,465189574;3,091977154;1,155063191;1;;;;;;;;;;;;;
493;3,983916204;2,520058587;0,327972068;1;;;;;;;;;;;;;
494;1,381190214;1,050541413;-0,539603262;1;;;;;;;;;;;;;
495;2,83163895;1,786475795;-0,05612035;1;;;;;;;;;;;;;
496;3,814093958;1,894847961;0,271364653;1;;;;;;;;;;;;;
497;0,512689157;1,01516141;-0,829103614;0;;;;;;;;;;;;;
498;4,659577924;2,615703192;0,553192641;1;;;;;;;;;;;;;
499;4,492832255;2,537039617;0,497610752;1;;;;;;;;;;;;;
500;6,961880428;3,434566276;1,320626809;1;;;;;;;;;;;;;
501;4,046571776;2,47541784;0,348857259;1;;;;;;;;;;;;;
502;1,59267318;1,379232331;-0,46910894;1;;;;;;;;;;;;;
503;3,858034812;2,357528735;0,286011604;1;;;;;;;;;;;;;
504;3,719306697;2,209426916;0,239768899;1;;;;;;;;;;;;;
505;8,807436764;5,11170727;1,935812255;1;;;;;;;;;;;;;
506;1,867602638;1,48755731;-0,377465787;1;;;;;;;;;;;;;
507;2,660232383;1,840535875;-0,113255872;1;;;;;;;;;;;;;
508;5,623906874;3,219609734;0,874635625;1;;;;;;;;;;;;;
509;2,25222481;1,689360576;-0,249258397;1;;;;;;;;;;;;;
510;7,523424575;3,980851832;1,507808192;1;;;;;;;;;;;;;
511;4,316451973;2,198823023;0,438817324;1;;;;;;;;;;;;;
512;6,45892543;3,530045933;1,152975143;1;;;;;;;;;;;;;
513;3,516134153;2,240004103;0,172044718;1;;;;;;;;;;;;;
514;4,242712074;2,661500596;0,414237358;1;;;;;;;;;;;;;
515;1,936883296;1,624538472;-0,354372235;1;;;;;;;;;;;;;
516;10,68284982;6,150139812;2,560949942;1;;;;;;;;;;;;;
517;2,50293173;1,908037592;-0,165689423;1;;;;;;;;;;;;;
518;3,058664744;1,882347532;0,019554915;1;;;;;;;;;;;;;
519;9,270628347;4,613533304;2,090209449;1;;;;;;;;;;;;;
520;4,005391201;2,716761734;0,3351304;1;;;;;;;;;;;;;
521;8,568394263;4,126626563;1,856131421;1;;;;;;;;;;;;;
522;0,058877989;0,163656007;-0,980374004;0;;;;;;;;;;;;;
523;3,871758228;2,802252377;0,290586076;1;;;;;;;;;;;;;
524;5,030732527;2,935433684;0,676910842;1;;;;;;;;;;;;;
525;1,005400409;1,451434838;-0,66486653;1;;;;;;;;;;;;;
526;3,890042071;2,113476916;0,29668069;1;;;;;;;;;;;;;
527;3,341705938;2,188390614;0,113901979;1;;;;;;;;;;;;;
528;2,965268523;2,086140145;-0,011577159;1;;;;;;;;;;;;;
529;6,369072802;3,237837995;1,123024267;1;;;;;;;;;;;;;
530;5,440948436;2,834038088;0,813649479;1;;;;;;;;;;;;;
531;9,915775084;5,057045424;2,305258361;1;;;;;;;;;;;;;
532;8,86309488;5,385764378;1,95436496;1;;;;;;;;;;;;;
533;2,291614067;1,605935404;-0,236128644;1;;;;;;;;;;;;;
534;5,627855571;3,633550449;0,875951857;1;;;;;;;;;;;;;
535;0,066364666;0,142437749;-0,977878445;0;;;;;;;;;;;;;
536;4,06533183;2,3462876;0,35511061;1;;;;;;;;;;;;;
537;1,693082799;1,425556113;-0,435639067;1;;;;;;;;;;;;;
538;2,607708768;1,903678191;-0,130763744;1;;;;;;;;;;;;;
539;1,474085745;1,430146071;-0,508638085;1;;;;;;;;;;;;;
540;2,146037387;1,415943304;-0,284654204;1;;;;;;;;;;;;;
541;0,704242567;0,79990564;-0,765252478;0;;;;;;;;;;;;;
542;2,468704598;1,423206286;-0,177098467;1;;;;;;;;;;;;;
543;1,594275599;1,681981208;-0,4685748;1;;;;;;;;;;;;;
544;4,358872421;2,405727672;0,452957474;1;;;;;;;;;;;;;
545;3,064485097;2,033589124;0,021495032;1;;;;;;;;;;;;;
546;3,49074024;1,875282725;0,16358008;1;;;;;;;;;;;;;
547;1,652485306;1,34102385;-0,449171565;1;;;;;;;;;;;;;
548;2,846685889;1,841265154;-0,051104704;1;;;;;;;;;;;;;
549;0,6189593;0,852221573;-0,793680233;0;;;;;;;;;;;;;
550;4,626734448;2,689025987;0,542244816;1;;;;;;;;;;;;;
551;2,603232675;1,783042377;-0,132255775;1;;;;;;;;;;;;;
552;2,688861091;1,718510872;-0,10371297;1;;;;;;;;;;;;;
553;2,074450815;1,519437355;-0,308516395;1;;;;;;;;;;;;;
554;4,420816365;2,332364956;0,473605455;1;;;;;;;;;;;;;
555;4,925144436;3,195898692;0,641714812;1;;;;;;;;;;;;;
556;2,759883782;1,872329837;-0,080038739;1;;;;;;;;;;;;;
557;4,404359121;2,509352731;0,468119707;1;;;;;;;;;;;;;
558;5,985285502;3,213280125;0,995095167;1;;;;;;;;;;;;;
559;2,532163649;1,773559088;-0,15594545;1;;;;;;;;;;;;;
560;0,369792001;2,018445816;-0,876736;1;;;;;;;;;;;;;
561;7,811379652;3,891881279;1,603793217;1;;;;;;;;;;;;;
562;5,478671551;2,802419814;0,82622385;1;;;;;;;;;;;;;
563;2,038268988;1,446370077;-0,320577004;1;;;;;;;;;;;;;
564;3,933448394;2,287236808;0,311149465;1;;;;;;;;;;;;;
565;7,97150609;5,307367554;1,657168697;1;;;;;;;;;;;;;
566;5,86032616;3,211065629;0,953442053;1;;;;;;;;;;;;;
567;4,556081776;2,312071763;0,518693925;1;;;;;;;;;;;;;
568;2,38038056;1,498991978;-0,206539813;1;;;;;;;;;;;;;
569;6,064543507;3,419685749;1,021514502;1;;;;;;;;;;;;;
570;5,312611186;2,9288359;0,770870395;1;;;;;;;;;;;;;
571;2,533098012;1,694415184;-0,155633996;1;;;;;;;;;;;;;
572;4,433429202;2,586818555;0,477809734;1;;;;;;;;;;;;;
573;2,755309557;1,619304693;-0,081563481;1;;;;;;;;;;;;;
574;5,112994659;3,347610914;0,704331553;1;;;;;;;;;;;;;
575;5,2981486;3,868440169;0,766049533;1;;;;;;;;;;;;;
576;4,344338419;2,56015605;0,448112806;1;;;;;;;;;;;;;
577;5,112228743;3,719012327;0,704076248;1;;;;;;;;;;;;;
578;4,387145524;2,306413585;0,462381841;1;;;;;;;;;;;;;
579;1,954889352;1,315765278;-0,348370216;1;;;;;;;;;;;;;
580;1,895446328;1,688149273;-0,368184557;1;;;;;;;;;;;;;
581;2,36121852;1,98892595;-0,21292716;1;;;;;;;;;;;;;
582;3,531610834;2,27058754;0,177203611;1;;;;;;;;;;;;;
583;5,697651362;3,329971589;0,899217121;1;;;;;;;;;;;;;
584;0,883791234;1,051515869;-0,705402922;0;;;;;;;;;;;;;
585;6,316642466;3,510420091;1,105547489;1;;;;;;;;;;;;;
586;5,590305159;3,025224075;0,863435053;1;;;;;;;;;;;;;
587;4,545336301;2,450030422;0,5151121;1;;;;;;;;;;;;;
588;1,795202972;1,243377402;-0,401599009;1;;;;;;;;;;;;;
589;3,883045473;2,200449525;0,294348491;1;;;;;;;;;;;;;
590;4,477814665;2,74425024;0,492604888;1;;;;;;;;;;;;;
591;3,5164094;1,820849335;0,172136467;1;;;;;;;;;;;;;
592;6,594590189;3,390216942;1,19819673;1;;;;;;;;;;;;;
593;2,810268783;1,672285125;-0,063243739;1;;;;;;;;;;;;;
594;6,533684652;3,457683203;1,177894884;1;;;;;;;;;;;;;
595;11,40245796;5,974509763;2,800819319;1;;;;;;;;;;;;;
596;1,441191068;1,089509921;-0,519602977;1;;;;;;;;;;;;;
597;1,77499341;1,17177858;-0,40833553;1;;;;;;;;;;;;;
598;0,202113746;1,300387336;-0,932628751;0;;;;;;;;;;;;;
599;2,694229731;1,624974662;-0,101923423;1;;;;;;;;;;;;;
600;2,489321061;1,593782701;-0,170226313;1;;;;;;;;;;;;;
601;1,21428643;1,115711362;-0,595237857;1;;;;;;;;;;;;;
602;4,27375612;2,654083539;0,424585373;1;;;;;;;;;;;;;
603;1,694529756;1,712652738;-0,435156748;1;;;;;;;;;;;;;
604;4,552105672;2,914130345;0,517368557;1;;;;;;;;;;;;;
605;3,818166459;2,403126982;0,272722153;1;;;;;;;;;;;;;
606;2,792019263;1,875522301;-0,069326912;1;;;;;;;;;;;;;
607;1,776405205;1,559528369;-0,407864932;1;;;;;;;;;;;;;
608;5,269212404;2,944904082;0,756404135;1;;;;;;;;;;;;;
609;2,666342987;2,080034265;-0,111219004;1;;;;;;;;;;;;;
610;1,698116378;1,761588486;-0,433961207;1;;;;;;;;;;;;;
611;2,636457562;1,807151843;-0,121180813;1;;;;;;;;;;;;;
612;0,898598263;0,789582447;-0,700467246;0;;;;;;;;;;;;;
613;6,48878168;3,486637881;1,162927227;1;;;;;;;;;;;;;
614;1,970391818;1,205161692;-0,343202727;1;;;;;;;;;;;;;
615;1,15246891;1,053361447;-0,615843697;1;;;;;;;;;;;;;
616;2,745690288;1,715823944;-0,084769904;1;;;;;;;;;;;;;
617;3,972178722;2,34289478;0,324059574;1;;;;;;;;;;;;;
618;7,788509526;4,146141587;1,596169842;1;;;;;;;;;;;;;
619;1,536596577;1,218746408;-0,487801141;1;;;;;;;;;;;;;
620;10,60183258;5,805422107;2,533944194;1;;;;;;;;;;;;;
621;2,016380724;2,108172499;-0,327873092;1;;;;;;;;;;;;;
622;1,454688416;1,182853336;-0,515103861;1;;;;;;;;;;;;;
623;2,086536494;1,558369224;-0,304487835;1;;;;;;;;;;;;;
624;5,177128853;2,846138271;0,725709618;1;;;;;;;;;;;;;
625;3,388125312;2,137268664;0,129375104;1;;;;;;;;;;;;;
626;3,332248825;2,044985345;0,110749608;1;;;;;;;;;;;;;
627;11,19730065;5,589415409;2,732433551;1;;;;;;;;;;;;;
628;7,467518529;3,980938715;1,489172843;1;;;;;;;;;;;;;
629;6,559941911;3,002735373;1,186647304;1;;;;;;;;;;;;;
630;5,740702603;3,209419691;0,913567534;1;;;;;;;;;;;;;
631;4,260542271;2,295622572;0,420180757;1;;;;;;;;;;;;;
632;2,835507855;1,97190278;-0,054830715;1;;;;;;;;;;;;;
633;1,993070531;1,65054689;-0,335643156;1;;;;;;;;;;;;;
634;8,104047856;4,166214605;1,701349285;1;;;;;;;;;;;;;
635;2,948265978;1,901859392;-0,017244674;1;;;;;;;;;;;;;
636;3,599103006;2,298198577;0,199701002;1;;;;;;;;;;;;;
637;0,501266876;1,139545602;-0,832911041;0;;;;;;;;;;;;;
638;5,109025693;2,647170718;0,703008564;1;;;;;;;;;;;;;
639;8,047691412;3,90458967;1,682563804;1;;;;;;;;;;;;;
640;3,420256219;1,751248448;0,140085406;1;;;;;;;;;;;;;
641;2,632171666;1,627871893;-0,122609445;1;;;;;;;;;;;;;
642;4,495077732;2,73058667;0,498359244;1;;;;;;;;;;;;;
643;1,829740096;1,288244017;-0,390086635;1;;;;;;;;;;;;;
644;1,149525343;1,169181925;-0,616824886;1;;;;;;;;;;;;;
645;1,764247881;1,56338864;-0,411917373;1;;;;;;;;;;;;;
646;1,429248813;1,206861126;-0,523583729;1;;;;;;;;;;;;;
647;0,825539451;1,412992266;-0,724820183;1;;;;;;;;;;;;;
648;2,684929437;1,736275596;-0,105023521;1;;;;;;;;;;;;;
649;6,874102654;3,101558302;1,291367551;1;;;;;;;;;;;;;
650;3,978310882;2,56358941;0,326103627;1;;;;;;;;;;;;;
651;5,638681762;2,983492497;0,879560587;1;;;;;;;;;;;;;
652;2,418118634;1,537562142;-0,193960455;1;;;;;;;;;;;;;
653;2,788488786;1,955520797;-0,070503738;1;;;;;;;;;;;;;
654;2,748727232;1,930609632;-0,083757589;1;;;;;;;;;;;;;
655;3,313159408;2,243368576;0,104386469;1;;;;;;;;;;;;;
656;5,920871465;3,239564615;0,973623822;1;;;;;;;;;;;;;
657;3,97129402;2,37734149;0,323764673;1;;;;;;;;;;;;;
658;1,55319448;1,576675927;-0,482268507;1;;;;;;;;;;;;;
659;2,502099308;1,457297327;-0,165966897;1;;;;;;;;;;;;;
660;5,857556583;3,280335627;0,952518861;1;;;;;;;;;;;;;
661;8,172171199;4,022481736;1,724057066;1;;;;;;;;;;;;;
662;4,823965423;2,590445877;0,607988474;1;;;;;;;;;;;;;
663;4,798601213;2,516912173;0,599533738;1;;;;;;;;;;;;;
664;2,393885154;1,602880366;-0,202038282;1;;;;;;;;;;;;;
665;0,069140705;0,285455109;-0,976953098;0;;;;;;;;;;;;;
666;6,47559796;3,964897482;1,158532653;1;;;;;;;;;;;;;
667;1,378006062;1,819353045;-0,540664646;1;;;;;;;;;;;;;
668;4,628412019;2,706391809;0,542804006;1;;;;;;;;;;;;;
669;4,542386359;2,742591322;0,514128786;1;;;;;;;;;;;;;
670;2,268516447;1,692147954;-0,243827851;1;;;;;;;;;;;;;
671;1,993016668;1,462757328;-0,335661111;1;;;;;;;;;;;;;
672;2,533771894;1,643495076;-0,155409369;1;;;;;;;;;;;;;
673;4,371823036;2,783106215;0,457274345;1;;;;;;;;;;;;;
674;7,644071214;4,201196279;1,548023738;1;;;;;;;;;;;;;
675;2,819380861;1,692188148;-0,06020638;1;;;;;;;;;;;;;
676;0,74247516;1,431819931;-0,75250828;1;;;;;;;;;;;;;
677;4,333245954;2,536876471;0,444415318;1;;;;;;;;;;;;;
678;6,486872442;3,561597209;1,162290814;1;;;;;;;;;;;;;
679;2,877996328;1,767176258;-0,040667891;1;;;;;;;;;;;;;
680;2,692608452;1,650872095;-0,102463849;1;;;;;;;;;;;;;
681;2,986064493;1,750663584;-0,004645169;1;;;;;;;;;;;;;
682;1,739038396;1,28934958;-0,420320535;1;;;;;;;;;;;;;
683;1,28903049;1,178382026;-0,57032317;1;;;;;;;;;;;;;
684;6,605031162;3,277182634;1,201677054;1;;;;;;;;;;;;;
685;5,015174403;2,941381369;0,671724801;1;;;;;;;;;;;;;
686;2,353086769;1,663440467;-0,215637744;1;;;;;;;;;;;;;
687;4,037373784;2,129081259;0,345791261;1;;;;;;;;;;;;;
688;4,266103124;2,551189165;0,422034375;1;;;;;;;;;;;;;
689;0,944998958;1,404202813;-0,685000347;1;;;;;;;;;;;;;
690;5,037431532;2,643013319;0,679143844;1;;;;;;;;;;;;;
691;0,560754237;0,921185891;-0,813081921;0;;;;;;;;;;;;;
692;0,8464774;1,117429156;-0,717840867;1;;;;;;;;;;;;;
693;3,824857253;2,310877065;0,274952418;1;;;;;;;;;;;;;
694;4,085992973;2,321754262;0,361997658;1;;;;;;;;;;;;;
695;4,463724385;2,432822445;0,487908128;1;;;;;;;;;;;;;
696;1,498302319;1,220700232;-0,500565894;1;;;;;;;;;;;;;
697;0,944186669;0,890070456;-0,68527111;0;;;;;;;;;;;;;
698;11,16711778;5,411570638;2,722372593;1;;;;;;;;;;;;;
699;4,541422681;2,459607394;0,51380756;1;;;;;;;;;;;;;
700;1,812659458;1,29420282;-0,395780181;1;;;;;;;;;;;;;
701;2,383092509;1,701312575;-0,20563583;1;;;;;;;;;;;;;
702;7,472284561;3,70119062;1,49076152;1;;;;;;;;;;;;;
703;8,364478522;4,553342051;1,788159507;1;;;;;;;;;;;;;
704;2,198021259;1,684542003;-0,267326247;1;;;;;;;;;;;;;
705;6,249835166;3,435954945;1,083278389;1;;;;;;;;;;;;;
706;2,922049969;1,640691786;-0,025983344;1;;;;;;;;;;;;;
707;2,79394977;1,534892834;-0,06868341;1;;;;;;;;;;;;;
708;2,329289413;1,632402477;-0,223570196;1;;;;;;;;;;;;;
709;6,273265701;3,278558834;1,091088567;1;;;;;;;;;;;;;
710;3,445243917;2,397305627;0,148414639;1;;;;;;;;;;;;;
711;1,657194604;1,244896218;-0,447601799;1;;;;;;;;;;;;;
712;3,719727406;2,280002961;0,239909135;1;;;;;;;;;;;;;
713;6,340103463;3,484368867;1,113367821;1;;;;;;;;;;;;;
714;1,609594837;1,349078408;-0,463468388;1;;;;;;;;;;;;;
715;2,274709808;1,652827888;-0,241763397;1;;;;;;;;;;;;;
716;0,04850309;0,125859077;-0,983832303;0;;;;;;;;;;;;;
717;1,941413935;1,64079362;-0,352862022;1;;;;;;;;;;;;;
718;2,274074209;1,564988799;-0,241975264;1;;;;;;;;;;;;;
719;4,66269031;2,726724069;0,554230103;1;;;;;;;;;;;;;
720;0,451260448;1,054817721;-0,849579851;0;;;;;;;;;;;;;
721;7,318197117;3,678501663;1,439399039;1;;;;;;;;;;;;;
722;3,361517806;2,035807495;0,120505935;1;;;;;;;;;;;;;
723;5,396347284;3,104821849;0,798782428;1;;;;;;;;;;;;;
724;1,190989154;1,241090754;-0,603003615;1;;;;;;;;;;;;;
725;4,061243598;2,660077776;0,353747866;1;;;;;;;;;;;;;
726;2,737906358;1,638627895;-0,087364547;1;;;;;;;;;;;;;
727;4,181602863;2,322982399;0,393867621;1;;;;;;;;;;;;;
728;3,268632894;1,888257019;0,089544298;1;;;;;;;;;;;;;
729;1,118569399;1,213611304;-0,627143534;1;;;;;;;;;;;;;
730;1,945381863;1,4060061;-0,351539379;1;;;;;;;;;;;;;
731;2,299642225;1,358489194;-0,233452592;1;;;;;;;;;;;;;
732;6,282002513;3,32288492;1,094000838;1;;;;;;;;;;;;;
733;0,037459709;0,101121442;-0,98751343;0;;;;;;;;;;;;;
734;1,061569087;1,301265124;-0,646143638;1;;;;;;;;;;;;;
735;3,353419352;2,081094398;0,117806451;1;;;;;;;;;;;;;
736;4,748357278;2,837722434;0,582785759;1;;;;;;;;;;;;;
737;0,39760692;0,960687216;-0,86746436;0;;;;;;;;;;;;;
738;4,801392045;2,717746951;0,600464015;1;;;;;;;;;;;;;
739;4,534652759;2,477723762;0,51155092;1;;;;;;;;;;;;;
740;4,170885671;2,204908521;0,390295224;1;;;;;;;;;;;;;
741;2,380430881;1,583620212;-0,20652304;1;;;;;;;;;;;;;
742;1,299749611;1,260306799;-0,56675013;1;;;;;;;;;;;;;
743;5,446237517;3,099107076;0,815412506;1;;;;;;;;;;;;;
744;3,527968086;1,925385584;0,175989362;1;;;;;;;;;;;;;
745;3,389999811;2,135123984;0,129999937;1;;;;;;;;;;;;;
746;3,297194527;1,936853267;0,099064842;1;;;;;;;;;;;;;
747;1,205862722;1,026396502;-0,598045759;1;;;;;;;;;;;;;
748;5,732670233;3,209260042;0,910890078;1;;;;;;;;;;;;;
749;4,849893376;2,46271008;0,616631125;1;;;;;;;;;;;;;
750;7,932473104;4,352619722;1,644157701;1;;;;;;;;;;;;;
751;0,578337998;0,750446359;-0,807220667;0;;;;;;;;;;;;;
752;1,614549962;1,25308132;-0,461816679;1;;;;;;;;;;;;;
753;3,355666837;2,209864258;0,118555612;1;;;;;;;;;;;;;
754;2,15026906;1,615347129;-0,283243647;1;;;;;;;;;;;;;
755;0,509351427;0,866019811;-0,830216191;0;;;;;;;;;;;;;
756;2,723816915;1,966896612;-0,092061028;1;;;;;;;;;;;;;
757;3,489741596;2,200398482;0,163247199;1;;;;;;;;;;;;;
758;7,797739471;3,922046807;1,59924649;1;;;;;;;;;;;;;
759;2,282775074;1,632966838;-0,239074975;1;;;;;;;;;;;;;
760;4,235503298;2,215967584;0,411834433;1;;;;;;;;;;;;;
761;4,81854198;2,515394484;0,60618066;1;;;;;;;;;;;;;
762;6,646845263;3,511868355;1,215615088;1;;;;;;;;;;;;;
763;3,83441426;2,198180545;0,278138087;1;;;;;;;;;;;;;
764;4,657004917;2,656223453;0,552334972;1;;;;;;;;;;;;;
765;0,755110375;0,905497238;-0,748296542;0;;;;;;;;;;;;;
766;3,321234068;1,772840864;0,107078023;1;;;;;;;;;;;;;
767;2,651712849;2,008936738;-0,116095717;1;;;;;;;;;;;;;
768;6,643114617;3,632444126;1,214371539;1;;;;;;;;;;;;;
769;4,870828726;2,77713008;0,623609575;1;;;;;;;;;;;;;
770;2,628053399;2,0074666;-0,1239822;1;;;;;;;;;;;;;
771;11,82038141;6,052553268;2,940127137;1;;;;;;;;;;;;;
772;0,693177196;0,952887989;-0,768940935;0;;;;;;;;;;;;;
773;5,468957875;2,616713599;0,822985958;1;;;;;;;;;;;;;
774;1,880008371;1,708134647;-0,373330543;1;;;;;;;;;;;;;
775;2,654347878;1,892646925;-0,115217374;1;;;;;;;;;;;;;
776;1,437709427;1,261347925;-0,520763524;1;;;;;;;;;;;;;
777;0,875068571;0,867644821;-0,708310476;0;;;;;;;;;;;;;
