"";"x"
"259";0,54
"260";0,51
"261";0,49
"262";0,54
"263";0,52
"264";0,62
"265";0,51
"266";0,53
"267";0,5
"268";0,51
"269";0,49
"270";0,49
"271";0,48
"272";0,63
"273";0,53
"274";0,57
"275";0,48
"276";0,53
"277";0,48
"278";0,51
"279";0,49
"280";0,46
"281";0,52
"282";0,48
"283";0,45
"284";0,36
"285";0,58
"286";0,57
"287";0,51
"288";0,59
"289";0,51
"290";0,54
"291";0,48
"292";0,56
"293";0,5
"294";0,44
"295";0,71
"296";0,45
"297";0,52
"298";0,63
"299";0,43
"300";0,48
"301";0,56
"302";0,46
"303";0,52
"304";0,61
"305";0,54
"306";0,59
"307";0,47
"308";0,57
"309";0,44
"310";0,45
"311";0,54
"312";0,59
"313";0,57
"314";0,61
"315";0,45
"316";0,54
"317";0,53
"318";0,58
"319";0,49
"320";0,51
"321";0,59
"322";0,55
"323";0,62
"324";0,56
"325";0,61
"326";0,52
"327";0,54
"328";0,62
"329";0,56
"330";0,47
"331";0,57
"332";0,53
"333";0,48
"334";0,43
"335";0,6
"336";0,42
"337";0,53
"338";0,47
"339";0,58
"340";0,47
"341";0,49
"342";0,51
"343";0,38
"344";0,61
"345";0,52
"346";0,49
"347";0,61
"348";0,54
"349";0,43
"350";0,54
"351";0,53
"352";0,54
"353";0,55
"354";0,48
"355";0,63
"356";0,55
"357";0,44
"358";0,55
"359";0,6
"360";0,52
"361";0,48
"362";0,54
"363";0,6
"364";0,43
"365";0,57
"366";0,43
"367";0,5
"368";0,5
"369";0,57
"370";0,46
"371";0,47
"372";0,46
"373";0,53
"374";0,44
"375";0,65
"376";0,5
"377";0,56
"378";0,55
"379";0,47
"380";0,47
"381";0,55
"382";0,46
"383";0,53
"384";0,6
"385";0,56
"386";0,6
"387";0,59
"388";0,64
"389";0,51
"390";0,5
"391";0,51
"392";0,58
"393";0,5
"394";0,43
"395";0,62
"396";0,45
"397";0,46
"398";0,56
"399";0,61
"400";0,48
"401";0,44
"402";0,56
"403";0,56
"404";0,55
"405";0,55
"406";0,54
"407";0,57
"408";0,61
"409";0,55
"410";0,49
"411";0,53
"412";0,62
"413";0,57
"414";0,58
"415";0,57
"416";0,5
"417";0,52
"418";0,51
"419";0,49
"420";0,53
"421";0,6
"422";0,53
"423";0,47
"424";0,57
"425";0,61
"426";0,46
"427";0,48
"428";0,6
"429";0,56
"430";0,59
"431";0,49
"432";0,55
"433";0,52
"434";0,64
"435";0,52
"436";0,51
"437";0,52
"438";0,57
"439";0,49
"440";0,61
"441";0,63
"442";0,59
"443";0,49
"444";0,5
"445";0,57
"446";0,63
"447";0,57
"448";0,48
"449";0,53
"450";0,44
"451";0,64
"452";0,6
"453";0,57
"454";0,48
"455";0,52
"456";0,51
"457";0,58
"458";0,53
"459";0,53
"460";0,52
"461";0,52
"462";0,55
"463";0,49
"464";0,57
"465";0,45
"466";0,55
"467";0,61
"468";0,55
"469";0,48
"470";0,61
"471";0,49
"472";0,6
"473";0,46
"474";0,44
"475";0,59
"476";0,52
"477";0,49
"478";0,48
"479";0,52
"480";0,45
"481";0,51
"482";0,59
"483";0,46
"484";0,53
"485";0,61
"486";0,58
"487";0,49
"488";0,46
"489";0,56
"490";0,68
"491";0,54
"492";0,58
"493";0,44
"494";0,47
"495";0,51
"496";0,49
"497";0,56
"498";0,61
"499";0,51
"500";0,6
"501";0,48
"502";0,59
"503";0,54
"504";0,51
"505";0,47
"506";0,46
"507";0,54
"508";0,52
"509";0,63
"510";0,57
"511";0,58
"512";0,51
"513";0,63
"514";0,57
"515";0,51
"516";0,49
"517";0,65
"518";0,5
"519";0,54
"520";0,52
"521";0,57
"522";0,61
"523";0,49
"524";0,55
"525";0,56
"526";0,46
"527";0,49
"528";0,43
"529";0,61
"530";0,49
"531";0,45
"532";0,63
"533";0,51
"534";0,5
"535";0,44
"536";0,61
"537";0,52
"538";0,51
"539";0,35
"540";0,55
"541";0,62
"542";0,57
"543";0,49
"544";0,54
"545";0,58
"546";0,55
"547";0,55
"548";0,6
"549";0,72
"550";0,56
"551";0,48
"552";0,53
"553";0,51
"554";0,59
"555";0,55
"556";0,53
"557";0,59
"558";0,48
"559";0,63
"560";0,56
"561";0,55
"562";0,61
"563";0,55
"564";0,34
"565";0,47
"566";0,53
"567";0,54
"568";0,52
"569";0,57
"570";0,54
"571";0,47
"572";0,62
"573";0,57
"574";0,55
"575";0,53
"576";0,6
"577";0,59
"578";0,54
"579";0,48
"580";0,63
"581";0,58
"582";0,62
"583";0,64
"584";0,6
"585";0,47
"586";0,47
"587";0,42
"588";0,56
"589";0,5
"590";0,5
"591";0,48
"592";0,5
"593";0,58
"594";0,58
"595";0,55
"596";0,56
"597";0,47
"598";0,65
"599";0,57
"600";0,41
"601";0,51
"602";0,45
"603";0,54
"604";0,56
"605";0,48
"606";0,52
"607";0,48
"608";0,47
"609";0,68
"610";0,54
"611";0,55
"612";0,5
"613";0,54
"614";0,53
"615";0,54
"616";0,47
"617";0,55
"618";0,51
"619";0,51
"620";0,49
"621";0,56
"622";0,52
"623";0,63
"624";0,51
"625";0,55
"626";0,46
"627";0,43
"628";0,53
"629";0,52
"630";0,54
"631";0,45
"632";0,55
"633";0,52
"634";0,52
"635";0,5
"636";0,58
"637";0,62
"638";0,49
"639";0,57
"640";0,6
"641";0,5
"642";0,51
"643";0,48
"644";0,5
"645";0,43
"646";0,54
"647";0,47
"648";0,57
"649";0,54
"650";0,51
"651";0,59
"652";0,56
"653";0,47
"654";0,55
"655";0,61
"656";0,61
"657";0,57
"658";0,55
"659";0,54
"660";0,52
"661";0,51
"662";0,55
"663";0,54
"664";0,56
"665";0,47
"666";0,48
"667";0,47
"668";0,53
"669";0,55
"670";0,5
"671";0,58
"672";0,54
"673";0,45
"674";0,52
"675";0,54
"676";0,6
"677";0,47
"678";0,4
"679";0,42
"680";0,49
"681";0,54
"682";0,47
"683";0,57
"684";0,61
"685";0,46
"686";0,46
"687";0,54
"688";0,48
"689";0,56
"690";0,56
"691";0,59
"692";0,49
"693";0,52
"694";0,49
"695";0,59
"696";0,57
"697";0,61
"698";0,54
"699";0,49
"700";0,54
"701";0,71
"702";0,53
"703";0,4
"704";0,5
"705";0,47
"706";0,6
"707";0,49
"708";0,55
"709";0,5
"710";0,63
"711";0,41
"712";0,5
"713";0,53
"714";0,5
"715";0,51
"716";0,48
"717";0,59
"718";0,48
"719";0,49
"720";0,62
"721";0,59
"722";0,4
"723";0,56
"724";0,6
"725";0,54
"726";0,55
"727";0,49
"728";0,59
"729";0,45
"730";0,54
"731";0,49
"732";0,49
"733";0,41
"734";0,52
"735";0,48
"736";0,54
"737";0,56
"738";0,47
"739";0,6
"740";0,46
"741";0,46
"742";0,46
"743";0,6
"744";0,55
"745";0,54
"746";0,53
"747";0,61
"748";0,58
"749";0,57
"750";0,64
"751";0,65
"752";0,54
"753";0,55
"754";0,48
"755";0,51
"756";0,51
"757";0,51
"758";0,46
"759";0,52
"760";0,5
"761";0,54
"762";0,52
"763";0,49
"764";0,49
"765";0,54
"766";0,61
"767";0,56
"768";0,55
"769";0,49
"770";0,52
"771";0,58
"772";0,57
"773";0,53
"774";0,44
"775";0,51
"776";0,62
"777";0,52
"778";0,55
"779";0,58
"780";0,45
"781";0,53
"782";0,5
"783";0,55
"784";0,5
"785";0,61
"786";0,51
"787";0,63
"788";0,48
"789";0,51
"790";0,5
"791";0,57
"792";0,55
"793";0,64
"794";0,54
"795";0,5
"796";0,58
"797";0,56
"798";0,54
"799";0,52
"800";0,62
"801";0,49
"802";0,56
"803";0,53
"804";0,57
"805";0,65
"806";0,51
"807";0,57
"808";0,48
"809";0,57
"810";0,62
"811";0,53
"812";0,49
"813";0,55
"814";0,57
"815";0,56
"816";0,6
"817";0,43
"818";0,51
"819";0,52
"820";0,59
"821";0,55
"822";0,54
"823";0,59
"824";0,42
"825";0,58
"826";0,5
"827";0,53
"828";0,55
"829";0,46
"830";0,55
"831";0,55
"832";0,5
"833";0,62
"834";0,61
"835";0,53
"836";0,57
"837";0,57
"838";0,48
"839";0,51
"840";0,49
"841";0,49
"842";0,49
"843";0,6
"844";0,58
"845";0,56
"846";0,51
"847";0,52
"848";0,47
"849";0,57
"850";0,56
"851";0,59
"852";0,53
"853";0,51
"854";0,67
"855";0,51
"856";0,57
"857";0,64
"858";0,46
"859";0,55
"860";0,5
"861";0,54
"862";0,56
"863";0,64
"864";0,56
"865";0,63
"866";0,49
"867";0,61
"868";0,53
"869";0,64
"870";0,49
"871";0,55
"872";0,53
"873";0,58
"874";0,59
"875";0,55
"876";0,68
"877";0,55
"878";0,44
"879";0,57
"880";0,59
"881";0,49
"882";0,49
"883";0,46
"884";0,59
"885";0,48
"886";0,44
"887";0,43
"888";0,63
"889";0,43
"890";0,56
"891";0,49
"892";0,6
"893";0,49
"894";0,57
"895";0,56
"896";0,48
"897";0,55
"898";0,65
"899";0,55
"900";0,57
"901";0,48
"902";0,52
"903";0,44
"904";0,5
"905";0,41
"906";0,55
"907";0,53
"908";0,4
"909";0,6
"910";0,61
"911";0,55
"912";0,52
"913";0,64
"914";0,5
"915";0,6
"916";0,57
"917";0,57
"918";0,59
"919";0,51
"920";0,51
"921";0,51
"922";0,46
"923";0,47
"924";0,5
"925";0,45
"926";0,68
"927";0,49
"928";0,57
"929";0,52
"930";0,48
"931";0,58
"932";0,58
"933";0,51
"934";0,54
"935";0,52
"936";0,46
"937";0,45
"938";0,56
"939";0,54
"940";0,45
"941";0,45
"942";0,51
"943";0,5
"944";0,6
"945";0,6
"946";0,54
"947";0,57
"948";0,51
"949";0,57
"950";0,57
"951";0,44
"952";0,56
"953";0,61
"954";0,47
"955";0,48
"956";0,61
"957";0,57
"958";0,51
"959";0,43
"960";0,47
"961";0,48
"962";0,6
"963";0,49
"964";0,58
"965";0,54
"966";0,58
"967";0,59
"968";0,63
"969";0,57
"970";0,45
"971";0,58
"972";0,54
"973";0,55
"974";0,46
"975";0,7
"976";0,57
"977";0,52
"978";0,5
"979";0,42
"980";0,6
"981";0,49
"982";0,48
"983";0,54
"984";0,44
"985";0,49
"986";0,54
"987";0,5
"988";0,67
"989";0,61
"990";0,58
"991";0,45
"992";0,6
"993";0,48
"994";0,47
"995";0,55
"996";0,54
"997";0,58
"998";0,42
"999";0,47
"1000";0,46
