;mean;se;bias;cp;;mean;sd;bias;cp
34;4,797672999;1,437170424;0,599224333;1;;;;;
35;4,445805379;1,353773118;0,481935126;1;;;;;
36;2,398838601;0,970337843;-0,200387133;1;;;;;
37;7,565827822;2,1448753;1,521942607;0;;;;;
38;7,010405574;1,940304595;1,336801858;0;;;;;
39;2,072681197;0,768882921;-0,309106268;1;;;;;
40;3,610302591;1,172646634;0,203434197;1;;;;;
41;3,415531362;1,10656096;0,138510454;1;;;;;
42;3,265262956;1,071690217;0,088420985;1;;;;;
43;2,949728134;0,951264555;-0,016757289;1;;;;;
44;3,902676807;1,230755092;0,300892269;1;;;;;
45;2,535717713;0,849688801;-0,154760762;1;;;;;
46;3,482312904;1,100360752;0,160770968;1;;;;;
47;2,012474132;0,902002918;-0,329175289;1;;;;;
48;3,009147314;0,905079192;0,003049105;1;;;;;
49;2,246288555;0,867599202;-0,251237148;1;;;;;
50;4,473823327;1,369031335;0,491274442;1;;;;;
51;2,111662844;0,734823205;-0,296112385;1;;;;;
52;2,463875028;0,963467579;-0,178708324;1;;;;;
53;3,43799127;0,998313313;0,14599709;1;;;;;
54;3,417526471;1,110123029;0,13917549;1;;;;;
55;2,914041427;0,997843859;-0,028652858;1;;;;;
56;2,146370358;0,795679378;-0,284543214;1;;;;;
57;1,510687815;0,60202295;-0,496437395;0;;;;;
58;2,670756643;0,848272165;-0,109747786;1;;;;;
59;3,179779179;1,02874989;0,059926393;1;;;;;
60;3,088914124;0,950734143;0,029638041;1;;;;;
61;3,044329093;0,924944652;0,014776364;1;;;;;
62;2,676076855;0,860888498;-0,107974382;1;;;;;
63;2,730433791;1,046112989;-0,089855403;1;;;;;
64;5,21704275;1,390337778;0,73901425;1;;;;;
65;1,78725828;0,782847607;-0,40424724;1;;;;;
66;4,180973215;1,234725818;0,393657738;1;;;;;
67;1,636310822;0,859915524;-0,454563059;1;;;;;
68;2,356362142;0,785013773;-0,214545953;1;;;;;
69;4,448812228;1,393834238;0,482937409;1;;;;;
70;1,791749847;0,845338106;-0,402750051;1;;;;;
71;3,321431363;1,176060278;0,107143788;1;;;;;
72;2,356938559;0,841253072;-0,214353814;1;;;;;
73;3,165180011;0,993344717;0,055060004;1;;;;;
74;3,347614736;1,06000562;0,115871579;1;;;;;
75;3,185512186;0,966585177;0,061837395;1;;;;;
76;2,42913021;0,796130805;-0,19028993;1;;;;;
77;3,588157614;1,167954351;0,196052538;1;;;;;
78;3,186483288;1,061291049;0,062161096;1;;;;;
79;1,90494338;0,811031828;-0,365018873;1;;;;;
80;4,269188382;1,232890327;0,423062794;1;;;;;
81;4,252000284;1,295528763;0,417333428;1;;;;;
82;2,69646015;0,883801667;-0,10117995;1;;;;;
83;2,81994252;0,87730298;-0,06001916;1;;;;;
84;3,792392137;1,151903688;0,264130712;1;;;;;
85;4,013150047;1,174886639;0,337716682;1;;;;;
86;5,307980919;1,582989042;0,769326973;1;;;;;
87;2,784379602;1,059134728;-0,071873466;1;;;;;
88;6,211178721;1,802054674;1,070392907;1;;;;;
89;1,756413627;0,670758736;-0,414528791;1;;;;;
90;1,118336079;0,671281935;-0,627221307;0;;;;;
91;4,552265702;1,352762138;0,517421901;1;;;;;
92;3,222603207;0,998528871;0,074201069;1;;;;;
93;2,71629593;0,90559495;-0,094568023;1;;;;;
94;2,342284357;0,882247753;-0,219238548;1;;;;;
95;2,78806409;1,094096196;-0,070645303;1;;;;;
96;3,490957574;1,089468503;0,163652525;1;;;;;
97;2,94988259;0,863860658;-0,016705803;1;;;;;
98;4,990818343;1,525741815;0,663606114;1;;;;;
99;2,346113916;0,890428905;-0,217962028;1;;;;;
100;3,02894333;0,993848166;0,009647777;1;;;;;
101;3,654960041;1,145391619;0,218320014;1;;;;;
102;2,519912955;0,803968761;-0,160029015;1;;;;;
103;3,700237903;1,081972462;0,233412634;1;;;;;
104;4,64972715;1,336769908;0,54990905;1;;;;;
105;1,479892822;0,66373279;-0,506702393;0;;;;;
106;4,802059142;1,523575198;0,600686381;1;;;;;
107;2,822134859;0,967456423;-0,05928838;1;;;;;
108;2,745277163;0,98405529;-0,084907612;1;;;;;
109;3,10285311;1,118662009;0,03428437;1;;;;;
110;1,065072976;0,661059257;-0,644975675;0;;;;;
111;2,536244164;0,908397175;-0,154585279;1;;;;;
112;2,668990232;0,895073546;-0,110336589;1;;;;;
113;4,249177829;1,261404775;0,41639261;1;;;;;
114;4,231517341;1,208329384;0,41050578;1;;;;;
115;2,225105919;0,71561464;-0,258298027;1;;;;;
116;4,921853162;1,451520122;0,640617721;1;;;;;
117;2,383453153;0,861187463;-0,205515616;1;;;;;
118;3,236311032;0,965449847;0,078770344;1;;;;;
119;4,687439915;1,339539096;0,562479972;1;;;;;
120;3,145822003;0,960711724;0,048607334;1;;;;;
121;3,060880491;0,946809668;0,020293497;1;;;;;
122;2,324280514;0,79567814;-0,225239829;1;;;;;
123;4,497120848;1,423013601;0,499040283;1;;;;;
124;3,338011255;1,008325244;0,112670418;1;;;;;
125;4,4268111;1,245606377;0,4756037;1;;;;;
126;2,753608032;0,890205162;-0,082130656;1;;;;;
127;3,803739534;1,167555896;0,267913178;1;;;;;
128;4,030930622;1,176253247;0,343643541;1;;;;;
129;2,827882945;0,880494056;-0,057372352;1;;;;;
130;3,048028441;0,903265229;0,01600948;1;;;;;
131;3,142634966;1,023062448;0,047544989;1;;;;;
132;2,401951523;0,85728383;-0,199349492;1;;;;;
133;2,980571313;0,994541973;-0,006476229;1;;;;;
134;3,121367476;1,014816638;0,040455825;1;;;;;
135;2,947404404;0,862848065;-0,017531865;1;;;;;
136;4,086282769;1,215010466;0,362094256;1;;;;;
137;2,625685627;0,962278501;-0,124771458;1;;;;;
138;3,550769511;1,117129429;0,183589837;1;;;;;
139;4,150913901;1,170619977;0,383637967;1;;;;;
140;2,720721019;1,060208176;-0,093092994;1;;;;;
141;3,397716607;1,036841265;0,132572202;1;;;;;
142;2,516617917;0,759613165;-0,161127361;1;;;;;
143;3,930141999;1,38295593;0,310047333;1;;;;;
144;2,992876397;1,009619674;-0,002374534;1;;;;;
145;2,379281535;0,878887077;-0,206906155;1;;;;;
146;1,940599148;0,811820229;-0,353133617;1;;;;;
147;2,743258869;0,971592779;-0,085580377;1;;;;;
148;1,867951055;0,765827415;-0,377349648;1;;;;;
149;3,206081587;1,018494341;0,068693862;1;;;;;
150;5,456713368;1,639752815;0,818904456;1;;;;;
151;0,98634985;0,571349416;-0,671216717;0;;;;;
152;3,36316949;1,060825618;0,121056497;1;;;;;
153;3,420745129;1,132121599;0,140248376;1;;;;;
154;4,446073357;1,378496211;0,482024452;1;;;;;
155;1,639184941;0,678539328;-0,45360502;0;;;;;
156;2,870920476;0,919002599;-0,043026508;1;;;;;
157;3,211108484;0,999818276;0,070369495;1;;;;;
158;2,922969987;0,962997988;-0,025676671;1;;;;;
159;2,726061622;0,871867818;-0,091312793;1;;;;;
160;2,265420211;0,866058718;-0,24485993;1;;;;;
161;3,140280092;1,020861736;0,046760031;1;;;;;
162;4,922488364;1,375004298;0,640829455;1;;;;;
163;3,752366484;1,110658535;0,250788828;1;;;;;
164;3,264928706;1,017488821;0,088309569;1;;;;;
165;3,327912858;1,106256475;0,109304286;1;;;;;
166;7,350783082;2,090778371;1,450261027;0;;;;;
167;4,667088187;1,280056836;0,555696062;1;;;;;
168;3,256760045;0,997777481;0,085586682;1;;;;;
169;3,569626424;1,169249789;0,189875475;1;;;;;
170;2,989432679;0,974500632;-0,00352244;1;;;;;
171;2,270415229;0,827270876;-0,243194924;1;;;;;
172;3,391584264;1,029523606;0,130528088;1;;;;;
173;2,656141104;1,017293753;-0,114619632;1;;;;;
174;5,274222286;1,607780488;0,758074095;1;;;;;
175;1,928184665;0,738695793;-0,357271778;1;;;;;
176;1,853144033;0,710663242;-0,382285322;1;;;;;
177;3,733209006;1,202681835;0,244403002;1;;;;;
178;3,327208942;1,039860723;0,109069647;1;;;;;
179;2,745665945;0,940774191;-0,084778018;1;;;;;
180;2,709073435;1,010085143;-0,096975522;1;;;;;
181;2,180334262;0,805349124;-0,273221913;1;;;;;
182;2,178165068;0,765114403;-0,273944977;1;;;;;
183;2,084398249;0,904841501;-0,305200584;1;;;;;
184;2,691108437;0,836418184;-0,102963854;1;;;;;
185;4,584436605;1,307726541;0,528145535;1;;;;;
186;3,769466536;1,303839667;0,256488845;1;;;;;
187;3,342518966;0,993469657;0,114172989;1;;;;;
188;1,705742149;0,742738094;-0,431419284;1;;;;;
189;6,037836755;1,683590095;1,012612252;1;;;;;
190;3,001987939;0,980426806;0,000662646;1;;;;;
191;4,265106953;1,287104319;0,421702318;1;;;;;
192;3,484712237;1,14264179;0,161570746;1;;;;;
193;1,08501014;0,564875147;-0,638329953;0;;;;;
194;4,82018181;1,424937198;0,60672727;1;;;;;
195;2,969681935;0,993863313;-0,010106022;1;;;;;
196;2,523543146;0,862518734;-0,158818951;1;;;;;
197;4,697834678;1,346473592;0,565944893;1;;;;;
198;1,004180444;0,563051809;-0,665273185;0;;;;;
199;2,706347124;0,873474216;-0,097884292;1;;;;;
200;2,580899421;0,87624664;-0,139700193;1;;;;;
201;2,446516481;0,864056897;-0,184494506;1;;;;;
202;4,035363503;1,102603959;0,345121168;1;;;;;
203;1,969663906;0,736171097;-0,343445365;1;;;;;
204;2,570934801;0,871680123;-0,143021733;1;;;;;
205;2,140663625;0,775473984;-0,286445458;1;;;;;
206;1,883825433;0,783129442;-0,372058189;1;;;;;
207;3,07530049;1,015633005;0,025100163;1;;;;;
208;3,337006132;1,04729635;0,112335377;1;;;;;
209;2,861539657;1,010442637;-0,046153448;1;;;;;
210;3,857961696;1,156547125;0,285987232;1;;;;;
211;5,089957191;1,335656973;0,696652397;1;;;;;
212;3,486945019;1,146243129;0,162315006;1;;;;;
213;3,657174921;1,044985116;0,219058307;1;;;;;
214;3,062534817;1,017050471;0,020844939;1;;;;;
215;3,61771151;1,12931277;0,205903837;1;;;;;
216;3,202339208;1,058308558;0,067446403;1;;;;;
217;6,96495859;1,872311043;1,321652863;0;;;;;
218;2,37365183;0,925525436;-0,208782723;1;;;;;
219;2,20577884;0,776857512;-0,264740387;1;;;;;
220;3,639991999;1,155163041;0,213330666;1;;;;;
221;4,5562105;1,247265633;0,518736833;1;;;;;
222;4,498493484;1,290771682;0,499497828;1;;;;;
223;3,049902896;1,033408913;0,016634299;1;;;;;
224;4,152012333;1,168871325;0,384004111;1;;;;;
225;3,517689134;1,218581221;0,172563045;1;;;;;
226;4,786865548;1,317874141;0,595621849;1;;;;;
227;4,35296273;1,323156615;0,450987577;1;;;;;
228;2,192189766;0,803567283;-0,269270078;1;;;;;
229;1,942644096;0,834693805;-0,352451968;1;;;;;
230;2,910295187;0,975838375;-0,029901604;1;;;;;
231;3,542347105;1,060154234;0,180782368;1;;;;;
232;4,439628935;1,350766784;0,479876312;1;;;;;
233;3,61098559;1,260632541;0,203661863;1;;;;;
234;3,106484728;1,127349821;0,035494909;1;;;;;
235;3,428624131;0,999176449;0,14287471;1;;;;;
236;6,727274085;1,836295795;1,242424695;0;;;;;
237;5,039706113;1,424153282;0,679902038;1;;;;;
238;5,899733164;1,704448546;0,966577721;1;;;;;
239;3,185914615;1,061594156;0,061971538;1;;;;;
240;5,811491599;1,698720618;0,937163866;1;;;;;
241;2,460288027;0,787776669;-0,179903991;1;;;;;
242;3,884143054;1,223532365;0,294714351;1;;;;;
243;2,332263407;0,823187991;-0,222578864;1;;;;;
244;2,861179055;1,049404937;-0,046273648;1;;;;;
245;4,012688387;1,314085641;0,337562796;1;;;;;
246;1,806158396;0,673032046;-0,397947201;1;;;;;
247;4,449487645;1,353188511;0,483162548;1;;;;;
248;4,760960211;1,49957266;0,586986737;1;;;;;
249;3,225529107;0,985502621;0,075176369;1;;;;;
250;3,784398425;1,176548827;0,261466142;1;;;;;
251;2,294523396;0,831742833;-0,235158868;1;;;;;
252;2,687632267;0,950378667;-0,104122578;1;;;;;
253;2,809432884;0,913784484;-0,063522372;1;;;;;
254;2,624509984;0,822552065;-0,125163339;1;;;;;
255;1,99660618;0,760428822;-0,334464607;1;;;;;
256;3,756590918;1,148670987;0,252196973;1;;;;;
257;3,724028636;1,114037619;0,241342879;1;;;;;
258;3,449231214;1,084509419;0,149743738;1;;;;;
259;3,82489823;1,107077757;0,274966077;1;;;;;
260;4,542882305;1,304289726;0,514294102;1;;;;;
261;4,100820849;1,337860994;0,366940283;1;;;;;
262;2,861279837;0,930491421;-0,046240054;1;;;;;
263;4,506762809;1,412351748;0,50225427;1;;;;;
264;4,97157196;1,537080997;0,657190653;1;;;;;
265;3,627941827;1,15651942;0,209313942;1;;;;;
266;3,103464488;1,013012789;0,034488163;1;;;;;
267;2,730353983;0,866461664;-0,089882006;1;;;;;
268;3,668253966;1,269766699;0,222751322;1;;;;;
269;3,313974527;1,03032871;0,104658176;1;;;;;
270;2,952125676;1,029625693;-0,015958108;1;;;;;
271;4,901238651;1,432675522;0,633746217;1;;;;;
272;3,762074421;1,107268549;0,254024807;1;;;;;
273;4,665542029;1,362723251;0,555180676;1;;;;;
274;1,944601878;0,730221702;-0,351799374;1;;;;;
275;2,434988073;0,811712173;-0,188337309;1;;;;;
276;2,043750142;0,829261272;-0,318749953;1;;;;;
277;3,631920997;1,153170127;0,210640332;1;;;;;
278;2,366644798;0,886638768;-0,211118401;1;;;;;
279;4,037564295;1,181215383;0,345854765;1;;;;;
280;3,906347426;1,217259353;0,302115809;1;;;;;
281;2,327555449;0,825853367;-0,224148184;1;;;;;
282;5,86564979;1,650011834;0,955216597;1;;;;;
283;5,035898975;1,521566532;0,678632992;1;;;;;
284;1,915400312;0,752088264;-0,361533229;1;;;;;
285;3,379698613;1,065542884;0,126566204;1;;;;;
286;3,022897003;1,006479811;0,007632334;1;;;;;
287;2,039278141;0,725644697;-0,32024062;1;;;;;
288;4,048511145;1,063212247;0,349503715;1;;;;;
289;2,941805568;0,971934231;-0,019398144;1;;;;;
290;2,567111263;0,786695437;-0,144296246;1;;;;;
291;3,964143194;1,274106549;0,321381065;1;;;;;
292;2,559582743;0,945200181;-0,146805752;1;;;;;
293;2,930623248;1,040514709;-0,023125584;1;;;;;
294;2,751727596;0,952533161;-0,082757468;1;;;;;
295;2,594382846;0,909755632;-0,135205718;1;;;;;
296;2,552278361;0,908372165;-0,149240546;1;;;;;
297;2,607243477;0,871764494;-0,130918841;1;;;;;
298;4,188533995;1,218297103;0,396177998;1;;;;;
299;2,971820704;1,050458779;-0,009393099;1;;;;;
300;3,686002273;1,126574636;0,228667424;1;;;;;
301;3,855337275;1,236334408;0,285112425;1;;;;;
302;3,913375903;1,265487463;0,304458634;1;;;;;
303;2,41958448;0,870977946;-0,19347184;1;;;;;
304;2,896741963;0,925942703;-0,034419346;1;;;;;
305;2,866165189;0,971222646;-0,044611604;1;;;;;
306;3,580018075;1,109934135;0,193339358;1;;;;;
307;2,548080072;0,842464735;-0,150639976;1;;;;;
308;3,914860686;1,122433208;0,304953562;1;;;;;
309;2,769787086;0,908175149;-0,076737638;1;;;;;
310;2,594493009;0,820726814;-0,135168997;1;;;;;
311;1,75203052;0,712570592;-0,415989827;1;;;;;
312;2,64895859;0,874316648;-0,117013803;1;;;;;
313;2,977634734;0,988927414;-0,007455089;1;;;;;
314;2,542982811;0,823023479;-0,152339063;1;;;;;
315;3,247452251;0,967035134;0,082484084;1;;;;;
316;1,509226141;0,653658236;-0,49692462;0;;;;;
317;2,204739099;0,836174228;-0,265086967;1;;;;;
318;2,45804322;0,840783441;-0,18065226;1;;;;;
319;4,13678748;1,235089248;0,37892916;1;;;;;
320;2,914180108;1,096977762;-0,028606631;1;;;;;
321;8,075807328;2,293336696;1,691935776;0;;;;;
322;3,165402546;0,969347559;0,055134182;1;;;;;
323;2,693396805;1,009467781;-0,102201065;1;;;;;
324;4,232421975;1,169740857;0,410807325;1;;;;;
325;1,585727172;0,667080091;-0,471424276;0;;;;;
326;6,68114671;1,844768891;1,227048903;0;;;;;
327;2,199470984;0,83780741;-0,266843005;1;;;;;
328;3,470626915;1,204205555;0,156875638;1;;;;;
329;3,36456386;1,146461493;0,121521287;1;;;;;
330;2,586853271;0,893407217;-0,137715576;1;;;;;
331;3,484086058;1,224007281;0,161362019;1;;;;;
332;2,828758283;0,950045495;-0,057080572;1;;;;;
333;5,156562163;1,539503466;0,718854054;1;;;;;
334;3,626417571;1,053121444;0,208805857;1;;;;;
335;4,148669641;1,125066899;0,38288988;1;;;;;
336;4,819490924;1,375069167;0,606496975;1;;;;;
337;3,219247547;0,998020675;0,073082516;1;;;;;
338;3,877631913;1,233233107;0,292543971;1;;;;;
339;2,910732107;1,098920907;-0,029755964;1;;;;;
340;3,603302045;1,13633558;0,201100682;1;;;;;
341;3,774538412;1,21810048;0,258179471;1;;;;;
342;5,939767438;1,67941159;0,979922479;1;;;;;
343;3,388308773;1,091769661;0,129436258;1;;;;;
344;1,386431946;0,757543857;-0,537856018;0;;;;;
345;2,389457967;0,79509061;-0,203514011;1;;;;;
346;4,009467904;1,254591956;0,336489301;1;;;;;
347;2,979285742;0,964758229;-0,006904753;1;;;;;
348;3,433848522;1,063033673;0,144616174;1;;;;;
349;2,574645285;0,872977204;-0,141784905;1;;;;;
350;2,604324429;0,944738753;-0,131891857;1;;;;;
351;2,132695067;0,72626862;-0,289101644;1;;;;;
352;3,464729658;1,037077466;0,154909886;1;;;;;
353;1,931738639;0,756231659;-0,35608712;1;;;;;
354;3,757185468;1,219512455;0,252395156;1;;;;;
355;2,8990941;0,938795814;-0,0336353;1;;;;;
356;3,780411264;1,23110777;0,260137088;1;;;;;
357;3,878039507;1,188974092;0,292679836;1;;;;;
358;2,325172569;0,87312835;-0,224942477;1;;;;;
359;3,3878834;1,076838328;0,129294467;1;;;;;
360;2,171297959;0,821728279;-0,276234014;1;;;;;
361;3,633474445;1,137112289;0,211158148;1;;;;;
362;2,673819488;0,949180807;-0,108726837;1;;;;;
363;3,062185079;1,012160466;0,02072836;1;;;;;
364;2,904405811;1,003282585;-0,03186473;1;;;;;
365;5,020108232;1,42657005;0,673369411;1;;;;;
366;2,101453742;0,763324987;-0,299515419;1;;;;;
367;1,545431886;0,659776402;-0,484856038;0;;;;;
368;3,822644317;1,287312454;0,274214772;1;;;;;
369;3,198616767;1,124283733;0,066205589;1;;;;;
370;5,609446915;1,522904481;0,869815638;1;;;;;
371;4,286817631;1,29868347;0,42893921;1;;;;;
372;3,378666417;1,047745639;0,126222139;1;;;;;
373;2,147005442;0,810807198;-0,284331519;1;;;;;
374;1,967236482;0,794179078;-0,344254506;1;;;;;
375;4,219444156;1,391723312;0,406481385;1;;;;;
376;1,777703032;0,745370309;-0,407432323;1;;;;;
377;2,238851728;0,739195523;-0,253716091;1;;;;;
378;4,914185505;1,537670186;0,638061835;1;;;;;
379;4,52578962;1,396338487;0,50859654;1;;;;;
380;2,184142182;0,815228323;-0,271952606;1;;;;;
381;3,176634041;1,047838618;0,058878014;1;;;;;
382;3,06251129;0,934484119;0,020837097;1;;;;;
383;2,456443489;0,828939409;-0,181185504;1;;;;;
384;2,218862538;0,927856314;-0,260379154;1;;;;;
385;1,436201319;0,693888894;-0,521266227;0;;;;;
386;2,441719395;0,89122427;-0,186093535;1;;;;;
387;1,909314821;0,743967746;-0,363561726;1;;;;;
388;4,548614984;1,243259503;0,516204995;1;;;;;
389;3,30286764;1,064153167;0,10095588;1;;;;;
390;1,780842738;0,691018934;-0,406385754;1;;;;;
391;2,589711829;0,850984523;-0,136762724;1;;;;;
392;3,339811973;1,08200893;0,113270658;1;;;;;
393;3,307228299;0,978585218;0,102409433;1;;;;;
394;3,544498157;1,087539682;0,181499386;1;;;;;
395;1,584409658;0,698706888;-0,471863447;0;;;;;
396;2,305836151;1,012096138;-0,23138795;1;;;;;
397;3,478663576;1,165869354;0,159554525;1;;;;;
398;2,339451501;0,831544792;-0,220182833;1;;;;;
399;2,533462843;0,884357545;-0,155512386;1;;;;;
400;5,380112892;1,551115772;0,793370964;1;;;;;
401;4,65851824;1,338921728;0,552839413;1;;;;;
402;3,348592204;1,106135378;0,116197401;1;;;;;
403;2,384627126;0,829995571;-0,205124291;1;;;;;
404;4,307256605;1,226915325;0,435752202;1;;;;;
405;2,645121401;0,937573623;-0,118292866;1;;;;;
406;1,970161375;0,789927429;-0,343279542;1;;;;;
407;2,522460557;0,939816283;-0,159179814;1;;;;;
408;6,503956688;1,772283403;1,167985563;0;;;;;
409;2,145860304;0,867109328;-0,284713232;1;;;;;
410;2,88501772;0,927405178;-0,038327427;1;;;;;
411;2,893335747;0,954925032;-0,035554751;1;;;;;
412;2,116969547;0,787605211;-0,294343484;1;;;;;
413;3,069933517;1,026990562;0,023311172;1;;;;;
414;6,065363944;1,738969649;1,021787981;1;;;;;
415;3,17801092;1,138706203;0,059336973;1;;;;;
416;1,360088101;0,5974445;-0,5466373;0;;;;;
417;2,390510638;0,808268623;-0,203163121;1;;;;;
418;3,160176551;0,998477551;0,053392184;1;;;;;
419;1,706669956;0,708206565;-0,431110015;1;;;;;
420;3,000370944;0,993108013;0,000123648;1;;;;;
421;4,390421506;1,390479498;0,463473835;1;;;;;
422;3,93352773;1,108070411;0,31117591;1;;;;;
423;2,857468519;0,975565262;-0,047510494;1;;;;;
424;3,012579602;0,930925268;0,004193201;1;;;;;
425;3,480618931;1,150477377;0,16020631;1;;;;;
426;3,571766342;1,1653299;0,190588781;1;;;;;
427;4,408775676;1,267901667;0,469591892;1;;;;;
428;3,463908801;1,03840243;0,154636267;1;;;;;
429;2,184794093;0,855554796;-0,271735302;1;;;;;
430;2,240729948;0,857512925;-0,253090017;1;;;;;
431;3,512480024;1,095727652;0,170826675;1;;;;;
432;2,362003299;0,807095189;-0,212665567;1;;;;;
433;2,748136178;0,91151516;-0,083954607;1;;;;;
434;4,669145104;1,31244292;0,556381701;1;;;;;
435;2,705869389;0,920361035;-0,098043537;1;;;;;
436;1,869004232;0,73013963;-0,376998589;1;;;;;
437;3,030405139;0,905910921;0,010135046;1;;;;;
438;3,929734462;1,256120613;0,309911487;1;;;;;
439;2,514249078;0,840413477;-0,161916974;1;;;;;
440;3,642129726;1,159660535;0,214043242;1;;;;;
441;3,852014082;1,158715418;0,284004694;1;;;;;
442;3,207903976;1,213843937;0,069301325;1;;;;;
443;3,09698925;0,988071679;0,03232975;1;;;;;
444;4,84910185;1,40373129;0,616367283;1;;;;;
445;4,123192763;1,199436263;0,374397588;1;;;;;
446;2,009747893;0,700071934;-0,330084036;1;;;;;
447;3,334877726;1,131691982;0,111625909;1;;;;;
448;2,874501915;1,079764058;-0,041832695;1;;;;;
449;2,594532844;0,834122589;-0,135155719;1;;;;;
450;4,949732275;1,608355806;0,649910758;1;;;;;
451;2,748712497;0,983369873;-0,083762501;1;;;;;
452;1,724432497;0,70677953;-0,425189168;1;;;;;
453;2,793229953;0,951025418;-0,068923349;1;;;;;
454;2,845893295;1,012971487;-0,051368902;1;;;;;
455;2,81558337;0,956761981;-0,06147221;1;;;;;
456;3,909314747;1,148869457;0,303104916;1;;;;;
457;3,904517317;1,16241445;0,301505772;1;;;;;
458;1,863052824;0,669836472;-0,378982392;1;;;;;
459;3,622086564;1,171415987;0,207362188;1;;;;;
460;2,190326911;0,784432871;-0,26989103;1;;;;;
461;2,742455695;1,03823083;-0,085848102;1;;;;;
462;6,689159809;1,818764139;1,229719936;0;;;;;
463;1,537018724;0,710237949;-0,487660425;0;;;;;
464;3,746231315;1,124741052;0,248743772;1;;;;;
465;3,213834993;1,077926835;0,071278331;1;;;;;
466;2,775604882;0,853731448;-0,074798373;1;;;;;
467;5,345625104;1,600667357;0,781875035;1;;;;;
468;5,834124599;1,696833746;0,9447082;1;;;;;
469;2,509435746;0,924969104;-0,163521418;1;;;;;
470;1,943715961;0,772560788;-0,35209468;1;;;;;
471;4,045121262;1,18334834;0,348373754;1;;;;;
472;3,353283734;1,171217922;0,117761245;1;;;;;
473;3,117458199;0,972584069;0,039152733;1;;;;;
474;5,357430911;1,611911829;0,785810304;1;;;;;
475;3,649688332;1,166261902;0,216562777;1;;;;;
476;3,44349224;1,052803566;0,147830747;1;;;;;
477;3,539460681;1,226557259;0,179820227;1;;;;;
478;2,807791576;0,912441733;-0,064069475;1;;;;;
479;3,78755009;1,293140663;0,262516697;1;;;;;
480;3,516201115;1,164856028;0,172067038;1;;;;;
481;4,195512591;1,27020437;0,398504197;1;;;;;
482;5,309424619;1,426235547;0,769808206;1;;;;;
483;4,275943572;1,381343567;0,425314524;1;;;;;
484;1,556507048;0,641291226;-0,481164317;0;;;;;
485;3,484949702;1,133324331;0,161649901;1;;;;;
486;2,658942013;1,021746749;-0,113685996;1;;;;;
487;2,658716983;0,885141998;-0,113761006;1;;;;;
488;4,502856348;1,346851663;0,500952116;1;;;;;
489;2,756041091;0,913200001;-0,081319636;1;;;;;
490;2,769261644;0,963088666;-0,076912785;1;;;;;
491;3,533881768;1,08976176;0,177960589;1;;;;;
492;4,104536005;1,252433099;0,368178668;1;;;;;
493;2,631132266;0,911665995;-0,122955911;1;;;;;
494;3,602115497;1,150801337;0,200705166;1;;;;;
495;2,62236249;0,89317123;-0,12587917;1;;;;;
496;2,667790966;0,872212883;-0,110736345;1;;;;;
497;4,805904312;1,465195942;0,601968104;1;;;;;
498;3,573924511;1,172580427;0,19130817;1;;;;;
499;2,90036597;0,994258266;-0,033211343;1;;;;;
500;2,388370779;0,805332298;-0,203876407;1;;;;;
501;3,257611249;1,055104793;0,085870416;1;;;;;
502;3,74263046;1,161140898;0,247543487;1;;;;;
