"";"x"
"502";0,4652
"503";0,4944
"504";0,456
"505";0,4688
"506";0,4672
"507";0,4674
"508";0,4738
"509";0,4728
"510";0,4598
"511";0,485
"512";0,4582
"513";0,4716
"514";0,458
"515";0,4732
"516";0,4618
"517";0,4692
"518";0,4634
"519";0,4974
"520";0,4686
"521";0,4768
"522";0,4688
"523";0,4566
"524";0,4566
"525";0,467
"526";0,4698
"527";0,4806
"528";0,4822
"529";0,4692
"530";0,4652
"531";0,4806
"532";0,4584
"533";0,4632
"534";0,4702
"535";0,4686
"536";0,4728
"537";0,4634
"538";0,471
"539";0,4696
"540";0,4852
"541";0,4724
"542";0,4822
"543";0,4842
"544";0,477
"545";0,4716
"546";0,494
"547";0,4682
"548";0,4768
"549";0,4996
"550";0,4666
"551";0,4642
"552";0,4734
"553";0,4664
"554";0,4764
"555";0,4786
"556";0,4632
"557";0,467
"558";0,463
"559";0,4792
"560";0,478
"561";0,4514
"562";0,4776
"563";0,4506
"564";0,4842
"565";0,4844
"566";0,4676
"567";0,4638
"568";0,479
"569";0,4562
"570";0,4576
"571";0,464
"572";0,473
"573";0,4838
"574";0,4846
"575";0,4706
"576";0,447
"577";0,441
"578";0,4754
"579";0,4738
"580";0,471
"581";0,4742
"582";0,4868
"583";0,4728
"584";0,472
"585";0,4586
"586";0,4582
"587";0,4752
"588";0,4692
"589";0,4426
"590";0,459
"591";0,4674
"592";0,4804
"593";0,47
"594";0,4854
"595";0,4636
"596";0,481
"597";0,4684
"598";0,4704
"599";0,47
"600";0,4606
"601";0,4528
"602";0,4884
"603";0,4876
"604";0,4724
"605";0,4662
"606";0,4778
"607";0,4716
"608";0,4778
"609";0,4606
"610";0,4568
"611";0,4682
"612";0,4702
"613";0,4558
"614";0,4778
"615";0,4724
"616";0,4838
"617";0,4878
"618";0,4698
"619";0,4682
"620";0,4642
"621";0,4774
"622";0,4806
"623";0,4602
"624";0,4744
"625";0,48
"626";0,4768
"627";0,464
"628";0,4546
"629";0,4454
"630";0,4552
"631";0,4684
"632";0,459
"633";0,4844
"634";0,476
"635";0,4618
"636";0,4886
"637";0,466
"638";0,4604
"639";0,4648
"640";0,4796
"641";0,4712
"642";0,4736
"643";0,4722
"644";0,4802
"645";0,4706
"646";0,4442
"647";0,4792
"648";0,4546
"649";0,4798
"650";0,486
"651";0,456
"652";0,4566
"653";0,4562
"654";0,4406
"655";0,473
"656";0,4864
"657";0,4906
"658";0,4792
"659";0,467
"660";0,4616
"661";0,456
"662";0,4726
"663";0,4668
"664";0,472
"665";0,4738
"666";0,4896
"667";0,4674
"668";0,47
"669";0,4898
"670";0,4754
"671";0,4734
"672";0,4754
"673";0,4552
"674";0,4668
"675";0,4736
"676";0,4782
"677";0,4724
"678";0,481
"679";0,4678
"680";0,4804
"681";0,4532
"682";0,4804
"683";0,4682
"684";0,4798
"685";0,473
"686";0,471
"687";0,4746
"688";0,4674
"689";0,469
"690";0,489
"691";0,465
"692";0,4626
"693";0,4596
"694";0,4526
"695";0,4804
"696";0,4686
"697";0,4596
"698";0,466
"699";0,4558
"700";0,485
"701";0,472
"702";0,4814
"703";0,476
"704";0,4678
"705";0,4704
"706";0,4706
"707";0,4708
"708";0,4724
"709";0,458
"710";0,48
"711";0,4704
"712";0,4638
"713";0,4854
"714";0,4454
"715";0,481
"716";0,4676
"717";0,4934
"718";0,4816
"719";0,4598
"720";0,4534
"721";0,475
"722";0,4802
"723";0,4428
"724";0,4622
"725";0,474
"726";0,4568
"727";0,4804
"728";0,4524
"729";0,4688
"730";0,451
"731";0,452
"732";0,483
"733";0,4726
"734";0,4896
"735";0,45
"736";0,4778
"737";0,4922
"738";0,4566
"739";0,4786
"740";0,4786
"741";0,4814
"742";0,4606
"743";0,4696
"744";0,455
"745";0,468
"746";0,4542
"747";0,469
"748";0,4458
"749";0,4762
"750";0,4798
"751";0,4814
"752";0,467
"753";0,4694
"754";0,4582
"755";0,4618
"756";0,4744
"757";0,4918
"758";0,4672
"759";0,476
"760";0,4442
"761";0,4618
"762";0,465
"763";0,4632
"764";0,467
"765";0,4806
"766";0,4958
"767";0,4652
"768";0,4554
"769";0,463
"770";0,4698
"771";0,4708
"772";0,4592
"773";0,485
"774";0,4778
"775";0,4692
"776";0,479
"777";0,47
"778";0,4742
"779";0,4664
"780";0,4678
"781";0,4588
"782";0,4592
"783";0,475
"784";0,4618
"785";0,4822
"786";0,4618
"787";0,4652
"788";0,4696
"789";0,4722
"790";0,4786
"791";0,496
"792";0,4698
"793";0,4832
"794";0,4562
"795";0,4526
"796";0,4692
"797";0,4656
"798";0,4682
"799";0,4666
"800";0,4644
"801";0,4564
"802";0,4676
"803";0,4906
"804";0,4616
"805";0,4652
"806";0,4644
"807";0,4574
"808";0,4596
"809";0,4898
"810";0,4596
"811";0,4756
"812";0,4808
"813";0,4566
"814";0,481
"815";0,4488
"816";0,4582
"817";0,485
"818";0,4642
"819";0,476
"820";0,473
"821";0,4782
"822";0,459
"823";0,4874
"824";0,4802
"825";0,4564
"826";0,4848
"827";0,4602
"828";0,4668
"829";0,4702
"830";0,4618
"831";0,4772
"832";0,4792
"833";0,4498
"834";0,4604
"835";0,4666
"836";0,4788
"837";0,4694
"838";0,4978
"839";0,4848
"840";0,4734
"841";0,4744
"842";0,4746
"843";0,4654
"844";0,4668
"845";0,485
"846";0,4694
"847";0,4842
"848";0,468
"849";0,4636
"850";0,4768
"851";0,4636
"852";0,463
"853";0,47
"854";0,4638
"855";0,4724
"856";0,479
"857";0,4788
"858";0,4786
"859";0,4654
"860";0,4738
"861";0,4646
"862";0,47
"863";0,4746
"864";0,4606
"865";0,4868
"866";0,489
"867";0,475
"868";0,4468
"869";0,4724
"870";0,4866
"871";0,4678
"872";0,4784
"873";0,468
"874";0,477
"875";0,4622
"876";0,449
"877";0,4572
"878";0,4786
"879";0,471
"880";0,4674
"881";0,465
"882";0,4662
"883";0,4898
"884";0,4674
"885";0,451
"886";0,4696
"887";0,478
"888";0,4876
"889";0,4704
"890";0,4894
"891";0,4428
"892";0,4672
"893";0,459
"894";0,4692
"895";0,4736
"896";0,4544
"897";0,453
"898";0,459
"899";0,4696
"900";0,481
"901";0,4608
"902";0,462
"903";0,4534
"904";0,4876
"905";0,4518
"906";0,461
"907";0,4718
"908";0,475
"909";0,4614
"910";0,4598
"911";0,4526
"912";0,465
"913";0,4916
"914";0,4848
"915";0,472
"916";0,466
"917";0,466
"918";0,47
"919";0,4736
"920";0,4796
"921";0,4564
"922";0,482
"923";0,4936
"924";0,478
"925";0,4634
"926";0,4696
"927";0,4558
"928";0,4902
"929";0,4852
"930";0,47
"931";0,475
"932";0,4564
"933";0,4812
"934";0,4642
"935";0,4758
"936";0,4688
"937";0,4732
"938";0,4664
"939";0,4564
"940";0,478
"941";0,4566
"942";0,4748
"943";0,4484
"944";0,4954
"945";0,4762
"946";0,4614
"947";0,4646
"948";0,476
"949";0,4542
"950";0,4936
"951";0,4726
"952";0,462
"953";0,4588
"954";0,4686
"955";0,476
"956";0,4976
"957";0,4852
"958";0,4698
"959";0,4592
"960";0,466
"961";0,4724
"962";0,458
"963";0,4598
"964";0,4788
"965";0,4784
"966";0,4692
"967";0,4804
"968";0,4798
"969";0,4806
"970";0,4658
"971";0,4762
"972";0,4714
"973";0,4848
"974";0,4666
"975";0,4582
"976";0,475
"977";0,4898
"978";0,455
"979";0,4612
"980";0,4638
"981";0,4642
"982";0,464
"983";0,487
"984";0,4882
"985";0,4658
"986";0,4616
"987";0,4662
"988";0,4716
"989";0,4496
"990";0,473
"991";0,4806
"992";0,4734
"993";0,4644
"994";0,4488
"995";0,4862
"996";0,4762
"997";0,4604
"998";0,4574
"999";0,4584
"1000";0,4568
