;mean;se;bias;cp;mean;se;bias;cp;mean;se;bias;cp;;mean;sd;bias;cp;mean;sd;bias;cp;mean;sd;bias;cp
1;0,478482296;0,108611126;-0,202529507;1;0,204022857;0,084273675;0,020114284;1;0,492307356;0,148128073;0,23076839;1;;0,598181332;0,116241126;-0,003031113;0,944;0,206557838;0,091733239;0,032789192;0,942;0,389012628;0,152682266;-0,027468429;0,95
2;0,615752901;0,116266134;0,026254836;1;0,169981661;0,089787402;-0,150091696;1;0,594068715;0,157590838;0,485171787;1;;;;;;;;;;;;;
3;0,563859386;0,112290888;-0,060234356;1;0,136148766;0,084568351;-0,319256168;1;0,389262144;0,150478572;-0,026844639;1;;;;;;;;;;;;;
4;0,597479405;0,113795925;-0,004200991;1;0,210005057;0,091687078;0,050025286;1;0,572158896;0,155763254;0,43039724;1;;;;;;;;;;;;;
5;0,53096848;0,113920332;-0,115052533;1;0,203520215;0,086800811;0,017601074;1;0,391684919;0,150029047;-0,020787702;1;;;;;;;;;;;;;
6;0,542554007;0,118539315;-0,095743321;1;0,208667257;0,088198384;0,043336287;1;0,41463624;0,159595288;0,0365906;1;;;;;;;;;;;;;
7;0,516414064;0,111773949;-0,139309893;1;0,23602854;0,086250758;0,180142701;1;0,378183444;0,143244821;-0,05454139;1;;;;;;;;;;;;;
8;0,759185067;0,121192181;0,265308445;1;0,30891799;0,093195726;0,544589952;1;0,033034217;0,155068062;-0,917414456;0;;;;;;;;;;;;;
9;0,559179771;0,115249927;-0,068033716;1;0,135041683;0,091043775;-0,324791585;1;0,519014329;0,155685114;0,297535822;1;;;;;;;;;;;;;
10;0,664741544;0,113263745;0,107902573;1;0,092669222;0,088946816;-0,536653888;1;0,356026155;0,151878655;-0,109934613;1;;;;;;;;;;;;;
11;0,589392745;0,120291562;-0,017678759;1;0,20968077;0,095341499;0,048403852;1;0,373023751;0,162444314;-0,067440623;1;;;;;;;;;;;;;
12;0,695225307;0,115781211;0,158708845;1;0,27320811;0,089619327;0,36604055;1;0,253228578;0,150745719;-0,366928554;1;;;;;;;;;;;;;
13;0,444417286;0,114632692;-0,259304524;1;0,043603314;0,089366149;-0,781983432;1;0,664404792;0,151211518;0,66101198;1;;;;;;;;;;;;;
14;0,598991004;0,119524321;-0,001681661;1;0,331952504;0,092529771;0,659762519;1;0,543253618;0,155850171;0,358134044;1;;;;;;;;;;;;;
15;0,626981875;0,115357091;0,044969792;1;0,222020116;0,088308777;0,110100579;1;0,374163797;0,146406843;-0,064590507;1;;;;;;;;;;;;;
16;0,565215193;0,115264062;-0,057974679;1;0,150112596;0,088796199;-0,249437019;1;0,318069215;0,151674552;-0,204826963;1;;;;;;;;;;;;;
17;0,741173428;0,115200077;0,235289047;1;0,176774465;0,088240617;-0,116127673;1;0,094915538;0,149702786;-0,762711155;0;;;;;;;;;;;;;
18;0,682412379;0,118638554;0,137353966;1;0,263739537;0,090873373;0,318697686;1;0,210205143;0,155526727;-0,474487142;1;;;;;;;;;;;;;
19;0,659257936;0,112400782;0,098763226;1;0,131682987;0,086958673;-0,341585066;1;0,148659056;0,146065253;-0,628352359;1;;;;;;;;;;;;;
20;0,497352433;0,117445495;-0,171079278;1;0,259855591;0,090108875;0,299277953;1;0,435517079;0,151161191;0,088792697;1;;;;;;;;;;;;;
21;0,575033802;0,120457273;-0,041610331;1;0,284993528;0,093019403;0,424967639;1;0,390021207;0,155621373;-0,024946982;1;;;;;;;;;;;;;
22;0,563239757;0,123691276;-0,061267071;1;0,168696451;0,090610752;-0,156517746;1;0,397694834;0,161324563;-0,005762914;1;;;;;;;;;;;;;
23;0,725487272;0,113837257;0,209145454;1;0,328732065;0,08781516;0,643660326;1;0,319717809;0,151098458;-0,200705477;1;;;;;;;;;;;;;
24;0,652962361;0,11598405;0,088270601;1;0,202001131;0,089905061;0,010005655;1;0,049597099;0,144886689;-0,876007254;0;;;;;;;;;;;;;
25;0,225951128;0,102169985;-0,623414787;0;0,307758703;0,079448609;0,538793513;1;0,554071441;0,137357627;0,385178603;1;;;;;;;;;;;;;
26;0,563314933;0,11333655;-0,061141778;1;0,139042987;0,086921997;-0,304785063;1;0,402114602;0,149287306;0,005286505;1;;;;;;;;;;;;;
27;0,749393019;0,124950963;0,248988365;1;0,251710561;0,094634915;0,258552804;1;0,272735098;0,165106686;-0,318162256;1;;;;;;;;;;;;;
28;0,50977671;0,110102239;-0,150372149;1;0,152718552;0,086247588;-0,236407242;1;0,509174425;0,152752308;0,272936062;1;;;;;;;;;;;;;
29;0,537185566;0,111558126;-0,104690723;1;0,179924962;0,088568128;-0,10037519;1;0,467342258;0,157644671;0,168355646;1;;;;;;;;;;;;;
30;0,55637182;0,114491563;-0,072713633;1;0,280615834;0,089952364;0,40307917;1;0,439912431;0,15494789;0,099781076;1;;;;;;;;;;;;;
31;0,493383825;0,105082123;-0,177693625;1;0,217683044;0,083167659;0,088415219;1;0,480428296;0,13685997;0,201070741;1;;;;;;;;;;;;;
32;0,647697066;0,1246309;0,079495111;1;0,123845984;0,093124751;-0,380770082;1;0,286312536;0,160606123;-0,284218659;1;;;;;;;;;;;;;
33;0,683669992;0,116312407;0,139449987;1;0,246161838;0,088884531;0,23080919;1;0,168849176;0,153426222;-0,577877059;1;;;;;;;;;;;;;
34;0,75797491;0,118032716;0,263291516;1;0,185083024;0,092800208;-0,074584879;1;0,146300064;0,154553434;-0,63424984;1;;;;;;;;;;;;;
35;0,422782502;0,10856555;-0,295362497;1;0,194420674;0,085543455;-0,027896628;1;0,582367952;0,146344751;0,455919879;1;;;;;;;;;;;;;
36;0,761464655;0,114834677;0,269107759;1;0,180085411;0,085482906;-0,099572946;1;0,017930076;0,150877165;-0,95517481;0;;;;;;;;;;;;;
37;0,582299525;0,113373989;-0,029500792;1;0,105984146;0,08219382;-0,470079269;1;0,279064229;0,152708319;-0,302339429;1;;;;;;;;;;;;;
38;0,45408534;0,110740048;-0,2431911;1;0,156844318;0,08841039;-0,215778412;1;0,496650131;0,142747225;0,241625326;1;;;;;;;;;;;;;
39;0,734673526;0,115156803;0,224455877;1;0,074122016;0,087529358;-0,629389921;1;0,180592101;0,150868034;-0,548519748;1;;;;;;;;;;;;;
40;0,540889292;0,109316745;-0,098517847;1;0,078362613;0,086277677;-0,608186936;1;0,542735241;0,14894219;0,356838103;1;;;;;;;;;;;;;
41;0,551454319;0,125040507;-0,080909469;1;0,210322677;0,092839935;0,051613386;1;0,506698486;0,161727455;0,266746215;1;;;;;;;;;;;;;
42;0,814684278;0,116687143;0,35780713;1;0,176728425;0,090460087;-0,116357875;1;0,138019052;0,158452348;-0,65495237;1;;;;;;;;;;;;;
43;0,698003821;0,121560383;0,163339702;1;0,090058578;0,093993785;-0,549707112;1;0,529030303;0,162600565;0,322575758;1;;;;;;;;;;;;;
44;0,868656664;0,120717193;0,447761106;0;0,034816206;0,091424539;-0,825918972;1;0,137118281;0,157634614;-0,657204297;1;;;;;;;;;;;;;
45;0,71012904;0,116829011;0,1835484;1;0,282895465;0,088823713;0,414477325;1;0,228421552;0,146618017;-0,42894612;1;;;;;;;;;;;;;
46;0,540262633;0,112212346;-0,099562278;1;0,365739457;0,088711652;0,828697283;1;0,346055755;0,1508659;-0,134860611;1;;;;;;;;;;;;;
47;0,466194148;0,105949388;-0,223009754;1;0,100902341;0,083645652;-0,495488294;1;0,555794416;0,147970159;0,389486041;1;;;;;;;;;;;;;
48;0,731531316;0,121158392;0,21921886;1;0,101801562;0,09202248;-0,490992192;1;0,316510104;0,164193159;-0,208724739;1;;;;;;;;;;;;;
49;0,602819794;0,117108854;0,004699657;1;0,159457809;0,090999764;-0,202710955;1;0,524529517;0,153126266;0,311323793;1;;;;;;;;;;;;;
50;0,458353131;0,114834446;-0,236078115;1;0,149282446;0,088965698;-0,253587768;1;0,697512419;0,159182624;0,743781047;1;;;;;;;;;;;;;
51;0,562198678;0,121658801;-0,063002204;1;0,187065687;0,093501912;-0,064671566;1;0,374821884;0,161636329;-0,062945291;1;;;;;;;;;;;;;
52;0,645951022;0,112979297;0,076585036;1;0,185441386;0,086704321;-0,072793072;1;0,343194522;0,150933672;-0,142013695;1;;;;;;;;;;;;;
53;0,480652881;0,109583492;-0,198911866;1;0,194083981;0,085386504;-0,029580096;1;0,469870193;0,14592985;0,174675483;1;;;;;;;;;;;;;
54;0,460335195;0,108042058;-0,232774675;1;0,233298528;0,083939265;0,166492641;1;0,561036029;0,142987504;0,402590073;1;;;;;;;;;;;;;
55;0,54690516;0,128185111;-0,088491399;1;0,256363692;0,095138873;0,281818458;1;0,434289857;0,170929198;0,085724643;1;;;;;;;;;;;;;
56;0,555908857;0,119419016;-0,073485239;1;0,161490842;0,09050538;-0,192545792;1;0,455610305;0,15838893;0,139025762;1;;;;;;;;;;;;;
57;0,602332047;0,120400514;0,003886744;1;0,219058102;0,092834219;0,09529051;1;0,619049555;0,164390609;0,547623887;1;;;;;;;;;;;;;
58;0,716973946;0,121282101;0,194956577;1;0,131294716;0,091914977;-0,343526422;1;0,381001087;0,162285574;-0,047497283;1;;;;;;;;;;;;;
59;0,68160324;0,116185536;0,136005399;1;0,175274194;0,087485108;-0,123629028;1;0,086810496;0,145186214;-0,782973761;0;;;;;;;;;;;;;
60;0,620226321;0,119594505;0,033710534;1;0,392954853;0,0943463;0,964774264;0;0,324838588;0,160470405;-0,187903529;1;;;;;;;;;;;;;
61;0,501139265;0,110976803;-0,164767891;1;0,32759602;0,084547528;0,637980098;1;0,32921479;0,14417959;-0,176963024;1;;;;;;;;;;;;;
62;0,501371531;0,115082624;-0,164380781;1;0,290356855;0,09112601;0,451784275;1;0,552942264;0,153509373;0,38235566;1;;;;;;;;;;;;;
63;0,792821752;0,117173122;0,321369586;1;0,165852149;0,091058925;-0,170739254;1;0,030904485;0,158195314;-0,922738788;0;;;;;;;;;;;;;
64;0,527992393;0,114622262;-0,120012679;1;0,1553035;0,086552496;-0,223482502;1;0,501476733;0,148033907;0,253691831;1;;;;;;;;;;;;;
65;0,766113861;0,120042106;0,276856436;1;0,159712524;0,090460735;-0,201437379;1;0,193457022;0,154273147;-0,516357445;1;;;;;;;;;;;;;
66;0,608597057;0,11230994;0,014328429;1;0,078797607;0,08492572;-0,606011966;1;0,452847027;0,143976678;0,132117566;1;;;;;;;;;;;;;
67;0,916682339;0,128620067;0,527803898;0;0,12870847;0,099607082;-0,356457651;1;0,164956577;0,181781345;-0,587608558;1;;;;;;;;;;;;;
68;0,665124264;0,11817924;0,10854044;1;0,108928554;0,090180891;-0,455357228;1;0,301294075;0,150719014;-0,246764813;1;;;;;;;;;;;;;
69;0,728586274;0,125205586;0,214310457;1;0,171385646;0,092963965;-0,143071768;1;0,452253733;0,169591705;0,130634332;1;;;;;;;;;;;;;
70;0,566357648;0,117795258;-0,056070587;1;0,165073214;0,090881634;-0,174633931;1;0,506938065;0,156992791;0,267345163;1;;;;;;;;;;;;;
