;mean;se;bias;cp;;;;;;;;;;mean;sd;bias;cp
157;0,564101719;0,343358303;0,128203438;1;;;;;;;;;;;;;
158;0,680387432;0,437098925;0,360774864;1;;;;;;;;;;;;;
159;0,988236698;0,756750552;0,976473395;1;;;;;;;;;;;;;
160;0,657772311;0,549456551;0,315544623;1;;;;;;;;;;;;;
161;0,20136545;0,140520553;-0,5972691;0;;;;;;;;;;;;;
162;0,265643275;0,160039403;-0,46871345;1;;;;;;;;;;;;;
163;0,691783068;0,353809452;0,383566137;1;;;;;;;;;;;;;
164;0,217334034;0,163186314;-0,565331932;1;;;;;;;;;;;;;
165;0,389797326;0,384679502;-0,220405349;1;;;;;;;;;;;;;
166;0,250556207;0,186916291;-0,498887585;1;;;;;;;;;;;;;
167;0,378555596;0,402389692;-0,242888809;1;;;;;;;;;;;;;
168;0,854535836;0,537397131;0,709071672;1;;;;;;;;;;;;;
169;0,753837084;0,319155246;0,507674168;1;;;;;;;;;;;;;
170;0,227381083;0,148882104;-0,545237835;1;;;;;;;;;;;;;
171;0,481474264;0,355188786;-0,037051472;1;;;;;;;;;;;;;
172;0,653857037;0,353023818;0,307714075;1;;;;;;;;;;;;;
173;0,378777626;0,261676453;-0,242444749;1;;;;;;;;;;;;;
174;0,635231541;0,37378999;0,270463082;1;;;;;;;;;;;;;
175;0,232887509;0,207995911;-0,534224982;1;;;;;;;;;;;;;
176;0,498939192;0,29937045;-0,002121615;1;;;;;;;;;;;;;
177;0,379587114;0,196608067;-0,240825773;1;;;;;;;;;;;;;
178;0,288608847;0,225826731;-0,422782306;1;;;;;;;;;;;;;
179;0,538419336;0,346284231;0,076838673;1;;;;;;;;;;;;;
180;0,38592265;0,351317925;-0,2281547;1;;;;;;;;;;;;;
181;0,452896731;0,291438936;-0,094206537;1;;;;;;;;;;;;;
182;0,17008777;0,125271002;-0,65982446;0;;;;;;;;;;;;;
183;0,427370851;0,291801236;-0,145258297;1;;;;;;;;;;;;;
184;1,243989184;1,014040856;1,487978367;1;;;;;;;;;;;;;
185;0,247114318;0,169723365;-0,505771364;1;;;;;;;;;;;;;
186;0,9826902;0,637105813;0,9653804;1;;;;;;;;;;;;;
187;0,185247987;0,161240089;-0,629504027;1;;;;;;;;;;;;;
188;0,640447218;0,460872016;0,280894436;1;;;;;;;;;;;;;
189;0,392524836;0,23406203;-0,214950329;1;;;;;;;;;;;;;
190;0,531581011;0,313306229;0,063162023;1;;;;;;;;;;;;;
191;0,06546478;0,065040939;-0,86907044;0;;;;;;;;;;;;;
192;0,913462734;0,591393475;0,826925469;1;;;;;;;;;;;;;
193;0,269202857;0,16318385;-0,461594285;1;;;;;;;;;;;;;
194;0,287373796;0,18795902;-0,425252408;1;;;;;;;;;;;;;
195;0,554964025;0,359949097;0,109928051;1;;;;;;;;;;;;;
196;0,770716374;0,506858921;0,541432748;1;;;;;;;;;;;;;
197;0,233451936;0,152178677;-0,533096127;1;;;;;;;;;;;;;
198;0,229289165;0,182679334;-0,541421669;1;;;;;;;;;;;;;
199;0,862222109;0,595493542;0,724444218;1;;;;;;;;;;;;;
200;0,173137095;0,10356709;-0,653725811;0;;;;;;;;;;;;;
201;0,417929776;0,234328079;-0,164140449;1;;;;;;;;;;;;;
202;0,277918457;0,188465311;-0,444163085;1;;;;;;;;;;;;;
203;0,450394161;0,302280094;-0,099211678;1;;;;;;;;;;;;;
204;0,390348948;0,211512464;-0,219302103;1;;;;;;;;;;;;;
205;0,453447783;0,270712943;-0,093104435;1;;;;;;;;;;;;;
206;0,241071701;0,146791154;-0,517856597;1;;;;;;;;;;;;;
207;0,408176408;0,220263785;-0,183647185;1;;;;;;;;;;;;;
208;0,287077092;0,180912053;-0,425845816;1;;;;;;;;;;;;;
209;0,479684626;0,250177871;-0,040630748;1;;;;;;;;;;;;;
210;0,306414984;0,203086219;-0,387170031;1;;;;;;;;;;;;;
211;0,274755806;0,168638413;-0,450488389;1;;;;;;;;;;;;;
212;0,310666398;0,224586125;-0,378667203;1;;;;;;;;;;;;;
213;0,48667625;0,37068609;-0,026647499;1;;;;;;;;;;;;;
214;0,28716435;0,178532389;-0,4256713;1;;;;;;;;;;;;;
215;0,55741373;0,33548036;0,114827461;1;;;;;;;;;;;;;
216;0,307095971;0,19082729;-0,385808059;1;;;;;;;;;;;;;
217;0,770103572;0,402539941;0,540207144;1;;;;;;;;;;;;;
218;0,658505079;0,501055859;0,317010157;1;;;;;;;;;;;;;
219;0,102156321;0,109700372;-0,795687359;0;;;;;;;;;;;;;
220;0,138323091;0,116132417;-0,723353818;0;;;;;;;;;;;;;
221;0,180109047;0,110054252;-0,639781906;0;;;;;;;;;;;;;
222;0,375134208;0,296476447;-0,249731585;1;;;;;;;;;;;;;
223;0,398023304;0,279529337;-0,203953392;1;;;;;;;;;;;;;
224;0,610321359;0,39553441;0,220642717;1;;;;;;;;;;;;;
225;0,334993991;0,214840681;-0,330012018;1;;;;;;;;;;;;;
226;0,231806992;0,169361918;-0,536386016;1;;;;;;;;;;;;;
227;0,005666183;0,003567211;-0,988667634;0;;;;;;;;;;;;;
228;0,751556703;0,465090245;0,503113405;1;;;;;;;;;;;;;
229;0,363478263;0,225273626;-0,273043474;1;;;;;;;;;;;;;
230;0,677462733;0,391560387;0,354925466;1;;;;;;;;;;;;;
231;0,317028856;0,259202245;-0,365942288;1;;;;;;;;;;;;;
232;0,089657955;0,092545364;-0,82068409;0;;;;;;;;;;;;;
233;0,711201647;0,408178556;0,422403294;1;;;;;;;;;;;;;
234;0,256298944;0,130425171;-0,487402111;1;;;;;;;;;;;;;
235;0,228133389;0,212104965;-0,543733222;1;;;;;;;;;;;;;
236;0,288418181;0,17228283;-0,423163638;1;;;;;;;;;;;;;
237;0,136591817;0,094853261;-0,726816367;0;;;;;;;;;;;;;
238;0,196765903;0,133415776;-0,606468193;0;;;;;;;;;;;;;
239;0,540817391;0,298124025;0,081634783;1;;;;;;;;;;;;;
240;0,762824061;0,504244092;0,525648121;1;;;;;;;;;;;;;
241;0,949485252;0,786925586;0,898970505;1;;;;;;;;;;;;;
242;0,172189962;0,143956647;-0,655620075;0;;;;;;;;;;;;;
243;0,103417575;0,089171131;-0,793164849;0;;;;;;;;;;;;;
244;0,200260185;0,119971774;-0,599479629;0;;;;;;;;;;;;;
245;0,433588674;0,297115486;-0,132822652;1;;;;;;;;;;;;;
246;0,268779126;0,228210678;-0,462441749;1;;;;;;;;;;;;;
247;0,499793118;0,309012892;-0,000413765;1;;;;;;;;;;;;;
248;0,647499322;0,437273334;0,294998643;1;;;;;;;;;;;;;
249;0,474529466;0,244496993;-0,050941068;1;;;;;;;;;;;;;
250;0,049950032;0,047471014;-0,900099935;0;;;;;;;;;;;;;
251;0,265202677;0,173911117;-0,469594645;1;;;;;;;;;;;;;
252;0,379991421;0,21240102;-0,240017158;1;;;;;;;;;;;;;
253;1,29287334;0,630562477;1,58574668;1;;;;;;;;;;;;;
254;0,177362176;0,125354088;-0,645275649;0;;;;;;;;;;;;;
255;0,600228351;0,320246341;0,200456702;1;;;;;;;;;;;;;
256;1,312342556;1,123928053;1,624685113;1;;;;;;;;;;;;;
257;0,568874561;0,400369051;0,137749122;1;;;;;;;;;;;;;
258;1,760261227;1,297816987;2,520522454;1;;;;;;;;;;;;;
259;0,226651044;0,169287573;-0,546697912;1;;;;;;;;;;;;;
260;0,555247019;0,382896144;0,110494037;1;;;;;;;;;;;;;
261;0,994975658;0,580003236;0,989951315;1;;;;;;;;;;;;;
262;0,164342446;0,172357879;-0,671315107;1;;;;;;;;;;;;;
263;0,346926666;0,218875481;-0,306146667;1;;;;;;;;;;;;;
264;0,677489822;0,342240818;0,354979643;1;;;;;;;;;;;;;
265;0,059653566;0,056161445;-0,880692867;0;;;;;;;;;;;;;
266;0,065317477;0,066034882;-0,869365046;0;;;;;;;;;;;;;
267;0,189658614;0,121084793;-0,620682772;0;;;;;;;;;;;;;
268;0,405658399;0,263830984;-0,188683201;1;;;;;;;;;;;;;
269;0,90973323;0,451669334;0,819466459;1;;;;;;;;;;;;;
270;0,442553229;0,23706217;-0,114893542;1;;;;;;;;;;;;;
271;0,413494177;0,286998338;-0,173011646;1;;;;;;;;;;;;;
272;0,32422687;0,230039428;-0,35154626;1;;;;;;;;;;;;;
273;0,173041003;0,129362937;-0,653917995;0;;;;;;;;;;;;;
274;0,179342297;0,130349966;-0,641315405;0;;;;;;;;;;;;;
275;0,287048493;0,226007094;-0,425903013;1;;;;;;;;;;;;;
276;0,310954148;0,211381111;-0,378091704;1;;;;;;;;;;;;;
277;0,141593783;0,086401607;-0,716812435;0;;;;;;;;;;;;;
278;0,511238121;0,246296512;0,022476241;1;;;;;;;;;;;;;
279;0,577832373;0,340745836;0,155664746;1;;;;;;;;;;;;;
280;0,205901726;0,152312325;-0,588196547;1;;;;;;;;;;;;;
281;1,570641417;0,792138948;2,141282834;1;;;;;;;;;;;;;
282;0,327149395;0,261823143;-0,345701209;1;;;;;;;;;;;;;
283;0,341222679;0,238391404;-0,317554642;1;;;;;;;;;;;;;
284;0,960660969;0,593182865;0,921321937;1;;;;;;;;;;;;;
285;0,259897278;0,133619689;-0,480205443;1;;;;;;;;;;;;;
286;0,16141452;0,132353501;-0,67717096;0;;;;;;;;;;;;;
287;0,435328774;0,312568034;-0,129342452;1;;;;;;;;;;;;;
288;0,782084668;0,452931598;0,564169335;1;;;;;;;;;;;;;
289;0,729679615;0,488485962;0,459359229;1;;;;;;;;;;;;;
290;0,53712189;0,258037335;0,074243781;1;;;;;;;;;;;;;
291;0,202467801;0,155701425;-0,595064398;1;;;;;;;;;;;;;
292;0,022082267;0,027381563;-0,955835465;0;;;;;;;;;;;;;
293;0,448093332;0,216231319;-0,103813336;1;;;;;;;;;;;;;
294;0,149853467;0,10692913;-0,700293066;0;;;;;;;;;;;;;
295;1,312852001;0,803610814;1,625704002;1;;;;;;;;;;;;;
296;0,696367322;0,380828254;0,392734644;1;;;;;;;;;;;;;
297;0,083871782;0,082983182;-0,832256436;0;;;;;;;;;;;;;
298;0,48876177;0,353336934;-0,02247646;1;;;;;;;;;;;;;
299;0,546942455;0,295962215;0,09388491;1;;;;;;;;;;;;;
300;0,405476365;0,339676239;-0,189047269;1;;;;;;;;;;;;;
301;0,681554836;0,444217574;0,363109672;1;;;;;;;;;;;;;
302;0,453893366;0,388638386;-0,092213268;1;;;;;;;;;;;;;
303;0,309489081;0,178766927;-0,381021838;1;;;;;;;;;;;;;
304;0,170147051;0,128007828;-0,659705898;0;;;;;;;;;;;;;
305;1,147474578;0,648600865;1,294949157;1;;;;;;;;;;;;;
306;0,700195972;0,447263858;0,400391943;1;;;;;;;;;;;;;
307;0,626619853;0,335952814;0,253239706;1;;;;;;;;;;;;;
308;0,403931242;0,230249353;-0,192137515;1;;;;;;;;;;;;;
309;0,133203952;0,099001757;-0,733592096;0;;;;;;;;;;;;;
310;0,539352277;0,36130279;0,078704555;1;;;;;;;;;;;;;
311;1,054770307;0,559455276;1,109540614;1;;;;;;;;;;;;;
312;0,32457592;0,199325563;-0,350848161;1;;;;;;;;;;;;;
313;2,348153986;1,649716754;3,696307972;1;;;;;;;;;;;;;
314;0,295169733;0,229446561;-0,409660534;1;;;;;;;;;;;;;
315;0,558313528;0,325952652;0,116627057;1;;;;;;;;;;;;;
316;0,433685778;0,371033158;-0,132628443;1;;;;;;;;;;;;;
317;0,33965493;0,228998748;-0,320690141;1;;;;;;;;;;;;;
318;0,357414971;0,231083696;-0,285170058;1;;;;;;;;;;;;;
319;0,564467529;0,343945299;0,128935059;1;;;;;;;;;;;;;
320;0,282969828;0,196772124;-0,434060344;1;;;;;;;;;;;;;
321;0,192505463;0,142875354;-0,614989074;0;;;;;;;;;;;;;
322;0,29503801;0,196676256;-0,409923979;1;;;;;;;;;;;;;
323;0,851440481;0,550047944;0,702880963;1;;;;;;;;;;;;;
324;0,243210712;0,169745345;-0,513578576;1;;;;;;;;;;;;;
325;0,250390167;0,168146913;-0,499219666;1;;;;;;;;;;;;;
326;1,292526511;0,758033268;1,585053021;1;;;;;;;;;;;;;
327;0,289156447;0,205956951;-0,421687105;1;;;;;;;;;;;;;
328;0,53458091;0,369928497;0,06916182;1;;;;;;;;;;;;;
329;0,100545965;0,110075436;-0,798908069;0;;;;;;;;;;;;;
330;0,430157234;0,222990349;-0,139685533;1;;;;;;;;;;;;;
331;0,431204128;0,321268323;-0,137591743;1;;;;;;;;;;;;;
332;0,06209817;0,066710833;-0,875803659;0;;;;;;;;;;;;;
333;0,684723395;0,350755237;0,36944679;1;;;;;;;;;;;;;
334;0,313365284;0,192990994;-0,373269432;1;;;;;;;;;;;;;
335;0,338481548;0,20000727;-0,323036905;1;;;;;;;;;;;;;
336;0,339386188;0,235218647;-0,321227624;1;;;;;;;;;;;;;
337;0,430771531;0,255168295;-0,138456939;1;;;;;;;;;;;;;
338;0,437472386;0,238769338;-0,125055229;1;;;;;;;;;;;;;
339;1,11761917;0,671320518;1,235238339;1;;;;;;;;;;;;;
340;0,455155736;0,319845589;-0,089688528;1;;;;;;;;;;;;;
341;0,410174253;0,261599422;-0,179651493;1;;;;;;;;;;;;;
342;0,852045385;0,56139836;0,70409077;1;;;;;;;;;;;;;
343;0,529421326;0,270170157;0,058842652;1;;;;;;;;;;;;;
344;0,931683827;0,583207092;0,863367655;1;;;;;;;;;;;;;
345;0,461635223;0,29321619;-0,076729554;1;;;;;;;;;;;;;
346;0,294057741;0,175123123;-0,411884519;1;;;;;;;;;;;;;
347;0,361445239;0,31274108;-0,277109521;1;;;;;;;;;;;;;
348;0,363382913;0,258474111;-0,273234174;1;;;;;;;;;;;;;
349;0,157329239;0,104194658;-0,685341522;0;;;;;;;;;;;;;
350;0,821015114;0,515930677;0,642030228;1;;;;;;;;;;;;;
351;0,264461159;0,210328566;-0,471077682;1;;;;;;;;;;;;;
352;0,503868997;0,37947779;0,007737993;1;;;;;;;;;;;;;
353;0,26794606;0,183902923;-0,464107879;1;;;;;;;;;;;;;
354;0,191515458;0,157088814;-0,616969083;0;;;;;;;;;;;;;
355;0,810759599;0,516963713;0,621519198;1;;;;;;;;;;;;;
356;0,922205538;0,476287093;0,844411076;1;;;;;;;;;;;;;
357;0,665654664;0,349570442;0,331309329;1;;;;;;;;;;;;;
358;0,588298543;0,290268185;0,176597086;1;;;;;;;;;;;;;
359;0,826847104;0,442132349;0,653694208;1;;;;;;;;;;;;;
360;0,829964526;0,477403658;0,659929051;1;;;;;;;;;;;;;
361;2,061516069;1,626671604;3,123032137;1;;;;;;;;;;;;;
362;0,335642573;0,185543403;-0,328714853;1;;;;;;;;;;;;;
363;0,096185009;0,072042781;-0,807629981;0;;;;;;;;;;;;;
364;0,214805239;0,125871133;-0,570389522;0;;;;;;;;;;;;;
365;0,206427332;0,156271477;-0,587145336;1;;;;;;;;;;;;;
366;0,147622471;0,107425731;-0,704755058;0;;;;;;;;;;;;;
367;0,568912597;0,449527839;0,137825194;1;;;;;;;;;;;;;
368;0,400887555;0,313275721;-0,19822489;1;;;;;;;;;;;;;
369;0,448928442;0,315546071;-0,102143115;1;;;;;;;;;;;;;
370;0,422302913;0,313603376;-0,155394175;1;;;;;;;;;;;;;
371;0,714670768;0,481811218;0,429341537;1;;;;;;;;;;;;;
372;0,12852165;0,104576955;-0,7429567;0;;;;;;;;;;;;;
373;0,424612453;0,330241268;-0,150775093;1;;;;;;;;;;;;;
374;0,158431838;0,090324704;-0,683136324;0;;;;;;;;;;;;;
375;0,303678913;0,218419828;-0,392642174;1;;;;;;;;;;;;;
376;0,252533503;0,234861374;-0,494932993;1;;;;;;;;;;;;;
377;0,24322522;0,225384711;-0,513549559;1;;;;;;;;;;;;;
378;0,521503605;0,423650779;0,043007211;1;;;;;;;;;;;;;
379;0,259187702;0,205330823;-0,481624596;1;;;;;;;;;;;;;
380;2,560530167;1,829059919;4,121060334;1;;;;;;;;;;;;;
381;0,408515709;0,256467619;-0,182968581;1;;;;;;;;;;;;;
382;0,504423769;0,37529894;0,008847538;1;;;;;;;;;;;;;
383;0,274980778;0,208766134;-0,450038444;1;;;;;;;;;;;;;
384;0,482361627;0,364883203;-0,035276746;1;;;;;;;;;;;;;
385;0,367792896;0,207782514;-0,264414208;1;;;;;;;;;;;;;
386;0,376768985;0,209789131;-0,24646203;1;;;;;;;;;;;;;
