;mean;se;bias;cp;mean;se;bias;cp;mean;se;bias;cp;;mean;sd;bias;cp;mean;sd;bias;cp;mean;sd;bias;cp
1;0,289202144;0,458925224;-0,517996427;1;0,119032461;0,373808056;-0,404837694;1;0,032344539;0,534396642;-0,919138652;1;;0,385611991;0,677046651;-0,357313349;0,874;0,186862336;0,480416142;-0,065688321;0,929;0,362632638;0,825738706;-0,093418404;0,929
2;0,414405813;0,630677278;-0,309323645;1;-0,134448727;0,489546648;-1,672243633;1;1,184064622;0,891604759;1,960161554;1;;;;;;;;;;;;;
3;1,045533241;0,478553329;0,742555402;1;-0,009750795;0,422437572;-1,048753977;1;0,113255205;0,684695895;-0,716861988;1;;;;;;;;;;;;;
4;-0,103405447;0,439858794;-1,172342412;1;0,34121431;0,312936398;0,706071551;1;0,241812856;0,601820367;-0,39546786;1;;;;;;;;;;;;;
5;1,149426406;0,502859326;0,915710676;1;0,093188527;0,374370848;-0,534057364;1;-0,930526626;0,618999381;-3,326316564;0;;;;;;;;;;;;;
6;-0,2705156;0,640730837;-1,450859334;1;0,065980223;0,543178724;-0,670098883;1;0,948274233;1,087329429;1,370685582;1;;;;;;;;;;;;;
7;1,301496764;0,488787223;1,169161273;1;-1,32745762;0,421200652;-7,637288101;0;-0,163809614;0,532035234;-1,409524036;1;;;;;;;;;;;;;
8;1,209074856;0,713336048;1,01512476;1;-0,268356594;0,552416306;-2,34178297;1;-0,075507979;0,739697086;-1,188769948;1;;;;;;;;;;;;;
9;-0,2062299;0,649571644;-1,3437165;1;0,571640009;0,421180757;1,858200046;1;1,471246995;0,832573071;2,678117488;1;;;;;;;;;;;;;
10;-0,122971401;0,383504261;-1,204952335;1;-0,159702799;0,261813644;-1,798513997;1;1,446162498;0,475659565;2,615406245;0;;;;;;;;;;;;;
11;0,798912757;0,509059585;0,331521262;1;-0,57134298;0,448963558;-3,856714899;1;0,546178526;0,820062426;0,365446316;1;;;;;;;;;;;;;
12;0,60485966;0,520623918;0,008099434;1;0,194258345;0,399861224;-0,028708273;1;0,406566209;0,708124016;0,016415522;1;;;;;;;;;;;;;
13;-0,159490185;0,500811658;-1,265816975;1;0,587559251;0,395196536;1,937796255;1;1,196956191;0,671648117;1,992390479;1;;;;;;;;;;;;;
14;1,75977995;1,083919271;1,932966584;1;-0,284443856;0,65550543;-2,422219281;1;-0,178558839;1,284397548;-1,446397096;1;;;;;;;;;;;;;
15;0,422470034;0,599270944;-0,295883276;1;0,102236716;0,445511338;-0,488816418;1;0,706028098;0,696916168;0,765070246;1;;;;;;;;;;;;;
16;0,060651342;0,409957191;-0,89891443;1;0,040177457;0,304817971;-0,799112714;1;0,446247205;0,491551625;0,115618013;1;;;;;;;;;;;;;
17;0,880594474;0,63986681;0,467657456;1;0,542468138;0,566648873;1,712340688;1;-0,411223542;0,860378994;-2,028058855;1;;;;;;;;;;;;;
18;-0,335911567;0,495749453;-1,559852611;1;0,497680089;0,404424631;1,488400445;1;-0,085343905;0,44739062;-1,213359764;1;;;;;;;;;;;;;
19;0,643892015;0,603155995;0,073153358;1;0,113959791;0,480120675;-0,430201044;1;0,727275989;0,678681065;0,818189973;1;;;;;;;;;;;;;
20;0,070654289;0,411256327;-0,882242852;1;0,071115263;0,316545517;-0,644423687;1;0,6004577;0,608956163;0,501144249;1;;;;;;;;;;;;;
21;-0,092441385;0,523691434;-1,154068975;1;0,231732932;0,341472931;0,158664662;1;0,330869928;0,587408086;-0,17282518;1;;;;;;;;;;;;;
22;0,532031542;0,519860144;-0,113280763;1;0,043254285;0,368233327;-0,783728574;1;0,619998451;0,617443956;0,549996126;1;;;;;;;;;;;;;
23;0,82118684;0,506018097;0,368644733;1;0,532704984;0,40889351;1,66352492;1;0,256397925;0,81830397;-0,359005188;1;;;;;;;;;;;;;
24;0,209335869;0,54190532;-0,651106885;1;0,803509565;0,425668766;3,017547827;1;0,335132186;0,659422254;-0,162169535;1;;;;;;;;;;;;;
25;0,183820776;0,597541842;-0,69363204;1;-0,322754854;0,412820863;-2,613774268;1;1,833677092;0,784904848;3,584192731;1;;;;;;;;;;;;;
26;0,229207081;0,495649959;-0,617988198;1;0,437598952;0,313915127;1,187994759;1;0,107230285;0,579922259;-0,731924289;1;;;;;;;;;;;;;
27;0,743935946;0,461458451;0,239893244;1;-0,50478726;0,307028282;-3,523936301;0;-0,235382372;0,553559715;-1,588455929;1;;;;;;;;;;;;;
28;0,073633181;0,429113454;-0,877278032;1;0,156340938;0,291372727;-0,218295311;1;0,655592783;0,526831394;0,638981958;1;;;;;;;;;;;;;
29;-0,065102195;1,209067847;-1,108503658;1;0,700857062;1,008744606;2,504285312;1;1,242095669;2,001334088;2,105239172;1;;;;;;;;;;;;;
30;-1,102685198;0,530444729;-2,837808663;0;0,781645513;0,401982102;2,908227564;1;2,039166695;0,800750611;4,097916736;0;;;;;;;;;;;;;
31;0,125200495;0,527468878;-0,791332508;1;0,640001515;0,379264293;2,200007577;1;0,224441703;0,803537474;-0,438895742;1;;;;;;;;;;;;;
