"";"x"
"672";0,554
"673";0,523
"674";0,532
"675";0,551
"676";0,551
"677";0,518
"678";0,542
"679";0,572
"680";0,54
"681";0,536
"682";0,579
"683";0,545
"684";0,544
"685";0,512
"686";0,533
"687";0,508
"688";0,525
"689";0,543
"690";0,522
"691";0,522
"692";0,544
"693";0,556
"694";0,526
"695";0,532
"696";0,509
"697";0,512
"698";0,52
"699";0,523
"700";0,526
"701";0,508
"702";0,544
"703";0,523
"704";0,525
"705";0,552
"706";0,537
"707";0,53
"708";0,539
"709";0,545
"710";0,536
"711";0,544
"712";0,551
"713";0,539
"714";0,513
"715";0,543
"716";0,528
"717";0,528
"718";0,519
"719";0,523
"720";0,546
"721";0,518
"722";0,556
"723";0,505
"724";0,527
"725";0,52
"726";0,543
"727";0,545
"728";0,557
"729";0,508
"730";0,531
"731";0,525
"732";0,512
"733";0,522
"734";0,518
"735";0,524
"736";0,514
"737";0,509
"738";0,528
"739";0,528
"740";0,552
"741";0,528
"742";0,532
"743";0,528
"744";0,512
"745";0,543
"746";0,517
"747";0,554
"748";0,518
"749";0,549
"750";0,516
"751";0,524
"752";0,519
"753";0,551
"754";0,551
"755";0,542
"756";0,502
"757";0,506
"758";0,543
"759";0,543
"760";0,522
"761";0,539
"762";0,504
"763";0,535
"764";0,535
"765";0,585
"766";0,531
"767";0,528
"768";0,507
"769";0,55
"770";0,537
"771";0,505
"772";0,549
"773";0,52
"774";0,524
"775";0,525
"776";0,537
"777";0,508
"778";0,507
"779";0,555
"780";0,543
"781";0,522
"782";0,513
"783";0,537
"784";0,521
"785";0,553
"786";0,526
"787";0,547
"788";0,537
"789";0,519
"790";0,535
"791";0,556
"792";0,521
"793";0,498
"794";0,536
"795";0,522
"796";0,519
"797";0,541
"798";0,523
"799";0,549
"800";0,51
"801";0,542
"802";0,54
"803";0,546
"804";0,545
"805";0,517
"806";0,512
"807";0,543
"808";0,489
"809";0,523
"810";0,527
"811";0,525
"812";0,521
"813";0,525
"814";0,529
"815";0,551
"816";0,524
"817";0,566
"818";0,539
"819";0,537
"820";0,556
"821";0,548
"822";0,589
"823";0,544
"824";0,577
"825";0,538
"826";0,524
"827";0,53
"828";0,547
"829";0,534
"830";0,515
"831";0,543
"832";0,533
"833";0,519
"834";0,511
"835";0,52
"836";0,56
"837";0,553
"838";0,539
"839";0,57
"840";0,513
"841";0,513
"842";0,516
"843";0,549
"844";0,544
"845";0,552
"846";0,524
"847";0,534
"848";0,532
"849";0,537
"850";0,536
"851";0,517
"852";0,56
"853";0,551
"854";0,52
"855";0,53
"856";0,536
"857";0,521
"858";0,537
"859";0,545
"860";0,546
"861";0,52
"862";0,524
"863";0,523
"864";0,533
"865";0,544
"866";0,582
"867";0,541
"868";0,506
"869";0,514
"870";0,54
"871";0,528
"872";0,529
"873";0,521
"874";0,534
"875";0,538
"876";0,551
"877";0,547
"878";0,54
"879";0,52
"880";0,523
"881";0,523
"882";0,538
"883";0,526
"884";0,506
"885";0,526
"886";0,539
"887";0,541
"888";0,54
"889";0,518
"890";0,561
"891";0,52
"892";0,509
"893";0,503
"894";0,533
"895";0,536
"896";0,558
"897";0,546
"898";0,505
"899";0,541
"900";0,555
"901";0,514
"902";0,56
"903";0,543
"904";0,507
"905";0,554
"906";0,491
"907";0,522
"908";0,533
"909";0,529
"910";0,524
"911";0,531
"912";0,516
"913";0,531
"914";0,532
"915";0,511
"916";0,53
"917";0,543
"918";0,547
"919";0,539
"920";0,52
"921";0,545
"922";0,514
"923";0,567
"924";0,551
"925";0,553
"926";0,523
"927";0,506
"928";0,507
"929";0,515
"930";0,527
"931";0,519
"932";0,506
"933";0,562
"934";0,518
"935";0,55
"936";0,52
"937";0,542
"938";0,522
"939";0,5
"940";0,527
"941";0,511
"942";0,516
"943";0,51
"944";0,52
"945";0,55
"946";0,536
"947";0,527
"948";0,551
"949";0,573
"950";0,532
"951";0,497
"952";0,54
"953";0,551
"954";0,572
"955";0,507
"956";0,511
"957";0,532
"958";0,543
"959";0,517
"960";0,524
"961";0,525
"962";0,539
"963";0,512
"964";0,503
"965";0,576
"966";0,5
"967";0,56
"968";0,513
"969";0,514
"970";0,492
"971";0,502
"972";0,539
"973";0,531
"974";0,554
"975";0,545
"976";0,544
"977";0,482
"978";0,558
"979";0,554
"980";0,525
"981";0,56
"982";0,496
"983";0,525
"984";0,532
"985";0,531
"986";0,539
"987";0,546
"988";0,542
"989";0,52
"990";0,532
"991";0,549
"992";0,537
"993";0,542
"994";0,513
"995";0,572
"996";0,559
"997";0,511
"998";0,505
"999";0,512
"1000";0,503
