"";"x"
"664";0,58
"665";0,47
"666";0,68
"667";0,59
"668";0,53
"669";0,5
"670";0,58
"671";0,57
"672";0,6
"673";0,58
"674";0,62
"675";0,55
"676";0,62
"677";0,55
"678";0,55
"679";0,6
"680";0,61
"681";0,59
"682";0,45
"683";0,57
"684";0,57
"685";0,56
"686";0,58
"687";0,59
"688";0,48
"689";0,58
"690";0,48
"691";0,67
"692";0,59
"693";0,44
"694";0,5
"695";0,48
"696";0,58
"697";0,59
"698";0,55
"699";0,62
"700";0,66
"701";0,46
"702";0,46
"703";0,53
"704";0,66
"705";0,61
"706";0,52
"707";0,62
"708";0,48
"709";0,62
"710";0,59
"711";0,59
"712";0,45
"713";0,65
"714";0,62
"715";0,58
"716";0,58
"717";0,64
"718";0,53
"719";0,53
"720";0,44
"721";0,5
"722";0,54
"723";0,53
"724";0,6
"725";0,55
"726";0,56
"727";0,65
"728";0,53
"729";0,57
"730";0,54
"731";0,64
"732";0,6
"733";0,57
"734";0,62
"735";0,6
"736";0,53
"737";0,66
"738";0,67
"739";0,72
"740";0,56
"741";0,57
"742";0,57
"743";0,6
"744";0,56
"745";0,54
"746";0,54
"747";0,65
"748";0,56
"749";0,55
"750";0,54
"751";0,52
"752";0,55
"753";0,54
"754";0,61
"755";0,59
"756";0,55
"757";0,5
"758";0,59
"759";0,58
"760";0,65
"761";0,61
"762";0,56
"763";0,56
"764";0,55
"765";0,6
"766";0,63
"767";0,57
"768";0,46
"769";0,55
"770";0,55
"771";0,53
"772";0,54
"773";0,66
"774";0,55
"775";0,61
"776";0,55
"777";0,56
"778";0,67
"779";0,56
"780";0,59
"781";0,63
"782";0,64
"783";0,59
"784";0,58
"785";0,62
"786";0,54
"787";0,63
"788";0,64
"789";0,55
"790";0,62
"791";0,55
"792";0,6
"793";0,6
"794";0,58
"795";0,6
"796";0,46
"797";0,54
"798";0,69
"799";0,58
"800";0,54
"801";0,59
"802";0,57
"803";0,64
"804";0,58
"805";0,54
"806";0,58
"807";0,57
"808";0,59
"809";0,55
"810";0,58
"811";0,66
"812";0,42
"813";0,64
"814";0,49
"815";0,56
"816";0,53
"817";0,63
"818";0,58
"819";0,53
"820";0,6
"821";0,57
"822";0,53
"823";0,59
"824";0,68
"825";0,59
"826";0,56
"827";0,62
"828";0,61
"829";0,54
"830";0,59
"831";0,58
"832";0,64
"833";0,56
"834";0,58
"835";0,49
"836";0,57
"837";0,57
"838";0,55
"839";0,62
"840";0,49
"841";0,67
"842";0,55
"843";0,59
"844";0,63
"845";0,47
"846";0,56
"847";0,49
"848";0,67
"849";0,59
"850";0,59
"851";0,55
"852";0,66
"853";0,55
"854";0,56
"855";0,56
"856";0,66
"857";0,53
"858";0,56
"859";0,53
"860";0,65
"861";0,61
"862";0,57
"863";0,64
"864";0,63
"865";0,5
"866";0,62
"867";0,67
"868";0,5
"869";0,56
"870";0,5
"871";0,53
"872";0,53
"873";0,5
"874";0,6
"875";0,45
"876";0,61
"877";0,58
"878";0,6
"879";0,56
"880";0,66
"881";0,59
"882";0,53
"883";0,48
"884";0,62
"885";0,56
"886";0,55
"887";0,55
"888";0,54
"889";0,56
"890";0,58
"891";0,52
"892";0,59
"893";0,53
"894";0,49
"895";0,58
"896";0,56
"897";0,53
"898";0,5
"899";0,65
"900";0,49
"901";0,58
"902";0,63
"903";0,62
"904";0,61
"905";0,52
"906";0,6
"907";0,59
"908";0,62
"909";0,52
"910";0,55
"911";0,47
"912";0,72
"913";0,54
"914";0,62
"915";0,49
"916";0,53
"917";0,62
"918";0,52
"919";0,57
"920";0,67
"921";0,52
"922";0,52
"923";0,52
"924";0,58
"925";0,63
"926";0,48
"927";0,6
"928";0,58
"929";0,5
"930";0,61
"931";0,59
"932";0,55
"933";0,5
"934";0,5
"935";0,52
"936";0,55
"937";0,37
"938";0,53
"939";0,64
"940";0,58
"941";0,54
"942";0,5
"943";0,58
"944";0,48
"945";0,53
"946";0,53
"947";0,57
"948";0,46
"949";0,58
"950";0,52
"951";0,6
"952";0,57
"953";0,52
"954";0,53
"955";0,52
"956";0,56
"957";0,54
"958";0,64
"959";0,65
"960";0,64
"961";0,52
"962";0,52
"963";0,62
"964";0,52
"965";0,6
"966";0,56
"967";0,53
"968";0,58
"969";0,56
"970";0,5
"971";0,66
"972";0,54
"973";0,64
"974";0,5
"975";0,58
"976";0,58
"977";0,61
"978";0,61
"979";0,58
"980";0,63
"981";0,5
"982";0,57
"983";0,51
"984";0,56
"985";0,55
"986";0,49
"987";0,6
"988";0,52
"989";0,55
"990";0,63
"991";0,53
"992";0,5
"993";0,53
"994";0,55
"995";0,59
"996";0,54
"997";0,58
"998";0,58
"999";0,57
"1000";0,57
