;mean;se;bias;cp;;;;;;;;;;mean;sd;bias;cp
31;0,414408568;0,062977464;-0,171182864;1;;;;;;;;;;;;;
32;0,540561019;0,095699763;0,081122037;1;;;;;;;;;;;;;
33;0,492226854;0,082334029;-0,015546293;1;;;;;;;;;;;;;
34;0,553495489;0,097072312;0,106990978;1;;;;;;;;;;;;;
35;0,42334955;0,070147082;-0,1533009;1;;;;;;;;;;;;;
36;0,426120189;0,070458262;-0,147759622;1;;;;;;;;;;;;;
37;0,369824256;0,061852137;-0,260351488;0;;;;;;;;;;;;;
38;0,447870302;0,077607323;-0,104259395;1;;;;;;;;;;;;;
39;0,495128636;0,078340892;-0,009742728;1;;;;;;;;;;;;;
40;0,469468402;0,0742011;-0,061063196;1;;;;;;;;;;;;;
41;0,578181973;0,094212114;0,156363946;1;;;;;;;;;;;;;
42;0,5112502;0,083397339;0,022500399;1;;;;;;;;;;;;;
43;0,574078465;0,100443283;0,148156929;1;;;;;;;;;;;;;
44;0,589667913;0,089021547;0,179335826;1;;;;;;;;;;;;;
45;0,527171255;0,079916587;0,05434251;1;;;;;;;;;;;;;
46;0,479512026;0,082105621;-0,040975949;1;;;;;;;;;;;;;
47;0,395661305;0,063554589;-0,20867739;1;;;;;;;;;;;;;
48;0,527555348;0,091255913;0,055110697;1;;;;;;;;;;;;;
49;0,547683802;0,09064499;0,095367604;1;;;;;;;;;;;;;
50;0,532084814;0,080268312;0,064169628;1;;;;;;;;;;;;;
51;0,566713277;0,097391225;0,133426554;1;;;;;;;;;;;;;
52;0,470169499;0,075118988;-0,059661002;1;;;;;;;;;;;;;
53;0,417159163;0,068177569;-0,165681674;1;;;;;;;;;;;;;
54;0,447034718;0,066283449;-0,105930565;1;;;;;;;;;;;;;
55;0,602724432;0,106006312;0,205448864;1;;;;;;;;;;;;;
56;0,48332804;0,088405014;-0,033343919;1;;;;;;;;;;;;;
57;0,571478281;0,097475241;0,142956561;1;;;;;;;;;;;;;
58;0,557641536;0,093574471;0,115283072;1;;;;;;;;;;;;;
59;0,435347738;0,074312768;-0,129304525;1;;;;;;;;;;;;;
60;0,609050686;0,1016294;0,218101372;1;;;;;;;;;;;;;
61;0,388346378;0,065103795;-0,223307244;1;;;;;;;;;;;;;
62;0,504756152;0,088978828;0,009512305;1;;;;;;;;;;;;;
63;0,510196262;0,090432162;0,020392524;1;;;;;;;;;;;;;
64;0,414486118;0,076089346;-0,171027765;1;;;;;;;;;;;;;
65;0,543801619;0,085653078;0,087603238;1;;;;;;;;;;;;;
66;0,433270898;0,071601034;-0,133458204;1;;;;;;;;;;;;;
67;0,736523632;0,116726093;0,473047265;0;;;;;;;;;;;;;
68;0,490441874;0,08566008;-0,019116251;1;;;;;;;;;;;;;
69;0,606889571;0,098943256;0,213779142;1;;;;;;;;;;;;;
70;0,532770936;0,092801272;0,065541871;1;;;;;;;;;;;;;
71;0,443852127;0,077374024;-0,112295747;1;;;;;;;;;;;;;
72;0,508281448;0,085420707;0,016562895;1;;;;;;;;;;;;;
73;0,516214711;0,084916962;0,032429421;1;;;;;;;;;;;;;
74;0,626316868;0,095913255;0,252633736;1;;;;;;;;;;;;;
75;0,400768534;0,062646789;-0,198462932;1;;;;;;;;;;;;;
76;0,480451087;0,073412813;-0,039097827;1;;;;;;;;;;;;;
77;0,538993221;0,089319441;0,077986442;1;;;;;;;;;;;;;
78;0,485393031;0,082424442;-0,029213938;1;;;;;;;;;;;;;
79;0,469505331;0,093473919;-0,060989338;1;;;;;;;;;;;;;
80;0,619531171;0,095772772;0,239062342;1;;;;;;;;;;;;;
81;0,546639289;0,091346339;0,093278579;1;;;;;;;;;;;;;
82;0,647429537;0,10752139;0,294859074;1;;;;;;;;;;;;;
83;0,590018189;0,095361347;0,180036379;1;;;;;;;;;;;;;
84;0,43840946;0,083253325;-0,12318108;1;;;;;;;;;;;;;
85;0,406068286;0,072365492;-0,187863427;1;;;;;;;;;;;;;
86;0,415166425;0,076475957;-0,169667151;1;;;;;;;;;;;;;
87;0,473234216;0,080699791;-0,053531569;1;;;;;;;;;;;;;
88;0,449654114;0,076974248;-0,100691773;1;;;;;;;;;;;;;
89;0,311737392;0,056144248;-0,376525217;0;;;;;;;;;;;;;
90;0,562652666;0,085177008;0,125305331;1;;;;;;;;;;;;;
91;0,475657975;0,086233043;-0,048684049;1;;;;;;;;;;;;;
92;0,533817685;0,085631361;0,067635369;1;;;;;;;;;;;;;
93;0,461894701;0,074266754;-0,076210599;1;;;;;;;;;;;;;
94;0,782282548;0,13063834;0,564565096;0;;;;;;;;;;;;;
95;0,57495481;0,091972973;0,14990962;1;;;;;;;;;;;;;
96;0,551940388;0,088912836;0,103880776;1;;;;;;;;;;;;;
97;0,482262798;0,088700772;-0,035474405;1;;;;;;;;;;;;;
98;0,515471451;0,081887651;0,030942903;1;;;;;;;;;;;;;
99;0,411448183;0,077156655;-0,177103634;1;;;;;;;;;;;;;
100;0,541418763;0,085958372;0,082837525;1;;;;;;;;;;;;;
101;0,457971983;0,080326332;-0,084056035;1;;;;;;;;;;;;;
102;0,557047672;0,088495208;0,114095344;1;;;;;;;;;;;;;
103;0,514514131;0,084962061;0,029028261;1;;;;;;;;;;;;;
104;0,506098389;0,08305272;0,012196778;1;;;;;;;;;;;;;
105;0,525122044;0,086082466;0,050244089;1;;;;;;;;;;;;;
106;0,62773647;0,099609431;0,255472941;1;;;;;;;;;;;;;
107;0,560268817;0,091921551;0,120537633;1;;;;;;;;;;;;;
108;0,477173738;0,083055959;-0,045652524;1;;;;;;;;;;;;;
109;0,494290427;0,085757062;-0,011419146;1;;;;;;;;;;;;;
110;0,401052227;0,068155865;-0,197895546;1;;;;;;;;;;;;;
111;0,481366796;0,076555385;-0,037266408;1;;;;;;;;;;;;;
112;0,4457503;0,074511813;-0,108499401;1;;;;;;;;;;;;;
113;0,531130821;0,092243786;0,062261642;1;;;;;;;;;;;;;
114;0,496954893;0,079553198;-0,006090213;1;;;;;;;;;;;;;
115;0,529478904;0,087625081;0,058957808;1;;;;;;;;;;;;;
116;0,386876172;0,068256919;-0,226247656;1;;;;;;;;;;;;;
117;0,470082142;0,078191764;-0,059835715;1;;;;;;;;;;;;;
118;0,438407473;0,076534846;-0,123185053;1;;;;;;;;;;;;;
119;0,450731044;0,076179804;-0,098537913;1;;;;;;;;;;;;;
120;0,599867196;0,104812253;0,199734392;1;;;;;;;;;;;;;
121;0,669303931;0,109994873;0,338607863;1;;;;;;;;;;;;;
122;0,540762736;0,08854339;0,081525471;1;;;;;;;;;;;;;
123;0,415764976;0,067606001;-0,168470047;1;;;;;;;;;;;;;
124;0,468971689;0,077199904;-0,062056621;1;;;;;;;;;;;;;
125;0,483970296;0,082623291;-0,032059408;1;;;;;;;;;;;;;
126;0,618770251;0,104292993;0,237540502;1;;;;;;;;;;;;;
127;0,581892913;0,08895407;0,163785826;1;;;;;;;;;;;;;
128;0,371223815;0,066813338;-0,257552369;1;;;;;;;;;;;;;
129;0,397697933;0,070150125;-0,204604134;1;;;;;;;;;;;;;
130;0,60149841;0,095976022;0,20299682;1;;;;;;;;;;;;;
131;0,533032733;0,080871116;0,066065467;1;;;;;;;;;;;;;
132;0,504028703;0,088290272;0,008057406;1;;;;;;;;;;;;;
133;0,438236889;0,072869359;-0,123526222;1;;;;;;;;;;;;;
134;0,394455359;0,067832613;-0,211089281;1;;;;;;;;;;;;;
135;0,383476636;0,065718827;-0,233046729;1;;;;;;;;;;;;;
136;0,413987262;0,068685818;-0,172025475;1;;;;;;;;;;;;;
137;0,729424493;0,109362567;0,458848986;0;;;;;;;;;;;;;
138;0,473483114;0,078407334;-0,053033772;1;;;;;;;;;;;;;
139;0,460537652;0,080155828;-0,078924696;1;;;;;;;;;;;;;
140;0,589856154;0,096948533;0,179712308;1;;;;;;;;;;;;;
141;0,455987195;0,081252384;-0,08802561;1;;;;;;;;;;;;;
142;0,563954735;0,094556091;0,12790947;1;;;;;;;;;;;;;
143;0,656574839;0,103140211;0,313149677;1;;;;;;;;;;;;;
144;0,481689668;0,078389494;-0,036620665;1;;;;;;;;;;;;;
145;0,428926462;0,067342155;-0,142147076;1;;;;;;;;;;;;;
146;0,495006648;0,075435147;-0,009986703;1;;;;;;;;;;;;;
147;0,466118343;0,081888678;-0,067763315;1;;;;;;;;;;;;;
148;0,527300457;0,090099263;0,054600914;1;;;;;;;;;;;;;
149;0,628046807;0,104728176;0,256093615;1;;;;;;;;;;;;;
150;0,561417755;0,09238588;0,122835511;1;;;;;;;;;;;;;
151;0,497335123;0,081628748;-0,005329754;1;;;;;;;;;;;;;
152;0,417574483;0,07151675;-0,164851034;1;;;;;;;;;;;;;
153;0,542248353;0,093042423;0,084496705;1;;;;;;;;;;;;;
154;0,432031087;0,072700658;-0,135937825;1;;;;;;;;;;;;;
155;0,488963274;0,081140218;-0,022073451;1;;;;;;;;;;;;;
156;0,366008343;0,060328296;-0,267983315;0;;;;;;;;;;;;;
157;0,51829572;0,085491183;0,03659144;1;;;;;;;;;;;;;
158;0,468711224;0,075492605;-0,062577553;1;;;;;;;;;;;;;
159;0,488210803;0,085424966;-0,023578393;1;;;;;;;;;;;;;
160;0,516787871;0,080908062;0,033575741;1;;;;;;;;;;;;;
161;0,463387262;0,076669162;-0,073225476;1;;;;;;;;;;;;;
162;0,365349894;0,06339704;-0,269300211;0;;;;;;;;;;;;;
163;0,487750866;0,076230528;-0,024498268;1;;;;;;;;;;;;;
164;0,510256533;0,077878724;0,020513067;1;;;;;;;;;;;;;
165;0,583440876;0,091975775;0,166881752;1;;;;;;;;;;;;;
166;0,501350287;0,082168905;0,002700573;1;;;;;;;;;;;;;
167;0,507216682;0,089694028;0,014433365;1;;;;;;;;;;;;;
168;0,405021367;0,065486217;-0,189957267;1;;;;;;;;;;;;;
169;0,48526891;0,073937347;-0,02946218;1;;;;;;;;;;;;;
170;0,397603483;0,068808476;-0,204793034;1;;;;;;;;;;;;;
171;0,400067613;0,071189883;-0,199864774;1;;;;;;;;;;;;;
172;0,529502677;0,088673717;0,059005354;1;;;;;;;;;;;;;
173;0,415163817;0,071571348;-0,169672366;1;;;;;;;;;;;;;
174;0,5852517;0,091656482;0,1705034;1;;;;;;;;;;;;;
175;0,48867363;0,08099858;-0,02265274;1;;;;;;;;;;;;;
176;0,406295359;0,072076468;-0,187409283;1;;;;;;;;;;;;;
177;0,560209968;0,09384984;0,120419935;1;;;;;;;;;;;;;
178;0,489061941;0,083545964;-0,021876117;1;;;;;;;;;;;;;
179;0,386691669;0,06268037;-0,226616662;1;;;;;;;;;;;;;
180;0,467799907;0,088925491;-0,064400185;1;;;;;;;;;;;;;
181;0,539200338;0,091608612;0,078400677;1;;;;;;;;;;;;;
182;0,423500974;0,07333205;-0,152998052;1;;;;;;;;;;;;;
183;0,545169797;0,087292251;0,090339595;1;;;;;;;;;;;;;
184;0,357854737;0,057706426;-0,284290525;0;;;;;;;;;;;;;
185;0,386981956;0,074791175;-0,226036087;1;;;;;;;;;;;;;
186;0,464405331;0,075149785;-0,071189337;1;;;;;;;;;;;;;
187;0,594901848;0,110147864;0,189803696;1;;;;;;;;;;;;;
188;0,459957558;0,082393586;-0,080084885;1;;;;;;;;;;;;;
189;0,667810271;0,108373483;0,335620543;1;;;;;;;;;;;;;
190;0,581447012;0,106144292;0,162894023;1;;;;;;;;;;;;;
191;0,506769997;0,085062136;0,013539994;1;;;;;;;;;;;;;
192;0,6455615;0,110430242;0,291123001;1;;;;;;;;;;;;;
193;0,474964414;0,084759667;-0,050071172;1;;;;;;;;;;;;;
194;0,500921687;0,086192068;0,001843373;1;;;;;;;;;;;;;
195;0,43123993;0,078298503;-0,137520141;1;;;;;;;;;;;;;
196;0,574314474;0,09448078;0,148628948;1;;;;;;;;;;;;;
197;0,583373108;0,089540322;0,166746216;1;;;;;;;;;;;;;
198;0,724525169;0,125191239;0,449050338;1;;;;;;;;;;;;;
199;0,432676004;0,07010482;-0,134647993;1;;;;;;;;;;;;;
200;0,460460459;0,073182047;-0,079079083;1;;;;;;;;;;;;;
201;0,553827372;0,084547229;0,107654744;1;;;;;;;;;;;;;
202;0,517534964;0,082331105;0,035069927;1;;;;;;;;;;;;;
203;0,44426242;0,080626463;-0,111475161;1;;;;;;;;;;;;;
204;0,500225889;0,079966924;0,000451779;1;;;;;;;;;;;;;
205;0,506456741;0,077835373;0,012913481;1;;;;;;;;;;;;;
206;0,395424513;0,071142105;-0,209150974;1;;;;;;;;;;;;;
207;0,630128829;0,109283037;0,260257657;1;;;;;;;;;;;;;
208;0,599716426;0,106873616;0,199432852;1;;;;;;;;;;;;;
209;0,439671616;0,077029025;-0,120656769;1;;;;;;;;;;;;;
210;0,554327279;0,0877765;0,108654559;1;;;;;;;;;;;;;
211;0,481899613;0,081134085;-0,036200773;1;;;;;;;;;;;;;
212;0,487014699;0,076875785;-0,025970603;1;;;;;;;;;;;;;
213;0,549851366;0,091486712;0,099702732;1;;;;;;;;;;;;;
214;0,668205175;0,114624805;0,33641035;1;;;;;;;;;;;;;
215;0,509163916;0,100247844;0,018327832;1;;;;;;;;;;;;;
216;0,490198569;0,09046627;-0,019602862;1;;;;;;;;;;;;;
217;0,521608119;0,084294951;0,043216238;1;;;;;;;;;;;;;
218;0,523438905;0,101509864;0,04687781;1;;;;;;;;;;;;;
219;0,515416542;0,093393978;0,030833084;1;;;;;;;;;;;;;
220;0,401499137;0,069896804;-0,197001725;1;;;;;;;;;;;;;
221;0,406842993;0,07361623;-0,186314013;1;;;;;;;;;;;;;
222;0,370083054;0,06476415;-0,259833892;0;;;;;;;;;;;;;
223;0,546750946;0,098222573;0,093501891;1;;;;;;;;;;;;;
224;0,442941732;0,074448823;-0,114116536;1;;;;;;;;;;;;;
225;0,4588938;0,078756178;-0,082212399;1;;;;;;;;;;;;;
226;0,356438874;0,06060326;-0,287122252;0;;;;;;;;;;;;;
227;0,573160213;0,09765019;0,146320426;1;;;;;;;;;;;;;
228;0,473931554;0,081350868;-0,052136892;1;;;;;;;;;;;;;
229;0,416696169;0,066522798;-0,166607663;1;;;;;;;;;;;;;
230;0,373651974;0,064671029;-0,252696052;1;;;;;;;;;;;;;
231;0,60179767;0,102145596;0,203595341;1;;;;;;;;;;;;;
232;0,524843858;0,089140077;0,049687716;1;;;;;;;;;;;;;
233;0,522581222;0,082287998;0,045162445;1;;;;;;;;;;;;;
234;0,471442786;0,07605803;-0,057114429;1;;;;;;;;;;;;;
235;0,507493144;0,097209594;0,014986288;1;;;;;;;;;;;;;
236;0,501467495;0,073405845;0,002934989;1;;;;;;;;;;;;;
237;0,609150133;0,099125179;0,218300267;1;;;;;;;;;;;;;
238;0,494662384;0,080046649;-0,010675232;1;;;;;;;;;;;;;
239;0,549101305;0,090132166;0,098202609;1;;;;;;;;;;;;;
240;0,442458202;0,070533049;-0,115083595;1;;;;;;;;;;;;;
241;0,490563258;0,081250243;-0,018873484;1;;;;;;;;;;;;;
242;0,469947162;0,085816236;-0,060105677;1;;;;;;;;;;;;;
243;0,36338044;0,068196676;-0,273239119;0;;;;;;;;;;;;;
244;0,462031584;0,078865761;-0,075936831;1;;;;;;;;;;;;;
245;0,50706427;0,084792075;0,01412854;1;;;;;;;;;;;;;
246;0,523066187;0,087619168;0,046132373;1;;;;;;;;;;;;;
247;0,596508274;0,095463975;0,193016548;1;;;;;;;;;;;;;
248;0,5348086;0,094848117;0,069617199;1;;;;;;;;;;;;;
249;0,445740608;0,074354393;-0,108518783;1;;;;;;;;;;;;;
250;0,455928876;0,076447378;-0,088142248;1;;;;;;;;;;;;;
251;0,457385126;0,074256086;-0,085229748;1;;;;;;;;;;;;;
252;0,557558462;0,088808884;0,115116923;1;;;;;;;;;;;;;
253;0,506283952;0,085513674;0,012567904;1;;;;;;;;;;;;;
254;0,514204532;0,080865519;0,028409064;1;;;;;;;;;;;;;
255;0,477406004;0,082262143;-0,045187992;1;;;;;;;;;;;;;
256;0,490385917;0,078533414;-0,019228167;1;;;;;;;;;;;;;
257;0,386246304;0,072401437;-0,227507391;1;;;;;;;;;;;;;
258;0,520533068;0,08465513;0,041066135;1;;;;;;;;;;;;;
259;0,508290372;0,084530974;0,016580744;1;;;;;;;;;;;;;
260;0,551651435;0,097322702;0,103302871;1;;;;;;;;;;;;;
261;0,485446033;0,078289717;-0,029107935;1;;;;;;;;;;;;;
262;0,362610651;0,07194713;-0,274778698;1;;;;;;;;;;;;;
263;0,46542803;0,079599459;-0,06914394;1;;;;;;;;;;;;;
264;0,516533881;0,087523112;0,033067762;1;;;;;;;;;;;;;
265;0,442763695;0,074719495;-0,114472609;1;;;;;;;;;;;;;
266;0,486066974;0,084025174;-0,027866051;1;;;;;;;;;;;;;
267;0,499561251;0,089570934;-0,000877498;1;;;;;;;;;;;;;
268;0,416750039;0,073620634;-0,166499922;1;;;;;;;;;;;;;
269;0,625240163;0,092176937;0,250480327;1;;;;;;;;;;;;;
270;0,497932004;0,077180555;-0,004135992;1;;;;;;;;;;;;;
271;0,513034971;0,080779297;0,026069942;1;;;;;;;;;;;;;
272;0,436056058;0,077611709;-0,127887884;1;;;;;;;;;;;;;
273;0,316614484;0,061618494;-0,366771032;0;;;;;;;;;;;;;
274;0,588300425;0,093656555;0,176600849;1;;;;;;;;;;;;;
275;0,493237935;0,081243207;-0,01352413;1;;;;;;;;;;;;;
276;0,510628469;0,084519711;0,021256938;1;;;;;;;;;;;;;
277;0,47562896;0,075074469;-0,048742079;1;;;;;;;;;;;;;
278;0,559395354;0,090161839;0,118790709;1;;;;;;;;;;;;;
279;0,627428602;0,09450411;0,254857203;1;;;;;;;;;;;;;
280;0,506704245;0,083044941;0,01340849;1;;;;;;;;;;;;;
281;0,379399898;0,065087684;-0,241200203;1;;;;;;;;;;;;;
282;0,517003596;0,09436411;0,034007193;1;;;;;;;;;;;;;
283;0,528102257;0,094124498;0,056204514;1;;;;;;;;;;;;;
284;0,377521195;0,068520727;-0,244957609;1;;;;;;;;;;;;;
285;0,501618145;0,087785371;0,00323629;1;;;;;;;;;;;;;
286;0,35499586;0,063030963;-0,290008281;0;;;;;;;;;;;;;
287;0,383376851;0,065467462;-0,233246298;1;;;;;;;;;;;;;
288;0,480539571;0,083245018;-0,038920857;1;;;;;;;;;;;;;
289;0,54696095;0,087205371;0,093921899;1;;;;;;;;;;;;;
290;0,560573108;0,092114504;0,121146216;1;;;;;;;;;;;;;
291;0,510141259;0,0817638;0,020282519;1;;;;;;;;;;;;;
292;0,495812754;0,074877336;-0,008374491;1;;;;;;;;;;;;;
293;0,522249444;0,084810426;0,044498888;1;;;;;;;;;;;;;
294;0,447518968;0,078929166;-0,104962065;1;;;;;;;;;;;;;
295;0,625243865;0,114570724;0,25048773;1;;;;;;;;;;;;;
296;0,39605052;0,068711625;-0,207898961;1;;;;;;;;;;;;;
297;0,436010752;0,070064948;-0,127978497;1;;;;;;;;;;;;;
298;0,586013737;0,094120586;0,172027474;1;;;;;;;;;;;;;
299;0,506355377;0,075391106;0,012710754;1;;;;;;;;;;;;;
300;0,604930002;0,102511041;0,209860004;1;;;;;;;;;;;;;
301;0,524059251;0,083263422;0,048118503;1;;;;;;;;;;;;;
302;0,392257042;0,074016488;-0,215485916;1;;;;;;;;;;;;;
303;0,510399376;0,084592403;0,020798753;1;;;;;;;;;;;;;
304;0,594744419;0,090085699;0,189488839;1;;;;;;;;;;;;;
305;0,513427483;0,085696805;0,026854966;1;;;;;;;;;;;;;
306;0,583771041;0,113389506;0,167542083;1;;;;;;;;;;;;;
307;0,364102648;0,06938234;-0,271794705;1;;;;;;;;;;;;;
308;0,892416901;0,130498751;0,784833801;0;;;;;;;;;;;;;
309;0,608270687;0,103154509;0,216541375;1;;;;;;;;;;;;;
310;0,463023888;0,080269822;-0,073952224;1;;;;;;;;;;;;;
311;0,538370981;0,086065127;0,076741962;1;;;;;;;;;;;;;
312;0,474724174;0,080705427;-0,050551652;1;;;;;;;;;;;;;
313;0,357611326;0,065554954;-0,284777348;0;;;;;;;;;;;;;
314;0,515537757;0,085176799;0,031075514;1;;;;;;;;;;;;;
315;0,71331419;0,118592971;0,42662838;1;;;;;;;;;;;;;
316;0,52238233;0,082528395;0,044764661;1;;;;;;;;;;;;;
317;0,530439069;0,093400865;0,060878138;1;;;;;;;;;;;;;
318;0,392694719;0,063186136;-0,214610563;1;;;;;;;;;;;;;
319;0,519729725;0,09131477;0,03945945;1;;;;;;;;;;;;;
320;0,48796768;0,086698314;-0,024064639;1;;;;;;;;;;;;;
321;0,38405937;0,064526099;-0,23188126;1;;;;;;;;;;;;;
322;0,399426244;0,067392313;-0,201147512;1;;;;;;;;;;;;;
323;0,455500576;0,072937695;-0,088998848;1;;;;;;;;;;;;;
324;0,404315755;0,070000864;-0,19136849;1;;;;;;;;;;;;;
325;0,417243793;0,075949421;-0,165512415;1;;;;;;;;;;;;;
326;0,417636449;0,068305661;-0,164727102;1;;;;;;;;;;;;;
327;0,486134796;0,083426808;-0,027730408;1;;;;;;;;;;;;;
328;0,583544377;0,096887001;0,167088754;1;;;;;;;;;;;;;
329;0,662484615;0,101520381;0,32496923;1;;;;;;;;;;;;;
330;0,455572806;0,082727559;-0,088854388;1;;;;;;;;;;;;;
331;0,546511823;0,087683294;0,093023646;1;;;;;;;;;;;;;
332;0,398706228;0,072272097;-0,202587544;1;;;;;;;;;;;;;
333;0,535968385;0,090016954;0,07193677;1;;;;;;;;;;;;;
334;0,455292149;0,077946905;-0,089415702;1;;;;;;;;;;;;;
335;0,572136412;0,093786671;0,144272824;1;;;;;;;;;;;;;
336;0,573452187;0,091604355;0,146904373;1;;;;;;;;;;;;;
337;0,479333431;0,083022365;-0,041333138;1;;;;;;;;;;;;;
338;0,506475999;0,082720946;0,012951999;1;;;;;;;;;;;;;
339;0,568100539;0,096837699;0,136201077;1;;;;;;;;;;;;;
340;0,494110747;0,085835641;-0,011778507;1;;;;;;;;;;;;;
341;0,484545096;0,078347057;-0,030909807;1;;;;;;;;;;;;;
342;0,390861211;0,068349101;-0,218277577;1;;;;;;;;;;;;;
343;0,538731081;0,104031758;0,077462162;1;;;;;;;;;;;;;
344;0,555682176;0,093037389;0,111364351;1;;;;;;;;;;;;;
345;0,586324334;0,095177212;0,172648668;1;;;;;;;;;;;;;
346;0,607218719;0,099373253;0,214437439;1;;;;;;;;;;;;;
347;0,486201642;0,080675476;-0,027596717;1;;;;;;;;;;;;;
348;0,709970365;0,123113988;0,41994073;1;;;;;;;;;;;;;
349;0,457185638;0,082522708;-0,085628724;1;;;;;;;;;;;;;
350;0,473677889;0,075704097;-0,052644223;1;;;;;;;;;;;;;
351;0,450352747;0,078250629;-0,099294506;1;;;;;;;;;;;;;
352;0,467449121;0,070446326;-0,065101758;1;;;;;;;;;;;;;
353;0,55618629;0,092634183;0,112372579;1;;;;;;;;;;;;;
354;0,467977134;0,074279026;-0,064045733;1;;;;;;;;;;;;;
355;0,54972179;0,086754504;0,09944358;1;;;;;;;;;;;;;
356;0,423413196;0,073165756;-0,153173608;1;;;;;;;;;;;;;
357;0,408688201;0,064318875;-0,182623597;1;;;;;;;;;;;;;
358;0,505252487;0,081023044;0,010504975;1;;;;;;;;;;;;;
359;0,429436148;0,072166161;-0,141127704;1;;;;;;;;;;;;;
360;0,502840184;0,078482845;0,005680368;1;;;;;;;;;;;;;
361;0,473000397;0,087033375;-0,053999206;1;;;;;;;;;;;;;
362;0,445204009;0,071776999;-0,109591983;1;;;;;;;;;;;;;
363;0,438684939;0,081328431;-0,122630123;1;;;;;;;;;;;;;
364;0,54665998;0,088771325;0,093319959;1;;;;;;;;;;;;;
365;0,501774875;0,082936617;0,003549751;1;;;;;;;;;;;;;
366;0,642798651;0,108237463;0,285597303;1;;;;;;;;;;;;;
367;0,607155361;0,104540627;0,214310722;1;;;;;;;;;;;;;
368;0,427317821;0,081370328;-0,145364358;1;;;;;;;;;;;;;
369;0,587451422;0,091083696;0,174902844;1;;;;;;;;;;;;;
370;0,567296411;0,099962666;0,134592822;1;;;;;;;;;;;;;
371;0,50493533;0,091293802;0,009870661;1;;;;;;;;;;;;;
372;0,644395795;0,103590898;0,288791591;1;;;;;;;;;;;;;
373;0,478147344;0,081362479;-0,043705313;1;;;;;;;;;;;;;
374;0,498304342;0,079089776;-0,003391316;1;;;;;;;;;;;;;
375;0,629214318;0,116440838;0,258428635;1;;;;;;;;;;;;;
376;0,481356505;0,082548972;-0,037286989;1;;;;;;;;;;;;;
377;0,382191209;0,06783296;-0,235617583;1;;;;;;;;;;;;;
378;0,46683296;0,077083709;-0,06633408;1;;;;;;;;;;;;;
379;0,522335838;0,08056601;0,044671675;1;;;;;;;;;;;;;
380;0,521827703;0,082939103;0,043655407;1;;;;;;;;;;;;;
381;0,411328942;0,069059044;-0,177342117;1;;;;;;;;;;;;;
382;0,511247114;0,081649928;0,022494227;1;;;;;;;;;;;;;
383;0,560339825;0,090573322;0,120679649;1;;;;;;;;;;;;;
384;0,602718367;0,106842123;0,205436733;1;;;;;;;;;;;;;
385;0,532229885;0,089503297;0,064459769;1;;;;;;;;;;;;;
386;0,436433661;0,07537327;-0,127132678;1;;;;;;;;;;;;;
387;0,443436214;0,06873589;-0,113127572;1;;;;;;;;;;;;;
388;0,439323005;0,0749066;-0,12135399;1;;;;;;;;;;;;;
389;0,694884311;0,116762644;0,389768623;1;;;;;;;;;;;;;
390;0,426401326;0,069128037;-0,147197348;1;;;;;;;;;;;;;
391;0,468510831;0,09337079;-0,062978337;1;;;;;;;;;;;;;
