"";"x"
"282";0,53
"283";0,538
"284";0,558
"285";0,53
"286";0,5
"287";0,536
"288";0,496
"289";0,546
"290";0,546
"291";0,508
"292";0,546
"293";0,552
"294";0,544
"295";0,514
"296";0,584
"297";0,526
"298";0,552
"299";0,552
"300";0,53
"301";0,532
"302";0,598
"303";0,492
"304";0,538
"305";0,544
"306";0,524
"307";0,516
"308";0,548
"309";0,54
"310";0,55
"311";0,574
"312";0,498
"313";0,514
"314";0,534
"315";0,5
"316";0,516
"317";0,536
"318";0,526
"319";0,516
"320";0,542
"321";0,536
"322";0,51
"323";0,558
"324";0,6
"325";0,528
"326";0,506
"327";0,564
"328";0,556
"329";0,572
"330";0,548
"331";0,54
"332";0,488
"333";0,556
"334";0,556
"335";0,578
"336";0,53
"337";0,556
"338";0,562
"339";0,548
"340";0,466
"341";0,492
"342";0,544
"343";0,54
"344";0,536
"345";0,546
"346";0,53
"347";0,564
"348";0,59
"349";0,512
"350";0,53
"351";0,542
"352";0,548
"353";0,572
"354";0,5
"355";0,532
"356";0,538
"357";0,546
"358";0,538
"359";0,512
"360";0,514
"361";0,55
"362";0,536
"363";0,522
"364";0,57
"365";0,526
"366";0,534
"367";0,538
"368";0,572
"369";0,532
"370";0,632
"371";0,518
"372";0,572
"373";0,538
"374";0,538
"375";0,574
"376";0,522
"377";0,514
"378";0,556
"379";0,546
"380";0,554
"381";0,516
"382";0,58
"383";0,488
"384";0,548
"385";0,558
"386";0,54
"387";0,536
"388";0,556
"389";0,51
"390";0,546
"391";0,562
"392";0,554
"393";0,526
"394";0,514
"395";0,492
"396";0,512
"397";0,494
"398";0,53
"399";0,552
"400";0,562
"401";0,546
"402";0,542
"403";0,518
"404";0,612
"405";0,548
"406";0,538
"407";0,532
"408";0,534
"409";0,548
"410";0,56
"411";0,556
"412";0,502
"413";0,554
"414";0,526
"415";0,544
"416";0,54
"417";0,568
"418";0,57
"419";0,5
"420";0,548
"421";0,512
"422";0,518
"423";0,542
"424";0,582
"425";0,562
"426";0,528
"427";0,534
"428";0,546
"429";0,546
"430";0,566
"431";0,56
"432";0,526
"433";0,548
"434";0,506
"435";0,576
"436";0,516
"437";0,554
"438";0,526
"439";0,59
"440";0,552
"441";0,546
"442";0,496
"443";0,558
"444";0,476
"445";0,522
"446";0,528
"447";0,562
"448";0,53
"449";0,548
"450";0,522
"451";0,546
"452";0,484
"453";0,516
"454";0,522
"455";0,592
"456";0,546
"457";0,536
"458";0,552
"459";0,54
"460";0,548
"461";0,53
"462";0,534
"463";0,528
"464";0,508
"465";0,53
"466";0,556
"467";0,556
"468";0,576
"469";0,532
"470";0,51
"471";0,528
"472";0,556
"473";0,536
"474";0,508
"475";0,51
"476";0,582
"477";0,538
"478";0,538
"479";0,538
"480";0,488
"481";0,5
"482";0,504
"483";0,504
"484";0,52
"485";0,53
"486";0,542
"487";0,57
"488";0,5
"489";0,488
"490";0,54
"491";0,512
"492";0,602
"493";0,546
"494";0,558
"495";0,552
"496";0,578
"497";0,554
"498";0,578
"499";0,542
"500";0,584
"501";0,554
"502";0,576
"503";0,53
"504";0,566
"505";0,518
"506";0,546
"507";0,576
"508";0,564
"509";0,512
"510";0,504
"511";0,5
"512";0,53
"513";0,512
"514";0,51
"515";0,518
"516";0,544
"517";0,586
"518";0,55
"519";0,582
"520";0,548
"521";0,578
"522";0,572
"523";0,558
"524";0,526
"525";0,524
"526";0,524
"527";0,53
"528";0,506
"529";0,488
"530";0,552
"531";0,55
"532";0,532
"533";0,53
"534";0,526
"535";0,574
"536";0,558
"537";0,546
"538";0,512
"539";0,532
"540";0,534
"541";0,558
"542";0,54
"543";0,556
"544";0,554
"545";0,584
"546";0,538
"547";0,49
"548";0,542
"549";0,554
"550";0,546
"551";0,532
"552";0,528
"553";0,48
"554";0,512
"555";0,506
"556";0,516
"557";0,552
"558";0,542
"559";0,554
"560";0,562
"561";0,522
"562";0,518
"563";0,524
"564";0,504
"565";0,528
"566";0,548
"567";0,512
"568";0,576
"569";0,584
"570";0,54
"571";0,552
"572";0,512
"573";0,558
"574";0,556
"575";0,518
"576";0,518
"577";0,58
"578";0,516
"579";0,562
"580";0,54
"581";0,502
"582";0,522
"583";0,51
"584";0,546
"585";0,516
"586";0,558
"587";0,558
"588";0,534
"589";0,57
"590";0,538
"591";0,53
"592";0,572
"593";0,518
"594";0,538
"595";0,532
"596";0,512
"597";0,522
"598";0,518
"599";0,54
"600";0,54
"601";0,504
"602";0,526
"603";0,534
"604";0,566
"605";0,582
"606";0,548
"607";0,524
"608";0,528
"609";0,522
"610";0,504
"611";0,518
"612";0,478
"613";0,528
"614";0,512
"615";0,532
"616";0,534
"617";0,536
"618";0,572
"619";0,56
"620";0,55
"621";0,518
"622";0,516
"623";0,58
"624";0,468
"625";0,544
"626";0,55
"627";0,504
"628";0,528
"629";0,566
"630";0,566
"631";0,55
"632";0,54
"633";0,588
"634";0,514
"635";0,492
"636";0,514
"637";0,532
"638";0,566
"639";0,496
"640";0,508
"641";0,566
"642";0,536
"643";0,536
"644";0,54
"645";0,538
"646";0,562
"647";0,55
"648";0,53
"649";0,52
"650";0,562
"651";0,578
"652";0,53
"653";0,554
"654";0,564
"655";0,54
"656";0,496
"657";0,48
"658";0,55
"659";0,538
"660";0,516
"661";0,526
"662";0,522
"663";0,564
"664";0,53
"665";0,534
"666";0,512
"667";0,52
"668";0,494
"669";0,554
"670";0,602
"671";0,526
"672";0,516
"673";0,578
"674";0,568
"675";0,57
"676";0,54
"677";0,56
"678";0,532
"679";0,47
"680";0,494
"681";0,526
"682";0,556
"683";0,528
"684";0,542
"685";0,526
"686";0,532
"687";0,546
"688";0,552
"689";0,54
"690";0,54
"691";0,556
"692";0,554
"693";0,552
"694";0,55
"695";0,478
"696";0,548
"697";0,544
"698";0,54
"699";0,536
"700";0,562
"701";0,554
"702";0,496
"703";0,55
"704";0,526
"705";0,532
"706";0,506
"707";0,528
"708";0,518
"709";0,59
"710";0,512
"711";0,504
"712";0,564
"713";0,546
"714";0,52
"715";0,518
"716";0,54
"717";0,556
"718";0,524
"719";0,556
"720";0,552
"721";0,518
"722";0,488
"723";0,476
"724";0,528
"725";0,526
"726";0,502
"727";0,538
"728";0,51
"729";0,568
"730";0,572
"731";0,526
"732";0,538
"733";0,536
"734";0,53
"735";0,534
"736";0,54
"737";0,552
"738";0,558
"739";0,512
"740";0,508
"741";0,518
"742";0,516
"743";0,54
"744";0,59
"745";0,566
"746";0,562
"747";0,526
"748";0,524
"749";0,528
"750";0,524
"751";0,51
"752";0,502
"753";0,534
"754";0,518
"755";0,56
"756";0,516
"757";0,56
"758";0,496
"759";0,516
"760";0,544
"761";0,482
"762";0,538
"763";0,514
"764";0,59
"765";0,496
"766";0,548
"767";0,556
"768";0,514
"769";0,562
"770";0,512
"771";0,492
"772";0,526
"773";0,556
"774";0,5
"775";0,552
"776";0,534
"777";0,506
"778";0,56
"779";0,51
"780";0,556
"781";0,534
"782";0,528
"783";0,572
"784";0,614
"785";0,55
"786";0,592
"787";0,526
"788";0,574
"789";0,512
"790";0,506
"791";0,588
"792";0,538
"793";0,528
"794";0,57
"795";0,54
"796";0,54
"797";0,528
"798";0,566
"799";0,54
"800";0,534
"801";0,532
"802";0,594
"803";0,572
"804";0,56
"805";0,568
"806";0,558
"807";0,518
"808";0,484
"809";0,53
"810";0,514
"811";0,524
"812";0,522
"813";0,556
"814";0,564
"815";0,528
"816";0,5
"817";0,544
"818";0,546
"819";0,544
"820";0,556
"821";0,55
"822";0,5
"823";0,584
"824";0,594
"825";0,494
"826";0,542
"827";0,502
"828";0,52
"829";0,528
"830";0,574
"831";0,524
"832";0,556
"833";0,534
"834";0,538
"835";0,532
"836";0,54
"837";0,56
"838";0,5
"839";0,57
"840";0,564
"841";0,534
"842";0,558
"843";0,54
"844";0,558
"845";0,538
"846";0,558
"847";0,538
"848";0,564
"849";0,52
"850";0,516
"851";0,506
"852";0,552
"853";0,514
"854";0,516
"855";0,53
"856";0,526
"857";0,554
"858";0,502
"859";0,556
"860";0,53
"861";0,564
"862";0,562
"863";0,534
"864";0,536
"865";0,498
"866";0,532
"867";0,54
"868";0,548
"869";0,566
"870";0,502
"871";0,594
"872";0,524
"873";0,54
"874";0,552
"875";0,546
"876";0,502
"877";0,554
"878";0,56
"879";0,502
"880";0,598
"881";0,57
"882";0,566
"883";0,548
"884";0,508
"885";0,56
"886";0,55
"887";0,512
"888";0,506
"889";0,55
"890";0,546
"891";0,544
"892";0,546
"893";0,524
"894";0,53
"895";0,56
"896";0,524
"897";0,554
"898";0,57
"899";0,566
"900";0,56
"901";0,518
"902";0,526
"903";0,558
"904";0,524
"905";0,576
"906";0,508
"907";0,526
"908";0,548
"909";0,508
"910";0,524
"911";0,544
"912";0,512
"913";0,528
"914";0,562
"915";0,572
"916";0,528
"917";0,542
"918";0,526
"919";0,528
"920";0,542
"921";0,544
"922";0,536
"923";0,56
"924";0,536
"925";0,556
"926";0,534
"927";0,526
"928";0,516
"929";0,504
"930";0,474
"931";0,552
"932";0,536
"933";0,504
"934";0,536
"935";0,546
"936";0,556
"937";0,526
"938";0,56
"939";0,526
"940";0,57
"941";0,594
"942";0,582
"943";0,548
"944";0,486
"945";0,512
"946";0,554
"947";0,508
"948";0,53
"949";0,56
"950";0,536
"951";0,586
"952";0,568
"953";0,552
"954";0,516
"955";0,528
"956";0,508
"957";0,534
"958";0,566
"959";0,55
"960";0,528
"961";0,52
"962";0,604
"963";0,494
"964";0,494
"965";0,502
"966";0,552
"967";0,576
"968";0,508
"969";0,53
"970";0,55
"971";0,532
"972";0,524
"973";0,566
"974";0,512
"975";0,596
"976";0,554
"977";0,526
"978";0,578
"979";0,526
"980";0,554
"981";0,536
"982";0,536
"983";0,516
"984";0,56
"985";0,542
"986";0,56
"987";0,524
"988";0,542
"989";0,526
"990";0,538
"991";0,57
"992";0,57
"993";0,588
"994";0,536
"995";0,562
"996";0,472
"997";0,558
"998";0,502
"999";0,494
"1000";0,52
