;mean;se;bias;cp;mean;se;bias;cp;mean;se;bias;cp
203;-1,033540363;0,312732943;0,033540363;1;-0,447408231;0,316951724;-0,105183538;1;-0,482546227;0,508380499;1,412731134;1
204;-0,868021078;0,310057826;-0,131978922;1;-0,454556181;0,287679632;-0,090887637;1;-0,344241646;0,481342376;0,721208228;1
205;-0,630845108;0,32385558;-0,369154892;1;-0,520232564;0,311539356;0,040465128;1;-0,858903538;0,583169376;3,294517688;1
206;-0,811568898;0,391616321;-0,188431102;1;-0,591792259;0,362561429;0,183584518;1;-0,008716199;0,607466848;-0,956419003;1
207;-0,958181751;0,30669682;-0,041818249;1;-0,696029008;0,292670097;0,392058017;1;0,021581548;0,535023463;-1,107907741;1
208;-0,992567909;0,26216866;-0,007432091;1;-0,201534377;0,243117853;-0,596931246;1;0,048741242;0,412491824;-1,243706212;1
209;-1,172264945;0,365031823;0,172264945;1;-1,371884256;0,375445127;1,743768512;0;0,347597167;0,53883546;-2,737985836;1
210;-1,301549768;0,3585333;0,301549768;1;-0,284511667;0,316885572;-0,430976666;1;0,156516728;0,528778244;-1,782583638;1
211;-0,52650958;0,250809624;-0,47349042;1;-0,41788843;0,251692266;-0,16422314;1;-0,641898715;0,409755641;2,209493577;1
212;-0,732112841;0,235538844;-0,267887159;1;-0,509464538;0,274444054;0,018929075;1;-0,992491593;0,466721157;3,962457964;1
213;-1,339804153;0,358539382;0,339804153;1;-0,636575206;0,375441862;0,273150413;1;0,333625344;0,615997314;-2,668126718;1
214;-0,718873216;0,258153239;-0,281126784;1;-0,68810574;0,298378544;0,376211481;1;-0,812093049;0,467214294;3,060465247;1
215;-0,954125481;0,28367444;-0,045874519;1;-0,222693239;0,267927483;-0,554613522;1;-0,538522128;0,455302519;1,69261064;1
216;-1,112632292;0,294450657;0,112632292;1;-0,3434164;0,283038758;-0,3131672;1;0,135468354;0,485774805;-1,677341769;1
217;-0,610430097;0,31581189;-0,389569903;1;-0,359625618;0,297695677;-0,280748764;1;-1,061337743;0,515565958;4,306688714;1
218;-1,419807837;0,361871303;0,419807837;1;-0,460081262;0,298002548;-0,079837477;1;0,404545478;0,547087007;-3,02272739;1
219;-1,023671537;0,437883074;0,023671537;1;-0,778786064;0,414243187;0,557572129;1;-0,422299223;0,658780045;1,111496117;1
220;-0,728288618;0,347264716;-0,271711382;1;-1,350209294;0,422181122;1,700418588;0;-0,182447829;0,538557822;-0,087760857;1
221;-1,355781707;0,459873524;0,355781707;1;-0,311810882;0,385055145;-0,376378237;1;-0,653123507;0,663465239;2,265617536;1
222;-1,373296306;0,280682856;0,373296306;1;-0,200430612;0,263517557;-0,599138775;1;0,092454656;0,412217486;-1,462273281;1
223;-1,115753648;0,329478961;0,115753648;1;-0,889838885;0,337909224;0,77967777;1;-0,241583571;0,489828426;0,207917855;1
224;-0,996612478;0,323388641;-0,003387522;1;-0,268899865;0,315637212;-0,46220027;1;-0,364147344;0,559360524;0,820736719;1
225;-1,142292363;0,327247417;0,142292363;1;-0,736464936;0,310977338;0,472929872;1;0,468535347;0,485947942;-3,342676733;1
226;-1,310250759;0,304625639;0,310250759;1;-0,184940418;0,298431164;-0,630119164;1;-0,602874289;0,523929244;2,014371446;1
227;-0,450315856;0,314389069;-0,549684144;1;-1,3009829;0,345130625;1,601965799;0;-0,490731509;0,551522767;1,453657545;1
228;-0,719072401;0,309265992;-0,280927599;1;-0,239890526;0,281465098;-0,520218947;1;-0,570138801;0,456335337;1,850694004;1
229;-1,19621031;0,28877076;0,19621031;1;-0,271198545;0,29577303;-0,457602909;1;-0,30844594;0,474773054;0,542229699;1
230;-0,591502503;0,282482067;-0,408497497;1;-0,577704362;0,28857311;0,155408724;1;-0,505023524;0,511752671;1,52511762;1
231;-1,305648703;0,338339251;0,305648703;1;-0,197461279;0,282711634;-0,605077441;1;0,259606808;0,490915647;-2,298034038;1
232;-0,819142177;0,345045814;-0,180857823;1;-0,80617806;0,321970441;0,61235612;1;0,180871198;0,528969032;-1,904355989;1
233;-0,69390124;0,316368842;-0,30609876;1;-0,434469584;0,322764345;-0,131060833;1;-0,982046117;0,566905667;3,910230584;1
234;-0,870007166;0,274726504;-0,129992834;1;-1,283842199;0,346458272;1,567684398;0;0,18375313;0,460478793;-1,91876565;1
235;-1,341317572;0,421605738;0,341317572;1;0,01589948;0,343531084;-1,031798959;1;0,524937947;0,619484146;-3,624689736;1
236;-1,09607208;0,299773841;0,09607208;1;-0,651039367;0,318273424;0,302078735;1;-0,124770792;0,516942321;-0,376146039;1
237;-0,930973432;0,259745774;-0,069026568;1;-0,198646874;0,263709446;-0,602706253;1;-0,681117015;0,453612879;2,405585076;1
238;-1,016614131;0,375087353;0,016614131;1;-0,05993614;0,311570896;-0,880127721;1;-0,532390541;0,580581721;1,661952703;1
239;-1,038524893;0,349439972;0,038524893;1;-0,120858527;0,324337618;-0,758282946;1;-0,925464749;0,547955617;3,627323747;1
240;-0,584142343;0,342628319;-0,415857657;1;-0,839487283;0,330412302;0,678974566;1;-0,226074459;0,531067313;0,130372296;1
241;-0,910182359;0,299734183;-0,089817641;1;-0,755845909;0,312311671;0,511691818;1;-0,340036089;0,526412718;0,700180443;1
242;-0,982943795;0,307557526;-0,017056205;1;-0,126942977;0,317639566;-0,746114045;1;-1,329506027;0,57568733;5,647530135;0
243;-1,058081041;0,307396834;0,058081041;1;-0,726639722;0,295106552;0,453279444;1;0,221950689;0,474766156;-2,109753446;1
244;-1,137490469;0,311620817;0,137490469;1;-0,343541356;0,326130434;-0,312917288;1;-0,731702997;0,526393536;2,658514985;1
245;-1,203743019;0,331289689;0,203743019;1;-0,848744846;0,321876513;0,697489692;1;0,497069579;0,50050912;-3,485347897;1
246;-0,865333754;0,309555476;-0,134666246;1;-0,732304213;0,325652369;0,464608426;1;-0,337735894;0,52766525;0,68867947;1
247;-1,073052497;0,330806287;0,073052497;1;-0,555111397;0,293523836;0,110222793;1;0,488655302;0,557135439;-3,443276508;1
248;-0,672470795;0,282544445;-0,327529205;1;-0,964995786;0,316375574;0,929991572;1;-0,317418656;0,467924228;0,587093282;1
249;-0,654163016;0,339373675;-0,345836984;1;-1,235347046;0,363794007;1,470694093;0;-0,235736857;0,512595081;0,178684285;1
250;-1,410476018;0,270716612;0,410476018;1;-1,233038725;0,342245297;1,466077449;0;-0,398280402;0,454335846;0,991402009;1
251;-1,314350473;0,406212498;0,314350473;1;0,070267446;0,336336778;-1,140534892;1;-0,307627068;0,571334004;0,53813534;1
252;-1,203009335;0,28623327;0,203009335;1;-0,391552568;0,281852158;-0,216894864;1;0,181334815;0,426528754;-1,906674074;1
253;-0,931146248;0,291939722;-0,068853752;1;-0,250507401;0,273997698;-0,498985199;1;-0,542196401;0,474334673;1,710982003;1
254;-0,949809752;0,268434029;-0,050190248;1;-0,475291905;0,284889764;-0,04941619;1;-0,597913279;0,457443554;1,989566394;1
255;-1,130406768;0,37661255;0,130406768;1;-0,522506737;0,312574915;0,045013474;1;0,08004323;0,54931587;-1,400216151;1
256;-0,953583632;0,323541762;-0,046416368;1;-0,989692729;0,322552312;0,979385459;1;-0,045057454;0,500697591;-0,774712732;1
257;-0,551367606;0,262649088;-0,448632394;1;-0,388084138;0,27033131;-0,223831723;1;-1,309450382;0,488902165;5,547251911;0
258;-0,585728711;0,257007531;-0,414271289;1;-0,823065451;0,320691379;0,646130901;1;-0,844683809;0,480892407;3,223419047;1
259;-0,713428519;0,290479479;-0,286571481;1;-0,768753347;0,266346775;0,537506694;1;0,03184647;0,456809563;-1,15923235;1
260;-1,306367916;0,391885976;0,306367916;1;-0,387143578;0,322312433;-0,225712844;1;0,28375128;0,56579695;-2,418756399;1
261;-1,196383493;0,372132798;0,196383493;1;-0,263065368;0,348159885;-0,473869263;1;0,014277395;0,583714735;-1,071386973;1
262;-0,558941818;0,377322824;-0,441058182;1;-0,350042256;0,338031852;-0,299915488;1;-0,579078524;0,558818231;1,895392618;1
263;-0,969893922;0,305959666;-0,030106078;1;-1,117084967;0,336680224;1,234169933;1;0,032490092;0,519416438;-1,162450459;1
264;-0,685044136;0,393511697;-0,314955864;1;-0,175825111;0,378806624;-0,648349778;1;-1,587144968;0,724575465;6,93572484;1
265;-1,141571073;0,46823247;0,141571073;1;-0,890159234;0,351461495;0,780318468;1;0,722214217;0,647464815;-4,611071087;1
266;-1,085535013;0,286359925;0,085535013;1;-0,093851579;0,284690722;-0,812296841;1;-0,475780368;0,491111303;1,378901838;1
267;-1,078700889;0,32836205;0,078700889;1;-0,485239446;0,343033316;-0,029521108;1;-0,534986973;0,53337332;1,674934865;1
268;-1,094256955;0,317255474;0,094256955;1;0,099635112;0,288423327;-1,199270224;0;-0,50017127;0,505292091;1,500856351;1
269;-0,928998275;0,251185178;-0,071001725;1;-0,778566478;0,270926687;0,557132956;1;0,044841361;0,388034009;-1,224206807;1
270;-0,912234984;0,294286455;-0,087765016;1;-0,156203109;0,27375743;-0,687593782;1;-0,893715208;0,489231412;3,468576038;1
271;-0,721260396;0,301544841;-0,278739604;1;-0,475135445;0,316631577;-0,049729109;1;-0,961944255;0,507674314;3,809721273;1
272;-0,592142477;0,36798693;-0,407857523;1;-0,824762337;0,349680936;0,649524673;1;-0,763948622;0,548041511;2,819743109;1
273;-1,51049389;0,348351062;0,51049389;1;-0,368196585;0,3384679;-0,263606829;1;0,195206595;0,561103817;-1,976032976;1
274;-0,933868543;0,355260649;-0,066131457;1;-0,254170876;0,303825159;-0,491658247;1;-0,048560341;0,539489028;-0,757198297;1
275;-1,190277741;0,318963195;0,190277741;1;-0,109606515;0,277866228;-0,78078697;1;0,138470446;0,495267343;-1,692352229;1
276;-1,093895231;0,330719487;0,093895231;1;-0,294748732;0,30553345;-0,410502536;1;-0,115107921;0,549593366;-0,424460397;1
277;-0,581343218;0,372197529;-0,418656782;1;-0,728645028;0,364075057;0,457290055;1;-0,416776008;0,561195033;1,083880041;1
278;-0,963339394;0,317502446;-0,036660606;1;-0,140709935;0,296598466;-0,718580131;1;-0,324387402;0,46197126;0,621937009;1
279;-0,968940752;0,324920595;-0,031059248;1;-0,149175879;0,313230063;-0,701648243;1;-0,613888997;0,533875659;2,069444987;1
280;-0,975737134;0,269138453;-0,024262866;1;-0,142198436;0,273589324;-0,715603127;1;-0,507697591;0,476065401;1,538487953;1
281;-1,053087218;0,268542584;0,053087218;1;-0,455967585;0,274962439;-0,08806483;1;-0,134856837;0,462490903;-0,325715815;1
282;-1,270235413;0,327080694;0,270235413;1;-1,12983651;0,37029567;1,25967302;1;-0,177307283;0,566299646;-0,113463586;1
283;-0,516554486;0,296723961;-0,483445514;1;-0,582303224;0,307234617;0,164606449;1;-1,319725586;0,556808188;5,598627928;0
284;-1,474473516;0,417772234;0,474473516;1;-0,505973309;0,346135479;0,011946618;1;0,71246712;0,617999003;-4,562335599;1
285;-0,69677577;0,286461237;-0,30322423;1;-0,607876918;0,272269344;0,215753836;1;-0,626816665;0,479280237;2,134083323;1
286;-0,942354497;0,297131461;-0,057645503;1;-0,852034289;0,304514177;0,704068578;1;-0,440377795;0,53052689;1,201888975;1
287;-0,517308129;0,382962164;-0,482691871;1;-0,984620358;0,385221896;0,969240716;1;0,408576685;0,579288494;-3,042883424;1
288;-0,746175942;0,355591531;-0,253824058;1;-1,071778543;0,363880712;1,143557085;1;-0,244608521;0,564937135;0,223042603;1
289;-0,920446534;0,299460552;-0,079553466;1;-0,077290251;0,287437114;-0,845419498;1;-0,718172166;0,508249434;2,590860829;1
290;-1,218207098;0,282046555;0,218207098;1;-0,400528281;0,276985185;-0,198943438;1;0,194618987;0,45323575;-1,973094935;1
291;-0,945978518;0,304959999;-0,054021482;1;-0,847768463;0,315044759;0,695536925;1;0,094988546;0,48350142;-1,474942732;1
292;-0,686310247;0,353148354;-0,313689753;1;-0,670684144;0,3629638;0,341368289;1;-0,654179736;0,591007924;2,270898679;1
293;-1,1723882;0,334721327;0,1723882;1;-0,807369423;0,309908187;0,614738845;1;0,772698869;0,502657835;-4,863494344;1
294;-0,71094456;0,27557176;-0,28905544;1;-0,33244184;0,246009889;-0,33511632;1;-0,540854972;0,438154054;1,704274861;1
295;-1,130110316;0,31428919;0,130110316;1;-0,612272682;0,293427347;0,224545364;1;0,118742498;0,46796237;-1,593712489;1
296;-0,894599546;0,29719448;-0,105400454;1;-0,606350935;0,301561029;0,21270187;1;-0,202885507;0,474496791;0,014427533;1
297;-0,84521905;0,274630003;-0,15478095;1;-0,419401677;0,293716173;-0,161196646;1;-0,971041241;0,475301276;3,855206203;1
298;-0,954011613;0,282769362;-0,045988387;1;-0,430476082;0,300175429;-0,139047836;1;-0,193095567;0,468436507;-0,034522165;1
299;-0,73909985;0,285483581;-0,26090015;1;-0,172576406;0,261133203;-0,654847189;1;-0,772999897;0,495087161;2,864999485;1
300;-0,836049856;0,388276749;-0,163950144;1;-0,062089171;0,337416954;-0,875821658;1;-0,607375902;0,590091706;2,036879509;1
301;-1,360984375;0,397083383;0,360984375;1;-0,655648132;0,330002335;0,311296263;1;0,785968466;0,615354441;-4,929842328;1
302;-0,824597679;0,259259807;-0,175402321;1;-0,574448672;0,274577433;0,148897343;1;-0,039663982;0,425548812;-0,80168009;1
303;-0,636841535;0,2735384;-0,363158465;1;-0,834481475;0,307849002;0,668962949;1;-0,860576766;0,511768168;3,302883828;1
304;-0,673222448;0,25375316;-0,326777552;1;-0,254283673;0,250885815;-0,491432654;1;-0,649877198;0,443717095;2,249385989;1
305;-1,209908605;0,336258937;0,209908605;1;-0,521556324;0,306480683;0,043112648;1;-0,106884088;0,499003115;-0,465579561;1
306;-0,790372845;0,338623263;-0,209627155;1;-0,293778366;0,300817052;-0,412443267;1;-0,918436012;0,529399101;3,592180059;1
307;-1,178135544;0,385027707;0,178135544;1;-0,206316673;0,311179286;-0,587366654;1;0,082024713;0,570481534;-1,410123566;1
308;-0,722407019;0,244505749;-0,277592981;1;-0,811277447;0,306974148;0,622554895;1;-0,3858892;0,460605671;0,929446001;1
309;-0,798551729;0,304154335;-0,201448271;1;-1,289251216;0,383071731;1,578502432;0;-0,345153265;0,490471672;0,725766323;1
310;-1,603257895;0,354703551;0,603257895;1;-0,345617892;0,323080423;-0,308764216;1;0,510481953;0,57333659;-3,552409766;1
311;-0,683911454;0,378463342;-0,316088546;1;-0,167655257;0,312744246;-0,664689486;1;-0,464149953;0,523661969;1,320749767;1
312;-0,577583573;0,276592374;-0,422416427;1;-0,82921259;0,289532494;0,658425181;1;-0,227875528;0,452077708;0,139377638;1
313;-0,860579799;0,298788026;-0,139420201;1;-0,618932509;0,298039185;0,237865017;1;-0,543508253;0,529204922;1,717541267;1
314;-1,003266453;0,263614167;0,003266453;1;-0,427918993;0,236444671;-0,144162014;1;0,158008039;0,418519445;-1,790040197;1
315;-1,048442396;0,267574002;0,048442396;1;-0,651785016;0,275598314;0,303570032;1;0,097310558;0,427343473;-1,486552789;1
316;-1,16620357;0,458938165;0,16620357;1;-0,712087935;0,325054718;0,424175871;1;0,13040526;0,627106961;-1,652026299;1
317;-0,902879143;0,351262475;-0,097120857;1;-0,675871607;0,354735248;0,351743213;1;-0,330155742;0,621829462;0,650778712;1
318;-1,089508207;0,338987496;0,089508207;1;-0,164684402;0,311068158;-0,670631196;1;0,024642514;0,557724889;-1,123212572;1
319;-0,977890253;0,328360085;-0,022109747;1;-0,555783728;0,296628088;0,111567456;1;-0,506827987;0,545674419;1,534139933;1
320;-0,979309669;0,364179184;-0,020690331;1;-0,750080106;0,328958462;0,500160212;1;0,152737477;0,534655182;-1,763687386;1
321;-0,911945034;0,284215568;-0,088054966;1;-0,260366707;0,275630733;-0,479266586;1;-0,636023747;0,487140414;2,180118733;1
322;-0,637591521;0,212764912;-0,362408479;1;-0,752137476;0,257617885;0,504274953;1;-0,68454146;0,424003514;2,422707301;1
323;-1,229555587;0,299639675;0,229555587;1;-0,58410028;0,296760179;0,16820056;1;0,156873801;0,478543594;-1,784369003;1
324;-0,773922599;0,286184933;-0,226077401;1;-1,008492461;0,34462493;1,016984923;1;0,192325967;0,438027438;-1,961629834;1
325;-0,514437384;0,247105609;-0,485562616;0;-0,56872764;0,254320909;0,137455281;1;-0,749633775;0,418733152;2,748168877;1
326;-0,710715072;0,247647655;-0,289284928;1;-0,851382505;0,266591959;0,702765009;1;-0,598289082;0,402867155;1,991445409;1
327;-1,105903568;0,30758667;0,105903568;1;-0,540088554;0,273597996;0,080177108;1;0,261468751;0,451301609;-2,307343755;1
328;-1,452157578;0,31707983;0,452157578;1;-0,322339116;0,303164612;-0,355321768;1;0,328577954;0,49255498;-2,642889772;1
329;-0,56021188;0,223209214;-0,43978812;0;-0,285040365;0,246002783;-0,429919269;1;-1,143058855;0,449808935;4,715294277;0
330;-0,652582945;0,265517087;-0,347417055;1;-0,095243347;0,256611285;-0,809513306;1;-1,028484509;0,458330321;4,142422545;1
331;-1,642737779;0,465130865;0,642737779;1;-0,757757823;0,431690597;0,515515647;1;0,713142743;0,655711775;-4,565713715;1
332;-0,513594458;0,26215111;-0,486405542;1;-0,844739382;0,298486883;0,689478764;1;-0,695649525;0,46551651;2,478247624;1
333;-1,237714128;0,309359598;0,237714128;1;-0,145852008;0,262407876;-0,708295983;1;0,081503628;0,467479647;-1,40751814;1
334;-1,338504187;0,349561621;0,338504187;1;-0,217611876;0,361153357;-0,564776248;1;-0,774624789;0,647126432;2,873123945;1
335;-0,853222814;0,259302009;-0,146777186;1;-1,251745308;0,30527634;1,503490616;0;0,095102236;0,415738356;-1,475511181;1
336;-0,663497241;0,355859753;-0,336502759;1;-1,100461106;0,399464866;1,200922213;1;-0,629734397;0,5840853;2,148671986;1
337;-1,629355598;0,35756304;0,629355598;1;-0,178164228;0,317447386;-0,643671543;1;0,147722152;0,562123667;-1,738610758;1
338;-1,479419072;0,40155334;0,479419072;1;-0,623989937;0,360941885;0,247979874;1;0,301582447;0,6366368;-2,507912235;1
339;-0,63006521;0,334697992;-0,36993479;1;-0,201492166;0,304842644;-0,597015668;1;-1,299580517;0,55973334;5,497902586;0
340;-1,489369072;0,327304303;0,489369072;1;-0,291924388;0,315432171;-0,416151224;1;0,275759988;0,518991134;-2,37879994;1
341;-0,760568271;0,327473244;-0,239431729;1;-0,650866791;0,349222878;0,301733583;1;-0,639759975;0,567022443;2,198799873;1
342;-0,611243713;0,301508012;-0,388756287;1;-0,597839958;0,292179396;0,195679915;1;-0,594195176;0,476981486;1,97097588;1
343;-0,929833119;0,402966454;-0,070166881;1;-0,685571329;0,396059576;0,371142658;1;-0,386928875;0,617913449;0,934644374;1
344;-0,860930975;0,267667368;-0,139069025;1;-0,490652692;0,270707605;-0,018694615;1;-0,355913843;0,460457318;0,779569214;1
345;-0,760239821;0,41318827;-0,239760179;1;-0,617244394;0,380311251;0,234488787;1;-0,935615653;0,628480051;3,678078266;1
346;-1,234969461;0,368609479;0,234969461;1;-0,58030954;0,348148773;0,160619081;1;0,201116254;0,579573774;-2,005581272;1
347;-1,260545129;0,294825286;0,260545129;1;-0,874817725;0,308098183;0,74963545;1;0,183965073;0,462010861;-1,919825367;1
348;-1,106179114;0,330300208;0,106179114;1;-0,147076797;0,321012289;-0,705846406;1;-0,697154644;0,531904317;2,48577322;1
349;-0,751559983;0,32101663;-0,248440017;1;-0,44331409;0,280459795;-0,11337182;1;-0,778729033;0,501442904;2,893645166;1
350;-1,178444653;0,338903954;0,178444653;1;-0,495602345;0,315949297;-0,00879531;1;-0,026246676;0,53238564;-0,868766622;1
351;-1,193133722;0,384634103;0,193133722;1;-0,382193496;0,335731829;-0,235613009;1;0,38699;0,581555261;-2,934949999;1
352;-1,242206647;0,434286055;0,242206647;1;-0,309124743;0,376125905;-0,381750513;1;0,048481444;0,682986308;-1,242407219;1
353;-0,597433482;0,212479698;-0,402566518;1;-0,894914518;0,262960866;0,789829035;1;-1,049394569;0,409953778;4,246972843;0
354;-1,074907121;0,28230482;0,074907121;1;-0,630547446;0,293936702;0,261094891;1;0,281123362;0,428968473;-2,405616811;1
355;-1,154091336;0,327827664;0,154091336;1;-0,342934448;0,30694543;-0,314131103;1;-0,169112433;0,521602511;-0,154437833;1
356;-0,851725057;0,228427765;-0,148274943;1;-0,361244643;0,260039994;-0,277510715;1;-0,590373922;0,464452055;1,951869612;1
357;-0,231497678;0,355465378;-0,768502322;0;-0,925302647;0,346327992;0,850605294;1;-0,932248887;0,551608855;3,661244434;1
358;-1,355945323;0,36793658;0,355945323;1;-0,44735457;0,340523657;-0,10529086;1;-0,289021938;0,60529881;0,445109689;1
359;-0,932708256;0,270508333;-0,067291744;1;-0,431492854;0,275224868;-0,137014292;1;-0,6423245;0,469398018;2,211622499;1
360;-0,961799083;0,466335257;-0,038200917;1;-0,908381511;0,40029525;0,816763022;1;-0,163158982;0,684512125;-0,18420509;1
361;-0,897377779;0,313029648;-0,102622221;1;-0,598974325;0,301670529;0,19794865;1;-0,401382155;0,511973317;1,006910773;1
362;-1,315139335;0,356451958;0,315139335;1;0,182173453;0,333281317;-1,364346906;0;-1,035015349;0,53817683;4,175076744;1
363;-1,428023387;0,364547366;0,428023387;1;-0,666044696;0,302183986;0,332089392;1;0,683693139;0,519852558;-4,418465695;1
364;-1,240011039;0,391845937;0,240011039;1;0,018220983;0,339454153;-1,036441965;1;-0,735997797;0,704973495;2,679988987;1
365;-1,186129938;0,34212484;0,186129938;1;0,069951254;0,283366782;-1,139902507;0;-0,122988648;0,536982858;-0,385056761;1
366;-0,695011504;0,29752468;-0,304988496;1;-0,857168214;0,314736398;0,714336427;1;-0,675189997;0,528012678;2,375949987;1
367;-1,015644432;0,304929926;0,015644432;1;-0,245617286;0,294621379;-0,508765428;1;-0,042149946;0,472186376;-0,789250269;1
368;-0,796547969;0,341163875;-0,203452031;1;-1,01005739;0,345478328;1,020114779;1;-0,766452055;0,568741992;2,832260273;1
369;-1,444113598;0,285101587;0,444113598;1;-0,203226626;0,243485027;-0,593546749;1;0,28088335;0,415419583;-2,404416749;1
370;-0,88795747;0,309442706;-0,11204253;1;-0,699902564;0,279310603;0,399805128;1;-0,151208567;0,444018782;-0,243957165;1
371;-0,711997479;0,291994823;-0,288002521;1;-0,336226012;0,337809587;-0,327547975;1;-1,580927401;0,548263061;6,904637003;0
372;-1,382272682;0,331194052;0,382272682;1;-0,14234908;0,302675134;-0,715301841;1;-0,336209407;0,499873302;0,681047034;1
373;-0,37554708;0,309188439;-0,62445292;0;-0,838785568;0,328966293;0,677571136;1;-0,950152027;0,570968612;3,750760134;1
374;-0,545809353;0,281081206;-0,454190647;1;-0,586401849;0,29502044;0,172803698;1;-0,404042214;0,498369623;1,020211068;1
375;-0,568939126;0,368767372;-0,431060874;1;-0,56892809;0,296333781;0,13785618;1;-0,33654352;0,5397201;0,682717598;1
376;-1,168799114;0,357564739;0,168799114;1;-1,049832777;0,35356633;1,099665554;1;0,100489892;0,517242906;-1,502449461;1
377;-1,646149364;0,311354706;0,646149364;0;-0,537500615;0,291318917;0,07500123;1;0,764659394;0,484611735;-4,823296972;0
378;-1,100261749;0,325175795;0,100261749;1;-0,095885688;0,292045293;-0,808228625;1;-0,259004134;0,536789369;0,295020671;1
379;-1,348360736;0,329956562;0,348360736;1;-0,391729565;0,301561214;-0,216540869;1;-0,041085156;0,490640246;-0,794574221;1
380;-1,660323914;0,381407201;0,660323914;1;-0,342027285;0,32193591;-0,31594543;1;0,632925688;0,558190787;-4,164628442;1
381;-0,686904962;0,272821847;-0,313095038;1;-0,496996212;0,256597168;-0,006007576;1;-0,759827661;0,434583915;2,799138303;1
382;-1,620795836;0,349620914;0,620795836;1;-0,684093512;0,314341312;0,368187024;1;0,695242312;0,50317111;-4,47621156;1
383;-1,102956384;0,284759827;0,102956384;1;-0,213097426;0,276065363;-0,573805149;1;-0,331505913;0,461202147;0,657529566;1
384;-1,239914698;0,316075931;0,239914698;1;-0,3123557;0,272535028;-0,3752886;1;0,082444628;0,498054918;-1,412223141;1
385;-0,951613221;0,318964359;-0,048386779;1;-0,165776576;0,30168001;-0,668446849;1;-1,199213819;0,549143125;4,996069093;1
386;-0,921883667;0,297894535;-0,078116333;1;-0,665795314;0,267015829;0,331590629;1;0,364488407;0,44577549;-2,822442033;1
387;-0,812682503;0,293310528;-0,187317497;1;-0,67492486;0,246331922;0,34984972;1;-0,031081799;0,429645164;-0,844591006;1
388;-0,796785484;0,374446952;-0,203214516;1;0,038507342;0,33093506;-1,077014685;1;-0,611591366;0,555817278;2,057956829;1
389;-0,752732705;0,231885805;-0,247267295;1;-0,449532681;0,253542463;-0,100934638;1;-0,934509288;0,416300323;3,672546441;1
390;-1,356755041;0,289519075;0,356755041;1;0,212939166;0,273918602;-1,425878331;0;-0,134288571;0,459954122;-0,328557146;1
391;-0,766517944;0,410009659;-0,233482056;1;-0,624918223;0,344347927;0,249836445;1;-0,025406595;0,632824347;-0,872967026;1
392;-0,590700295;0,270545381;-0,409299705;1;-0,756951943;0,288247805;0,513903887;1;-0,493890495;0,478565994;1,469452476;1
393;-1,666524622;0,388235652;0,666524622;1;-0,42141068;0,341734338;-0,15717864;1;0,652749316;0,538425108;-4,263746581;1
394;-1,255722508;0,352480148;0,255722508;1;-0,226778133;0,323843134;-0,546443734;1;-0,007552415;0,619148606;-0,962237924;1
395;-0,721890097;0,263211123;-0,278109903;1;-0,738023482;0,271507376;0,476046964;1;-0,264056098;0,434348546;0,320280488;1
396;-1,025703593;0,342151384;0,025703593;1;-0,411306985;0,321563255;-0,177386031;1;0,023152855;0,55183186;-1,115764277;1
397;-0,924215798;0,2794837;-0,075784202;1;-0,596784032;0,265823089;0,193568064;1;-0,030556039;0,455633934;-0,847219807;1
398;-1,027879351;0,272258398;0,027879351;1;-1,146121992;0,316112771;1,292243983;0;-0,042732363;0,464804509;-0,786338186;1
399;-0,742703826;0,32201226;-0,257296174;1;-0,377150062;0,311185026;-0,245699877;1;-0,687606313;0,540342579;2,438031566;1
400;-0,571185267;0,283963289;-0,428814733;1;-0,799159651;0,301956557;0,598319303;1;-0,545417006;0,508402513;1,727085032;1
401;-0,755223881;0,271521572;-0,244776119;1;-0,627733992;0,290591169;0,255467984;1;-0,564793552;0,456834007;1,823967759;1
402;-1,40381973;0,363222497;0,40381973;1;-0,466058173;0,335575557;-0,067883654;1;0,507419765;0,524746897;-3,537098824;1
403;-0,991041327;0,298936671;-0,008958673;1;-0,302940821;0,277182727;-0,394118358;1;-0,178852555;0,483439227;-0,105737227;1
404;-1,405363892;0,432655551;0,405363892;1;-0,10534002;0,366490543;-0,789319961;1;-0,206230352;0,65322773;0,031151759;1
405;-1,396736987;0,35295459;0,396736987;1;-0,453515384;0,315355534;-0,092969231;1;0,257041341;0,52814302;-2,285206703;1
406;-1,029357744;0,297599138;0,029357744;1;-0,703853379;0,297931221;0,407706759;1;-0,101078103;0,484080166;-0,494609483;1
407;-2,340199659;0,541291044;1,340199659;0;-0,366253689;0,411021474;-0,267492621;1;1,428010836;0,759611263;-8,140054182;0
408;-0,546285609;0,273815817;-0,453714391;1;-0,96705082;0,343163198;0,93410164;1;-0,717303039;0,536511068;2,586515193;1
409;-1,557599476;0,397240231;0,557599476;1;-0,680126853;0,342070914;0,360253706;1;0,535566765;0,57654176;-3,677833825;1
410;-1,163750415;0,3432194;0,163750415;1;-0,416756514;0,311490714;-0,166486972;1;0,331169092;0,521682479;-2,65584546;1
411;-0,927242745;0,248062859;-0,072757255;1;-1,024738385;0,314399463;1,04947677;1;-0,126991537;0,412226771;-0,365042313;1
412;-0,874451399;0,274803656;-0,125548601;1;-0,707074321;0,30319895;0,414148643;1;-0,228064356;0,438021638;0,140321781;1
413;-1,162310228;0,361336898;0,162310228;1;0,131883831;0,307591545;-1,263767662;0;-0,163576352;0,519094858;-0,182118242;1
