"";"x"
"649";0,5234
"650";0,5202
"651";0,507
"652";0,513
"653";0,518
"654";0,5148
"655";0,5092
"656";0,5104
"657";0,5054
"658";0,516
"659";0,5032
"660";0,5394
"661";0,5156
"662";0,509
"663";0,5026
"664";0,5338
"665";0,5078
"666";0,518
"667";0,525
"668";0,5094
"669";0,503
"670";0,511
"671";0,5144
"672";0,5268
"673";0,5162
"674";0,5092
"675";0,5236
"676";0,51
"677";0,5164
"678";0,515
"679";0,5202
"680";0,5128
"681";0,5304
"682";0,5064
"683";0,5224
"684";0,518
"685";0,5226
"686";0,5134
"687";0,5174
"688";0,5176
"689";0,5162
"690";0,5172
"691";0,5178
"692";0,5022
"693";0,508
"694";0,5168
"695";0,5082
"696";0,5208
"697";0,507
"698";0,5286
"699";0,5322
"700";0,5274
"701";0,5244
"702";0,5164
"703";0,5188
"704";0,5144
"705";0,516
"706";0,5388
"707";0,5102
"708";0,5136
"709";0,519
"710";0,508
"711";0,5326
"712";0,5164
"713";0,517
"714";0,528
"715";0,5174
"716";0,5288
"717";0,5182
"718";0,5306
"719";0,525
"720";0,5208
"721";0,5124
"722";0,5202
"723";0,5118
"724";0,5252
"725";0,5316
"726";0,5032
"727";0,5204
"728";0,5036
"729";0,5222
"730";0,5214
"731";0,5168
"732";0,5272
"733";0,528
"734";0,5158
"735";0,5198
"736";0,5112
"737";0,5212
"738";0,513
"739";0,5114
"740";0,5156
"741";0,5116
"742";0,5284
"743";0,5196
"744";0,507
"745";0,5064
"746";0,525
"747";0,5272
"748";0,5216
"749";0,5188
"750";0,51
"751";0,4998
"752";0,5182
"753";0,5324
"754";0,512
"755";0,5258
"756";0,516
"757";0,5042
"758";0,5142
"759";0,5062
"760";0,5272
"761";0,513
"762";0,5192
"763";0,5166
"764";0,518
"765";0,5198
"766";0,5222
"767";0,5138
"768";0,527
"769";0,5188
"770";0,5272
"771";0,5196
"772";0,5156
"773";0,5206
"774";0,5046
"775";0,5168
"776";0,5084
"777";0,4944
"778";0,5208
"779";0,5168
"780";0,532
"781";0,5256
"782";0,5052
"783";0,525
"784";0,5296
"785";0,5286
"786";0,5138
"787";0,5076
"788";0,5092
"789";0,516
"790";0,5248
"791";0,5206
"792";0,524
"793";0,5214
"794";0,5162
"795";0,5318
"796";0,5232
"797";0,5176
"798";0,5046
"799";0,5258
"800";0,527
"801";0,5056
"802";0,5316
"803";0,5224
"804";0,5172
"805";0,51
"806";0,5198
"807";0,5036
"808";0,5118
"809";0,495
"810";0,5002
"811";0,5106
"812";0,5202
"813";0,5184
"814";0,5268
"815";0,5128
"816";0,519
"817";0,5238
"818";0,5426
"819";0,5332
"820";0,5268
"821";0,5158
"822";0,5108
"823";0,5218
"824";0,534
"825";0,5158
"826";0,5082
"827";0,525
"828";0,5102
"829";0,511
"830";0,5286
"831";0,5168
"832";0,5176
"833";0,5192
"834";0,5194
"835";0,526
"836";0,5018
"837";0,5206
"838";0,5124
"839";0,5164
"840";0,5012
"841";0,532
"842";0,507
"843";0,5224
"844";0,5192
"845";0,522
"846";0,526
"847";0,5256
"848";0,5236
"849";0,5096
"850";0,5236
"851";0,505
"852";0,5308
"853";0,5132
"854";0,5278
"855";0,5012
"856";0,5224
"857";0,52
"858";0,525
"859";0,534
"860";0,5368
"861";0,5332
"862";0,5184
"863";0,4926
"864";0,5276
"865";0,5152
"866";0,5094
"867";0,5286
"868";0,5166
"869";0,514
"870";0,5102
"871";0,5216
"872";0,5178
"873";0,5398
"874";0,496
"875";0,5294
"876";0,5258
"877";0,5332
"878";0,497
"879";0,5292
"880";0,5292
"881";0,5182
"882";0,5122
"883";0,5104
"884";0,5192
"885";0,532
"886";0,5234
"887";0,5184
"888";0,5304
"889";0,5134
"890";0,5342
"891";0,5318
"892";0,5208
"893";0,5078
"894";0,522
"895";0,5124
"896";0,5262
"897";0,5072
"898";0,5238
"899";0,5164
"900";0,507
"901";0,5096
"902";0,5216
"903";0,5162
"904";0,5172
"905";0,524
"906";0,509
"907";0,51
"908";0,5208
"909";0,5114
"910";0,5134
"911";0,5202
"912";0,5178
"913";0,5104
"914";0,5206
"915";0,5126
"916";0,5234
"917";0,5152
"918";0,5114
"919";0,5178
"920";0,5154
"921";0,5172
"922";0,5148
"923";0,5064
"924";0,5214
"925";0,531
"926";0,5124
"927";0,528
"928";0,5226
"929";0,5288
"930";0,5238
"931";0,5202
"932";0,5066
"933";0,5262
"934";0,526
"935";0,5204
"936";0,5154
"937";0,5272
"938";0,5122
"939";0,527
"940";0,5178
"941";0,5064
"942";0,5256
"943";0,5414
"944";0,5276
"945";0,5076
"946";0,5288
"947";0,5262
"948";0,5072
"949";0,5196
"950";0,5194
"951";0,5088
"952";0,5292
"953";0,5296
"954";0,5144
"955";0,519
"956";0,5192
"957";0,5156
"958";0,5192
"959";0,5236
"960";0,5164
"961";0,4974
"962";0,5104
"963";0,5146
"964";0,5058
"965";0,5248
"966";0,5082
"967";0,5202
"968";0,5088
"969";0,5234
"970";0,5056
"971";0,5222
"972";0,5292
"973";0,5242
"974";0,5296
"975";0,507
"976";0,5188
"977";0,5182
"978";0,5052
"979";0,5158
"980";0,528
"981";0,515
"982";0,5104
"983";0,5112
"984";0,5054
"985";0,5258
"986";0,5082
"987";0,511
"988";0,51
"989";0,522
"990";0,5114
"991";0,5042
"992";0,5102
"993";0,505
"994";0,5196
"995";0,5162
"996";0,51
"997";0,5092
"998";0,5264
"999";0,516
"1000";0,5064
