;mean;se;bias;cp;mean;se;bias;cp;mean;se;bias;cp;;mean;sd;bias;cp;mean;sd;bias;cp;mean;sd;bias;cp
1;-0,863228146;0,618397984;-0,136771854;1;-0,886057122;0,694467634;0,772114245;1;0,316934107;1,061412424;-2,584670534;1;;-1,351533053;1,330491815;0,351533053;0,936;-0,484251372;1,142235387;-0,031497257;0,955;-0,105068376;1,952891845;-0,474658122;0,934
2;-1,287218802;1,136044038;0,287218802;1;-0,96722719;1,071718108;0,934454379;1;0,510525911;2,169051228;-3,552629555;1;;;;;;;;;;;;;
3;-0,952755746;1,290963379;-0,047244254;1;-1,897404998;1,270046558;2,794809995;1;1,718509518;1,89506341;-9,59254759;1;;;;;;;;;;;;;
4;-0,977751318;0,691034144;-0,022248682;1;-0,713260975;0,580228076;0,42652195;1;-0,200582405;1,111288605;0,002912027;1;;;;;;;;;;;;;
5;-2,584889912;1,049974931;1,584889912;1;0,413632416;0,712563804;-1,827264832;1;2,186965995;1,309787016;-11,93482998;1;;;;;;;;;;;;;
6;-0,979492754;0,647180373;-0,020507246;1;-0,075850137;0,573777034;-0,848299726;1;0,405934427;1,176185317;-3,029672134;1;;;;;;;;;;;;;
7;-4,939375426;1,670793905;3,939375426;0;3,982679774;1,619539844;-8,965359549;0;1,085749039;1,032899185;-6,428745194;1;;;;;;;;;;;;;
8;-1,255189511;1,354962372;0,255189511;1;-0,31803294;1,033701994;-0,36393412;1;0,622176508;1,721906812;-4,110882538;1;;;;;;;;;;;;;
9;0,725076303;1,256133344;-1,725076303;1;-0,493110513;0,865916395;-0,013778975;1;-2,905203834;1,835279931;13,52601917;1;;;;;;;;;;;;;
10;-1,531595548;0,999787613;0,531595548;1;0,109034742;0,848828782;-1,218069483;1;-2,968267476;1,628228354;13,84133738;1;;;;;;;;;;;;;
11;-1,310763314;1,536006976;0,310763314;1;-0,549301656;1,075130346;0,098603313;1;0,367118458;2,049208663;-2,835592291;1;;;;;;;;;;;;;
12;-2,429002888;1,413566755;1,429002888;1;-1,112424204;1,250238717;1,224848409;1;0,411198464;1,974573291;-3,05599232;1;;;;;;;;;;;;;
13;-0,643648016;1,251426762;-0,356351984;1;-1,033466451;1,08348231;1,066932901;1;-1,709138109;2,309160993;7,545690544;1;;;;;;;;;;;;;
14;-1,38859129;1,601285841;0,38859129;1;-0,541172347;0,956333691;0,082344695;1;1,475979516;1,98404316;-8,379897582;1;;;;;;;;;;;;;
15;-1,309272832;1,127332145;0,309272832;1;0,680863496;1,018577604;-2,361726991;1;-0,186770946;1,449611763;-0,066145271;1;;;;;;;;;;;;;
16;-1,745069583;0,85205816;0,745069583;1;-0,586347272;0,893094653;0,172694545;1;-0,31958176;1,38885572;0,5979088;1;;;;;;;;;;;;;
17;0,550230327;1,18833408;-1,550230327;1;-1,986464187;1,090657044;2,972928374;1;-1,143559188;1,531270403;4,717795939;1;;;;;;;;;;;;;
18;-3,294558704;1,611980103;2,294558704;1;-0,767999553;1,167370338;0,535999107;1;1,101495231;1,653373838;-6,507476154;1;;;;;;;;;;;;;
19;-1,009760616;1,315902299;0,009760616;1;-1,433747559;1,420259538;1,867495118;1;-1,545458358;2,030829088;6,727291789;1;;;;;;;;;;;;;
20;-2,02279378;0,752875608;1,02279378;1;0,290371706;0,666476765;-1,580743412;1;1,120460906;1,155713626;-6,602304529;1;;;;;;;;;;;;;
21;-1,055408724;0,653681746;0,055408724;1;-0,612799943;0,506157965;0,225599886;1;0,353117236;0,85356181;-2,76558618;1;;;;;;;;;;;;;
22;-1,308167898;1,09993214;0,308167898;1;0,332600978;0,864716387;-1,665201957;1;-0,85626553;1,626289561;3,281327651;1;;;;;;;;;;;;;
23;-2,193238423;1,869291323;1,193238423;1;-1,221940096;1,589224447;1,443880192;1;0,498617718;2,693701749;-3,493088591;1;;;;;;;;;;;;;
24;-0,834172117;0,876242;-0,165827883;1;-1,103247445;0,94582979;1,20649489;1;-0,08912235;1,095959238;-0,55438825;1;;;;;;;;;;;;;
25;0,63141408;1,2381338;-1,63141408;1;-0,189755024;0,966624347;-0,620489951;1;-4,815816581;1,910494171;23,07908291;0;;;;;;;;;;;;;
26;-3,522563873;1,4056036;2,522563873;1;-0,142540789;0,998923858;-0,714918423;1;1,860993516;1,851741273;-10,30496758;1;;;;;;;;;;;;;
27;-2,709958644;0,953970802;1,709958644;1;0,7665641;0,765485428;-2,5331282;1;0,420301162;1,28592252;-3,10150581;1;;;;;;;;;;;;;
28;-1,891005995;0,931889395;0,891005995;1;0,183545197;0,781588971;-1,367090393;1;-0,835678871;1,530792183;3,178394354;1;;;;;;;;;;;;;
29;-0,898539469;0,867369584;-0,101460531;1;-0,437715568;1,142650218;-0,124568864;1;1,268173944;2,396734644;-7,340869718;1;;;;;;;;;;;;;
30;0,400439777;0,814914811;-1,400439777;1;-1,317173745;0,814193942;1,63434749;1;-1,266117352;1,783034289;5,33058676;1;;;;;;;;;;;;;
31;-0,989955186;1,096376384;-0,010044814;1;-2,115938455;0,964130968;3,23187691;1;0,954636561;1,635353522;-5,773182807;1;;;;;;;;;;;;;
32;0,357981923;0,746265263;-1,357981923;1;-0,436176368;0,618083794;-0,127647264;1;-2,692740584;1,35901977;12,46370292;1;;;;;;;;;;;;;
33;0,481403759;1,482945079;-1,481403759;1;-1,725135039;1,204453249;2,450270079;1;-2,066059462;2,030576146;9,330297309;1;;;;;;;;;;;;;
34;-0,82898755;1,399910037;-0,17101245;1;-0,307931526;1,080142196;-0,384136947;1;-1,645800767;2,476495905;7,229003837;1;;;;;;;;;;;;;
35;-0,389726362;1,062866327;-0,610273638;1;-0,662137357;0,940828792;0,324274714;1;0,926598086;1,808956987;-5,63299043;1;;;;;;;;;;;;;
36;0,290283741;0,505333926;-1,290283741;0;-0,631278267;0,658911476;0,262556535;1;0,388027564;1,439734375;-2,940137821;1;;;;;;;;;;;;;
37;-2,606608957;1,310199228;1,606608957;1;-1,571080731;1,092217861;2,142161462;1;2,951734434;1,596423589;-15,75867217;0;;;;;;;;;;;;;
38;-2,286405869;0,776395861;1,286405869;1;-0,637001386;0,707702482;0,274002773;1;0,591820101;1,14849766;-3,959100503;1;;;;;;;;;;;;;
39;-0,954862418;1,197781678;-0,045137582;1;-2,400702138;1,173614822;3,801404276;1;0,867164002;2,723204071;-5,335820012;1;;;;;;;;;;;;;
40;0,591572378;0,969331282;-1,591572378;1;-0,710779175;0,747519119;0,42155835;1;-0,645524988;1,538319674;2,227624941;1;;;;;;;;;;;;;
41;-0,621672566;0,802598778;-0,378327434;1;0,141633104;0,726545533;-1,283266208;1;-1,354674269;1,698769448;5,773371343;1;;;;;;;;;;;;;
42;-0,867608594;0,81637924;-0,132391406;1;-1,608895104;1,014406933;2,217790208;1;0,397027969;1,469182684;-2,985139843;1;;;;;;;;;;;;;
43;-2,180456904;1,191321012;1,180456904;1;-1,57363315;1,434075237;2,147266299;1;1,219253951;1,76101026;-7,096269753;1;;;;;;;;;;;;;
44;-0,758874054;1,331650414;-0,241125946;1;1,163360835;1,357828864;-3,326721671;1;-1,265797334;2,332922104;5,328986669;1;;;;;;;;;;;;;
45;-1,53593645;1,142570261;0,53593645;1;-2,873313016;1,480917621;4,746626031;1;0,401093075;1,93957832;-3,005465377;1;;;;;;;;;;;;;
46;0,391956876;1,155428148;-1,391956876;1;-1,222426041;1,080954141;1,444852082;1;-1,225694661;2,038735495;5,128473304;1;;;;;;;;;;;;;
47;-1,652678382;1,428727192;0,652678382;1;0,067252516;1,106531013;-1,134505032;1;-0,097397765;1,900160607;-0,513011174;1;;;;;;;;;;;;;
48;-2,055124602;1,510858569;1,055124602;1;-1,366446921;1,357251889;1,732893842;1;0,185146486;1,896405288;-1,92573243;1;;;;;;;;;;;;;
49;-0,20405752;1,222583474;-0,79594248;1;-2,300999321;1,132680316;3,601998642;1;0,83746897;2,003673782;-5,187344851;1;;;;;;;;;;;;;
50;-1,319003201;0,821936645;0,319003201;1;0,515668494;0,814688335;-2,031336988;1;-1,571383601;1,43725461;6,856918005;1;;;;;;;;;;;;;
51;0,43491986;1,127518735;-1,43491986;1;-2,929162302;2,494455897;4,858324604;1;-2,20260492;2,222097079;10,0130246;1;;;;;;;;;;;;;
52;-1,525796674;1,869359035;0,525796674;1;-2,166614838;1,514754167;3,333229676;1;-3,878009692;3,432236981;18,39004846;1;;;;;;;;;;;;;
53;-1,162443611;0,74500701;0,162443611;1;-0,108693499;0,661399228;-0,782613002;1;0,422660584;1,259038931;-3,113302922;1;;;;;;;;;;;;;
54;-0,970579194;1,045686143;-0,029420806;1;-0,904665936;0,938506491;0,809331872;1;0,727210723;1,684421928;-4,636053613;1;;;;;;;;;;;;;
55;-3,239866779;2,370027618;2,239866779;1;1,632209563;1,51055672;-4,264419126;1;1,964619525;3,277202617;-10,82309762;1;;;;;;;;;;;;;
56;-2,336143368;1,003605696;1,336143368;1;-0,646179656;0,910071576;0,292359312;1;1,577666032;1,846149138;-8,888330159;1;;;;;;;;;;;;;
