"";"x"
"920";0,7
"921";0,56
"922";0,64
"923";0,6
"924";0,66
"925";0,6
"926";0,58
"927";0,64
"928";0,6
"929";0,64
"930";0,6
"931";0,74
"932";0,54
"933";0,6
"934";0,62
"935";0,48
"936";0,64
"937";0,6
"938";0,78
"939";0,64
"940";0,54
"941";0,7
"942";0,62
"943";0,62
"944";0,68
"945";0,58
"946";0,58
"947";0,58
"948";0,62
"949";0,58
"950";0,52
"951";0,46
"952";0,54
"953";0,68
"954";0,7
"955";0,56
"956";0,62
"957";0,6
"958";0,64
"959";0,72
"960";0,66
"961";0,6
"962";0,56
"963";0,56
"964";0,62
"965";0,5
"966";0,5
"967";0,6
"968";0,66
"969";0,66
"970";0,58
"971";0,6
"972";0,62
"973";0,48
"974";0,7
"975";0,7
"976";0,62
"977";0,78
"978";0,54
"979";0,62
"980";0,56
"981";0,56
"982";0,54
"983";0,64
"984";0,7
"985";0,5
"986";0,48
"987";0,74
"988";0,56
"989";0,58
"990";0,72
"991";0,68
"992";0,44
"993";0,64
"994";0,68
"995";0,72
"996";0,48
"997";0,64
"998";0,68
"999";0,58
"1000";0,56
