;mean;se;bias;cp;mean;se;bias;cp;mean;se;bias;cp;;mean;sd;bias;cp;mean;sd;bias;cp;mean;sd;bias;cp
1;-0,825204797;0,200257619;-0,174795203;1;-0,081672459;0,194183519;-0,836655082;0;-0,860400828;0,349659411;3,30200414;1;;-1,016397434;0,240962749;0,016397434;0,942;-0,522503637;0,238241317;0,045007275;0,944;-0,181862189;0,399024805;-0,090689057;0,942
2;-0,682152654;0,220737264;-0,317847346;1;-0,305696299;0,22152274;-0,388607402;1;-0,92186374;0,391233995;3,609318701;1;;;;;;;;;;;;;
3;-1,306642572;0,249605941;0,306642572;1;-0,661919953;0,24684179;0,323839905;1;0,090043709;0,403206009;-1,450218546;1;;;;;;;;;;;;;
4;-1,629147304;0,270095908;0,629147304;0;-0,430147769;0,232315724;-0,139704463;1;0,249880092;0,400537764;-2,249400461;1;;;;;;;;;;;;;
5;-0,939384017;0,213270696;-0,060615983;1;-0,264415589;0,198388695;-0,471168822;1;-0,352681468;0,349789465;0,763407342;1;;;;;;;;;;;;;
6;-0,901356624;0,220059375;-0,098643376;1;-0,967609333;0,236629727;0,935218666;0;-0,030848192;0,382508699;-0,84575904;1;;;;;;;;;;;;;
7;-1,097461147;0,266059013;0,097461147;1;-0,64678889;0,256728137;0,293577779;1;0,042471039;0,439527429;-1,212355194;1;;;;;;;;;;;;;
8;-0,72978361;0,216158843;-0,27021639;1;-0,639673784;0,227106133;0,279347569;1;-0,491216153;0,386750232;1,456080765;1;;;;;;;;;;;;;
9;-0,775622334;0,198139128;-0,224377666;1;-0,726281359;0,225663663;0,452562718;1;-0,293543998;0,355314035;0,467719991;1;;;;;;;;;;;;;
10;-1,087039645;0,241708776;0,087039645;1;-0,81654103;0,258719231;0,63308206;1;-0,02322975;0,371308764;-0,883851252;1;;;;;;;;;;;;;
11;-1,151343014;0,222846778;0,151343014;1;-0,707485212;0,249590188;0,414970423;1;-0,302875414;0,38662181;0,514377072;1;;;;;;;;;;;;;
12;-1,211762803;0,211795579;0,211762803;1;-0,542313743;0,21041109;0,084627487;1;-0,015227128;0,324516136;-0,923864362;1;;;;;;;;;;;;;
13;-1,297557512;0,261089263;0,297557512;1;-0,588785251;0,245717342;0,177570502;1;-0,018444639;0,405558809;-0,907776805;1;;;;;;;;;;;;;
14;-0,924011804;0,222458249;-0,075988196;1;-0,560059689;0,231084921;0,120119378;1;-0,23603228;0,373588205;0,180161401;1;;;;;;;;;;;;;
15;-1,125618026;0,257029647;0,125618026;1;-0,700893997;0,247561263;0,401787994;1;-0,082862879;0,407189885;-0,585685605;1;;;;;;;;;;;;;
16;-1,057928069;0,276287543;0,057928069;1;-0,754491033;0,250426764;0,508982067;1;-0,427708579;0,426935263;1,138542897;1;;;;;;;;;;;;;
17;-1,011748647;0,238878939;0,011748647;1;-0,565160956;0,228463541;0,130321913;1;-0,411042753;0,397436688;1,055213765;1;;;;;;;;;;;;;
18;-1,282183876;0,255748309;0,282183876;1;-0,79677838;0,255193929;0,593556759;1;0,344341322;0,395351234;-2,721706609;1;;;;;;;;;;;;;
19;-0,89816261;0,228355127;-0,10183739;1;-0,451810556;0,213314875;-0,096378889;1;0,015602883;0,375842152;-1,078014413;1;;;;;;;;;;;;;
20;-1,158500313;0,244656799;0,158500313;1;-0,931231267;0,246870796;0,862462534;1;0,434719864;0,390208453;-3,17359932;1;;;;;;;;;;;;;
21;-1,245051614;0,27442429;0,245051614;1;-0,656643643;0,269489976;0,313287286;1;0,059623811;0,436095324;-1,298119053;1;;;;;;;;;;;;;
22;-1,04585863;0,216413237;0,04585863;1;-0,623521295;0,226966819;0,247042591;1;0,030269617;0,352441091;-1,151348087;1;;;;;;;;;;;;;
23;-0,621003438;0,21734907;-0,378996562;1;-0,816469774;0,232550854;0,632939549;1;-0,831927515;0,374011552;3,159637576;1;;;;;;;;;;;;;
24;-0,881770657;0,208278739;-0,118229343;1;-0,428982671;0,216000269;-0,142034657;1;-0,282587355;0,350172647;0,412936776;1;;;;;;;;;;;;;
25;-0,952536642;0,233740524;-0,047463358;1;-0,592190661;0,231641251;0,184381321;1;-0,296006728;0,381343478;0,480033639;1;;;;;;;;;;;;;
26;-1,11745157;0,248441235;0,11745157;1;-0,4981394;0,245198524;-0,0037212;1;-0,19031383;0,419765198;-0,04843085;1;;;;;;;;;;;;;
27;-1,867281176;0,30742414;0,867281176;0;0,006675156;0,247221449;-1,013350312;0;0,654060044;0,441139928;-4,270300219;1;;;;;;;;;;;;;
28;-1,09635368;0,2235902;0,09635368;1;-0,592577093;0,214148244;0,185154185;1;0,16957827;0,380375392;-1,847891352;1;;;;;;;;;;;;;
29;-0,970786728;0,237244959;-0,029213272;1;-0,179788719;0,237462918;-0,640422562;1;-0,756727722;0,414315872;2,783638608;1;;;;;;;;;;;;;
30;-1,33493063;0,277104876;0,33493063;1;-0,602839073;0,248440556;0,205678145;1;0,541228458;0,387229281;-3,706142289;1;;;;;;;;;;;;;
31;-1,417584878;0,288793782;0,417584878;1;-0,210043987;0,257955681;-0,579912025;1;0,198194382;0,450100653;-1,990971909;1;;;;;;;;;;;;;
