;mean;se;bias;cp;;mean;sd;bias;cp
86;0,531613043;0,038411198;0,063226085;1;;;;;
87;0,515593318;0,035677437;0,031186636;1;;;;;
88;0,52714968;0,036855537;0,05429936;1;;;;;
89;0,532506933;0,03716052;0,065013866;1;;;;;
90;0,522856528;0,037300427;0,045713055;1;;;;;
91;0,490142125;0,033638987;-0,01971575;1;;;;;
92;0,50633253;0,03527058;0,01266506;1;;;;;
93;0,474949778;0,036519053;-0,050100443;1;;;;;
94;0,532168151;0,038209491;0,064336303;1;;;;;
95;0,480611879;0,034293279;-0,038776241;1;;;;;
96;0,573554316;0,039941385;0,147108632;1;;;;;
97;0,481996817;0,03430987;-0,036006366;1;;;;;
98;0,494259852;0,034853791;-0,011480296;1;;;;;
99;0,512127931;0,035652192;0,024255862;1;;;;;
100;0,476151275;0,033816167;-0,04769745;1;;;;;
101;0,496039302;0,035079255;-0,007921395;1;;;;;
102;0,552973753;0,03879995;0,105947505;1;;;;;
103;0,502491108;0,035698539;0,004982216;1;;;;;
104;0,492575904;0,03436065;-0,014848192;1;;;;;
105;0,537446245;0,037680193;0,07489249;1;;;;;
106;0,44825185;0,030010869;-0,1034963;1;;;;;
107;0,522454966;0,040146231;0,044909931;1;;;;;
108;0,572564601;0,040171792;0,145129202;1;;;;;
109;0,532173146;0,037853048;0,064346292;1;;;;;
110;0,499970235;0,037528919;-5,95E-05;1;;;;;
111;0,549094788;0,037559953;0,098189577;1;;;;;
112;0,585354357;0,040802216;0,170708715;0;;;;;
113;0,45644582;0,03250825;-0,08710836;1;;;;;
114;0,467400149;0,033037628;-0,065199702;1;;;;;
115;0,506240426;0,036777801;0,012480853;1;;;;;
116;0,517244808;0,036812248;0,034489616;1;;;;;
117;0,535044275;0,038519374;0,07008855;1;;;;;
118;0,485044346;0,034702496;-0,029911308;1;;;;;
119;0,497414109;0,035294618;-0,005171782;1;;;;;
120;0,509693974;0,036295607;0,019387948;1;;;;;
121;0,486983939;0,033958082;-0,026032122;1;;;;;
122;0,494223576;0,035852597;-0,011552847;1;;;;;
123;0,437365694;0,032198477;-0,125268612;1;;;;;
124;0,507765524;0,037592743;0,015531048;1;;;;;
125;0,431773134;0,032262496;-0,136453732;0;;;;;
126;0,487695037;0,034345392;-0,024609925;1;;;;;
127;0,519380894;0,037496646;0,038761787;1;;;;;
128;0,550779699;0,037669914;0,101559397;1;;;;;
129;0,487006662;0,034385479;-0,025986675;1;;;;;
130;0,540676384;0,037490322;0,081352768;1;;;;;
131;0,504494716;0,03438652;0,008989432;1;;;;;
132;0,51437403;0,036772526;0,028748061;1;;;;;
133;0,48649975;0,035131235;-0,0270005;1;;;;;
134;0,50378665;0,035142587;0,007573301;1;;;;;
135;0,492093079;0,035301566;-0,015813841;1;;;;;
136;0,560741222;0,040344579;0,121482443;1;;;;;
137;0,480346199;0,034066588;-0,039307603;1;;;;;
138;0,442390954;0,031434545;-0,115218092;1;;;;;
139;0,498385444;0,036098619;-0,003229112;1;;;;;
140;0,461408743;0,033223761;-0,077182514;1;;;;;
141;0,497657866;0,035581715;-0,004684268;1;;;;;
142;0,535692066;0,039212132;0,071384132;1;;;;;
143;0,552028494;0,038517548;0,104056988;1;;;;;
144;0,471009104;0,032677958;-0,057981792;1;;;;;
145;0,500505056;0,0343679;0,001010112;1;;;;;
146;0,481372424;0,03522161;-0,037255153;1;;;;;
147;0,437635328;0,031337804;-0,124729343;0;;;;;
148;0,481485387;0,0343305;-0,037029226;1;;;;;
149;0,527883413;0,038940532;0,055766827;1;;;;;
150;0,470940552;0,035823327;-0,058118897;1;;;;;
151;0,547111463;0,038511618;0,094222926;1;;;;;
152;0,500793185;0,035880926;0,001586371;1;;;;;
153;0,540996735;0,038611962;0,08199347;1;;;;;
154;0,480547626;0,034517225;-0,038904749;1;;;;;
155;0,502128746;0,036708396;0,004257492;1;;;;;
156;0,513964681;0,036683843;0,027929362;1;;;;;
157;0,480741272;0,033409467;-0,038517456;1;;;;;
158;0,486505438;0,03524592;-0,026989124;1;;;;;
159;0,40690244;0,030865469;-0,186195121;0;;;;;
160;0,438148874;0,03247953;-0,123702253;1;;;;;
161;0,534841738;0,039089261;0,069683475;1;;;;;
162;0,490654625;0,034668685;-0,01869075;1;;;;;
163;0,54291255;0,038974813;0,085825101;1;;;;;
164;0,525160347;0,036991951;0,050320694;1;;;;;
165;0,614397391;0,042777133;0,228794782;0;;;;;
166;0,462187313;0,03257736;-0,075625374;1;;;;;
167;0,493467433;0,036122249;-0,013065134;1;;;;;
168;0,548796513;0,039558238;0,097593025;1;;;;;
169;0,490435958;0,033279089;-0,019128085;1;;;;;
170;0,530140227;0,03580059;0,060280454;1;;;;;
171;0,518893315;0,038006014;0,037786629;1;;;;;
172;0,486886362;0,035421281;-0,026227276;1;;;;;
173;0,472340024;0,034064673;-0,055319953;1;;;;;
174;0,49187828;0,03567523;-0,016243441;1;;;;;
175;0,517101184;0,035961364;0,034202369;1;;;;;
176;0,504781628;0,035110911;0,009563256;1;;;;;
177;0,54638076;0,037689673;0,092761521;1;;;;;
178;0,488758957;0,034247139;-0,022482085;1;;;;;
179;0,490516142;0,03484579;-0,018967715;1;;;;;
180;0,588419457;0,042310121;0,176838915;0;;;;;
181;0,534082147;0,036655609;0,068164294;1;;;;;
182;0,496881138;0,035539602;-0,006237724;1;;;;;
183;0,484205699;0,033343308;-0,031588603;1;;;;;
184;0,568711028;0,04265589;0,137422055;1;;;;;
185;0,470574192;0,034159637;-0,058851616;1;;;;;
186;0,527232991;0,036195061;0,054465983;1;;;;;
187;0,495133069;0,034817236;-0,009733862;1;;;;;
188;0,505162519;0,035057187;0,010325038;1;;;;;
189;0,537651022;0,037134507;0,075302044;1;;;;;
190;0,553709023;0,037770209;0,107418046;1;;;;;
191;0,533808012;0,035937467;0,067616025;1;;;;;
192;0,519461721;0,037377685;0,038923442;1;;;;;
193;0,553908776;0,037310076;0,107817551;1;;;;;
194;0,515890512;0,036262781;0,031781025;1;;;;;
195;0,497963505;0,035025037;-0,004072991;1;;;;;
196;0,480024481;0,034437303;-0,039951038;1;;;;;
197;0,507235137;0,03564283;0,014470274;1;;;;;
198;0,435305183;0,032292598;-0,129389634;0;;;;;
199;0,489164712;0,03387631;-0,021670576;1;;;;;
200;0,515938768;0,036492812;0,031877535;1;;;;;
201;0,516884911;0,034176901;0,033769821;1;;;;;
202;0,475518028;0,033175491;-0,048963943;1;;;;;
203;0,46329072;0,032627966;-0,073418561;1;;;;;
204;0,463204065;0,032157284;-0,07359187;1;;;;;
205;0,470545337;0,033908904;-0,058909326;1;;;;;
206;0,509641437;0,036179146;0,019282873;1;;;;;
207;0,458737574;0,032565996;-0,082524853;1;;;;;
208;0,446472924;0,033122732;-0,107054151;1;;;;;
209;0,417412592;0,030468127;-0,165174816;0;;;;;
210;0,448763995;0,031916683;-0,102472009;1;;;;;
211;0,464549372;0,032427358;-0,070901257;1;;;;;
212;0,427767758;0,030263604;-0,144464485;0;;;;;
213;0,418884775;0,029380994;-0,16223045;0;;;;;
214;0,487812287;0,033383526;-0,024375425;1;;;;;
215;0,484037203;0,033475076;-0,031925593;1;;;;;
216;0,486291793;0,035516082;-0,027416414;1;;;;;
217;0,517502442;0,037259399;0,035004883;1;;;;;
218;0,558848638;0,039432358;0,117697277;1;;;;;
219;0,506348661;0,033438149;0,012697322;1;;;;;
220;0,528266292;0,037083415;0,056532583;1;;;;;
221;0,484625878;0,033661501;-0,030748244;1;;;;;
222;0,452146091;0,032862725;-0,095707817;1;;;;;
223;0,534949197;0,039186396;0,069898393;1;;;;;
224;0,478004153;0,03447893;-0,043991693;1;;;;;
225;0,500879207;0,036165452;0,001758414;1;;;;;
226;0,4558877;0,034055264;-0,088224601;1;;;;;
227;0,517720683;0,038155906;0,035441366;1;;;;;
228;0,505877442;0,034478791;0,011754884;1;;;;;
229;0,485850207;0,034687437;-0,028299587;1;;;;;
230;0,541822261;0,038786328;0,083644522;1;;;;;
231;0,540051888;0,039946576;0,080103777;1;;;;;
232;0,493003453;0,03591537;-0,013993093;1;;;;;
233;0,468817599;0,032551487;-0,062364801;1;;;;;
234;0,449360122;0,032776494;-0,101279757;1;;;;;
235;0,579827843;0,041219387;0,159655686;1;;;;;
236;0,509299274;0,036197708;0,018598549;1;;;;;
237;0,508810628;0,036445307;0,017621257;1;;;;;
238;0,45838193;0,03249578;-0,08323614;1;;;;;
239;0,456399844;0,034351324;-0,087200312;1;;;;;
240;0,539122481;0,039073762;0,078244961;1;;;;;
241;0,482591888;0,034167043;-0,034816225;1;;;;;
242;0,431380982;0,030985652;-0,137238035;0;;;;;
243;0,495003666;0,034733841;-0,009992668;1;;;;;
244;0,524532539;0,037901497;0,049065077;1;;;;;
245;0,448690189;0,031798347;-0,102619622;1;;;;;
246;0,489995682;0,035245792;-0,020008636;1;;;;;
247;0,490628281;0,033497587;-0,018743437;1;;;;;
248;0,487286994;0,035645149;-0,025426013;1;;;;;
249;0,498032891;0,036452376;-0,003934217;1;;;;;
250;0,454565052;0,033310091;-0,090869897;1;;;;;
251;0,496501804;0,034865095;-0,006996392;1;;;;;
252;0,478090573;0,033649737;-0,043818854;1;;;;;
253;0,456622766;0,032370401;-0,086754468;1;;;;;
254;0,450785901;0,030601161;-0,098428199;1;;;;;
255;0,449885266;0,034016058;-0,100229468;1;;;;;
256;0,494617465;0,034649034;-0,010765069;1;;;;;
257;0,487865716;0,035910309;-0,024268568;1;;;;;
258;0,474050484;0,033619096;-0,051899033;1;;;;;
259;0,504325556;0,036425689;0,008651111;1;;;;;
260;0,47139806;0,033713094;-0,057203881;1;;;;;
261;0,571669318;0,039939018;0,143338636;1;;;;;
262;0,517762143;0,036332445;0,035524286;1;;;;;
263;0,483067842;0,034474707;-0,033864315;1;;;;;
264;0,509516712;0,035845693;0,019033424;1;;;;;
265;0,477936625;0,033104572;-0,044126751;1;;;;;
266;0,539999021;0,042748732;0,079998042;1;;;;;
267;0,504130067;0,037371908;0,008260135;1;;;;;
268;0,584663714;0,039497446;0,169327429;0;;;;;
269;0,503023148;0,035316767;0,006046296;1;;;;;
270;0,499775038;0,03527505;-0,000449924;1;;;;;
271;0,510494222;0,036580841;0,020988444;1;;;;;
272;0,562270029;0,037895666;0,124540059;1;;;;;
273;0,510997607;0,035035831;0,021995214;1;;;;;
274;0,476112409;0,032957005;-0,047775182;1;;;;;
275;0,453887324;0,031883971;-0,092225352;1;;;;;
276;0,51447305;0,037480692;0,028946099;1;;;;;
277;0,471968127;0,034153096;-0,056063745;1;;;;;
278;0,532893684;0,038421785;0,065787369;1;;;;;
279;0,560257669;0,040014798;0,120515337;1;;;;;
280;0,559417327;0,038672909;0,118834655;1;;;;;
281;0,596883409;0,040424292;0,193766818;0;;;;;
282;0,487686863;0,034877554;-0,024626275;1;;;;;
283;0,533444864;0,036249081;0,066889727;1;;;;;
284;0,517938007;0,038271124;0,035876014;1;;;;;
285;0,461309792;0,03361102;-0,077380416;1;;;;;
286;0,533094387;0,036622626;0,066188773;1;;;;;
287;0,532276858;0,036662505;0,064553717;1;;;;;
288;0,478435278;0,034218085;-0,043129444;1;;;;;
289;0,520734874;0,037270837;0,041469748;1;;;;;
290;0,532575581;0,035676182;0,065151162;1;;;;;
291;0,530647105;0,037879306;0,061294209;1;;;;;
292;0,491997484;0,035881797;-0,016005031;1;;;;;
293;0,516719667;0,036279452;0,033439334;1;;;;;
294;0,473444258;0,031810259;-0,053111483;1;;;;;
295;0,444628047;0,033634706;-0,110743905;1;;;;;
296;0,487944168;0,034958975;-0,024111664;1;;;;;
297;0,524921067;0,03767245;0,049842134;1;;;;;
298;0,590281633;0,042518675;0,180563265;0;;;;;
299;0,522487999;0,037490292;0,044975998;1;;;;;
300;0,585854587;0,041735249;0,171709174;0;;;;;
301;0,545181596;0,037234154;0,090363193;1;;;;;
302;0,513598975;0,035854682;0,02719795;1;;;;;
303;0,627844987;0,04292313;0,255689973;0;;;;;
304;0,518177227;0,035179491;0,036354454;1;;;;;
305;0,485976764;0,034119204;-0,028046471;1;;;;;
306;0,508292884;0,035235724;0,016585767;1;;;;;
307;0,464070737;0,032423778;-0,071858527;1;;;;;
308;0,547111729;0,038966883;0,094223458;1;;;;;
309;0,512054096;0,036328076;0,024108192;1;;;;;
310;0,440144443;0,030256511;-0,119711115;0;;;;;
311;0,477133166;0,033250749;-0,045733667;1;;;;;
312;0,486273875;0,033729302;-0,027452251;1;;;;;
313;0,476288838;0,035369194;-0,047422324;1;;;;;
314;0,513797592;0,035970988;0,027595184;1;;;;;
315;0,579902564;0,040390525;0,159805128;0;;;;;
316;0,493048884;0,03521919;-0,013902233;1;;;;;
317;0,463998569;0,033120077;-0,072002861;1;;;;;
318;0,529242351;0,036603065;0,058484703;1;;;;;
319;0,483038832;0,034437632;-0,033922335;1;;;;;
320;0,492267296;0,036252976;-0,015465409;1;;;;;
321;0,515844325;0,037811044;0,03168865;1;;;;;
322;0,514973469;0,038030394;0,029946938;1;;;;;
323;0,523653267;0,036691031;0,047306535;1;;;;;
324;0,557292756;0,03933277;0,114585512;1;;;;;
325;0,489161771;0,034808729;-0,021676458;1;;;;;
326;0,487419136;0,033361829;-0,025161729;1;;;;;
327;0,535730398;0,037279674;0,071460796;1;;;;;
328;0,516036381;0,03536894;0,032072762;1;;;;;
329;0,499019623;0,034555878;-0,001960754;1;;;;;
330;0,520375183;0,03526404;0,040750366;1;;;;;
331;0,543613513;0,039083585;0,087227026;1;;;;;
332;0,531597224;0,038818837;0,063194447;1;;;;;
333;0,450415929;0,033139846;-0,099168141;1;;;;;
334;0,507423541;0,037547115;0,014847082;1;;;;;
335;0,544273397;0,038018519;0,088546794;1;;;;;
336;0,500086077;0,036125171;0,000172154;1;;;;;
337;0,543514853;0,037504069;0,087029705;1;;;;;
338;0,491578789;0,034911576;-0,016842422;1;;;;;
339;0,469083997;0,032791585;-0,061832006;1;;;;;
340;0,507266314;0,036584238;0,014532627;1;;;;;
341;0,463593857;0,032525159;-0,072812286;1;;;;;
342;0,526192274;0,037895221;0,052384548;1;;;;;
343;0,4701034;0,032852299;-0,059793199;1;;;;;
344;0,54657555;0,039827891;0,0931511;1;;;;;
345;0,558349724;0,038866197;0,116699447;1;;;;;
346;0,450459803;0,032994486;-0,099080395;1;;;;;
347;0,469954809;0,035793172;-0,060090382;1;;;;;
348;0,463423039;0,033436058;-0,073153923;1;;;;;
349;0,554142897;0,038812903;0,108285795;1;;;;;
350;0,466601623;0,033173454;-0,066796754;1;;;;;
351;0,514117123;0,035293986;0,028234246;1;;;;;
352;0,458578248;0,032422098;-0,082843504;1;;;;;
353;0,508397814;0,035379113;0,016795629;1;;;;;
354;0,503233104;0,036923465;0,006466209;1;;;;;
355;0,500372286;0,036630188;0,000744573;1;;;;;
356;0,472110128;0,032588972;-0,055779744;1;;;;;
357;0,478658587;0,036990192;-0,042682826;1;;;;;
358;0,464352961;0,033352817;-0,071294079;1;;;;;
359;0,502825208;0,035638322;0,005650417;1;;;;;
360;0,53518693;0,037475206;0,07037386;1;;;;;
361;0,58350178;0,04107566;0,167003561;0;;;;;
362;0,554691917;0,037849223;0,109383835;1;;;;;
363;0,550635654;0,03738304;0,101271307;1;;;;;
364;0,505525382;0,034740404;0,011050764;1;;;;;
365;0,538011531;0,036726508;0,076023061;1;;;;;
366;0,450283159;0,033034653;-0,099433683;1;;;;;
367;0,527369821;0,036154308;0,054739641;1;;;;;
368;0,569170595;0,042274425;0,138341189;1;;;;;
369;0,525708094;0,039563245;0,051416189;1;;;;;
370;0,514683128;0,03532515;0,029366256;1;;;;;
371;0,439047894;0,030818636;-0,121904212;0;;;;;
372;0,539488039;0,038984409;0,078976079;1;;;;;
373;0,487446726;0,035272141;-0,025106547;1;;;;;
374;0,466355521;0,033143947;-0,067288958;1;;;;;
375;0,502144092;0,037211925;0,004288184;1;;;;;
376;0,519357659;0,03654227;0,038715317;1;;;;;
377;0,444000015;0,032210182;-0,11199997;1;;;;;
378;0,583286885;0,039383222;0,16657377;0;;;;;
379;0,523255041;0,038419707;0,046510081;1;;;;;
380;0,46222719;0,033043253;-0,07554562;1;;;;;
381;0,549725483;0,039198561;0,099450966;1;;;;;
382;0,48663475;0,034478663;-0,0267305;1;;;;;
383;0,486971633;0,033451707;-0,026056734;1;;;;;
384;0,524660256;0,03701691;0,049320513;1;;;;;
385;0,482054113;0,035092218;-0,035891773;1;;;;;
386;0,486472208;0,035938166;-0,027055583;1;;;;;
387;0,515832171;0,033931809;0,031664342;1;;;;;
388;0,521052469;0,038597446;0,042104939;1;;;;;
389;0,510548326;0,036747839;0,021096652;1;;;;;
390;0,451851516;0,033261823;-0,096296968;1;;;;;
391;0,559688107;0,037746595;0,119376214;1;;;;;
392;0,533155617;0,037553158;0,066311235;1;;;;;
393;0,471637251;0,034077919;-0,056725499;1;;;;;
394;0,567912376;0,038528299;0,135824752;1;;;;;
395;0,511000062;0,036571501;0,022000124;1;;;;;
396;0,530097605;0,037348346;0,06019521;1;;;;;
397;0,501804721;0,035362278;0,003609442;1;;;;;
398;0,474612826;0,035412771;-0,050774348;1;;;;;
399;0,470374582;0,034353367;-0,059250836;1;;;;;
400;0,491613544;0,034311155;-0,016772911;1;;;;;
401;0,443662116;0,032384007;-0,112675768;1;;;;;
402;0,478807238;0,036399838;-0,042385523;1;;;;;
403;0,443177782;0,030633142;-0,113644436;1;;;;;
404;0,524742618;0,037166317;0,049485235;1;;;;;
405;0,577529369;0,038878035;0,155058737;0;;;;;
406;0,446142127;0,031946182;-0,107715746;1;;;;;
407;0,531976234;0,036239638;0,063952468;1;;;;;
408;0,470015911;0,033675766;-0,059968177;1;;;;;
409;0,498527838;0,035072628;-0,002944325;1;;;;;
410;0,506061769;0,036448559;0,012123537;1;;;;;
411;0,4760246;0,034710477;-0,047950801;1;;;;;
412;0,493889521;0,035292746;-0,012220958;1;;;;;
413;0,525752217;0,037117743;0,051504433;1;;;;;
414;0,49222622;0,036262263;-0,01554756;1;;;;;
415;0,540585459;0,037272005;0,081170918;1;;;;;
416;0,493165815;0,036258114;-0,01366837;1;;;;;
417;0,471197212;0,033472213;-0,057605576;1;;;;;
418;0,45435932;0,033888472;-0,09128136;1;;;;;
419;0,462464641;0,0327671;-0,075070719;1;;;;;
420;0,476962148;0,034395067;-0,046075705;1;;;;;
421;0,489123774;0,035104343;-0,021752452;1;;;;;
422;0,453817435;0,033288221;-0,09236513;1;;;;;
423;0,483666845;0,033451095;-0,032666311;1;;;;;
424;0,548348236;0,039183631;0,096696473;1;;;;;
425;0,470887507;0,033956109;-0,058224986;1;;;;;
426;0,473247915;0,03413662;-0,05350417;1;;;;;
427;0,525064728;0,03646391;0,050129456;1;;;;;
428;0,499485571;0,033864015;-0,001028857;1;;;;;
429;0,491367976;0,034460111;-0,017264048;1;;;;;
430;0,515529868;0,036038144;0,031059736;1;;;;;
431;0,583483557;0,042260521;0,166967114;0;;;;;
432;0,447209682;0,031017108;-0,105580636;1;;;;;
433;0,489682768;0,033574344;-0,020634465;1;;;;;
434;0,449620568;0,031897405;-0,100758865;1;;;;;
435;0,466392838;0,032875805;-0,067214324;1;;;;;
436;0,4890134;0,033739335;-0,021973199;1;;;;;
437;0,518669052;0,036780081;0,037338103;1;;;;;
438;0,436498621;0,03175589;-0,127002759;0;;;;;
439;0,605171545;0,04206762;0,21034309;0;;;;;
440;0,422916817;0,030908113;-0,154166366;0;;;;;
441;0,513265519;0,036810831;0,026531038;1;;;;;
442;0,474539531;0,034854598;-0,050920937;1;;;;;
443;0,546980125;0,039731016;0,093960251;1;;;;;
444;0,516017905;0,035502885;0,03203581;1;;;;;
445;0,504932261;0,035133683;0,009864522;1;;;;;
446;0,462407216;0,032507351;-0,075185569;1;;;;;
447;0,523707351;0,037532685;0,047414701;1;;;;;
448;0,480364372;0,033993225;-0,039271256;1;;;;;
449;0,490655566;0,034519077;-0,018688868;1;;;;;
450;0,489608939;0,033450018;-0,020782123;1;;;;;
451;0,515926733;0,036531616;0,031853465;1;;;;;
452;0,478687137;0,034402391;-0,042625726;1;;;;;
453;0,46636149;0,033373563;-0,06727702;1;;;;;
454;0,471083513;0,032467317;-0,057832974;1;;;;;
455;0,554107762;0,037708906;0,108215525;1;;;;;
456;0,536235879;0,036599951;0,072471759;1;;;;;
457;0,458383977;0,033480625;-0,083232045;1;;;;;
458;0,532708384;0,039568353;0,065416769;1;;;;;
459;0,466548527;0,032645245;-0,066902946;1;;;;;
460;0,483964339;0,034113379;-0,032071322;1;;;;;
461;0,513295885;0,037784396;0,02659177;1;;;;;
462;0,517892383;0,03803933;0,035784765;1;;;;;
463;0,502078853;0,036112072;0,004157707;1;;;;;
464;0,504334561;0,036261219;0,008669123;1;;;;;
465;0,508444771;0,036909076;0,016889542;1;;;;;
466;0,479829468;0,033215333;-0,040341064;1;;;;;
467;0,531282342;0,036891809;0,062564684;1;;;;;
468;0,47196924;0,034919474;-0,056061521;1;;;;;
469;0,53631397;0,037954775;0,072627941;1;;;;;
470;0,506479294;0,035284656;0,012958588;1;;;;;
471;0,527273952;0,036804404;0,054547905;1;;;;;
472;0,450060101;0,0314141;-0,099879798;1;;;;;
473;0,487635032;0,035376474;-0,024729937;1;;;;;
474;0,521678827;0,036076366;0,043357655;1;;;;;
475;0,527870313;0,037635371;0,055740626;1;;;;;
476;0,480232619;0,035333211;-0,039534762;1;;;;;
477;0,50640282;0,034338435;0,012805639;1;;;;;
478;0,451146957;0,032699349;-0,097706085;1;;;;;
479;0,504569422;0,034206724;0,009138845;1;;;;;
480;0,510580972;0,036383547;0,021161945;1;;;;;
481;0,536789599;0,038531152;0,073579197;1;;;;;
482;0,549342354;0,037749899;0,098684708;1;;;;;
483;0,499280741;0,035413271;-0,001438518;1;;;;;
484;0,506543755;0,034866929;0,01308751;1;;;;;
485;0,604411849;0,042980454;0,208823698;0;;;;;
486;0,496589771;0,033462579;-0,006820457;1;;;;;
487;0,513422762;0,036939713;0,026845524;1;;;;;
488;0,490637318;0,035323133;-0,018725364;1;;;;;
489;0,487738383;0,034959283;-0,024523233;1;;;;;
490;0,536820606;0,039291664;0,073641212;1;;;;;
491;0,482364786;0,034367904;-0,035270427;1;;;;;
492;0,490718129;0,035463325;-0,018563743;1;;;;;
493;0,519819087;0,037169288;0,039638173;1;;;;;
494;0,498046496;0,035161025;-0,003907008;1;;;;;
495;0,51729559;0,03619493;0,034591179;1;;;;;
496;0,513891159;0,036339518;0,027782318;1;;;;;
497;0,515094572;0,035774473;0,030189144;1;;;;;
498;0,442963949;0,032817564;-0,114072103;1;;;;;
499;0,483984519;0,034597788;-0,032030962;1;;;;;
500;0,454100023;0,033713006;-0,091799953;1;;;;;
501;0,546702754;0,037626191;0,093405508;1;;;;;
